year,month,state,gender,age_group,race,category,value,medium
2018,12,NH,All,All,All,hard_news,1.761,web
2018,12,NJ,All,All,All,hard_news,2.336,web
2018,12,NM,All,All,All,hard_news,2.078,web
2018,12,NV,All,All,All,hard_news,2.261,web
2018,12,NY,All,All,All,hard_news,2.857,web
2018,12,OH,All,All,All,hard_news,1.815,web
2018,12,OK,All,All,All,hard_news,2.146,web
2018,12,OR,All,All,All,hard_news,3.350,web
2018,12,PA,All,All,All,hard_news,1.993,web
2018,12,RI,All,All,All,hard_news,0.827,web
2018,12,SC,All,All,All,hard_news,2.704,web
2018,12,SD,All,All,All,hard_news,2.911,web
2018,12,TN,All,All,All,hard_news,1.954,web
2018,12,TX,All,All,All,hard_news,2.251,web
2018,12,US,All,18-24,All,hard_news,0.485,web
2018,12,US,All,18-24,asian,hard_news,0.953,web
2018,12,US,All,18-24,black,hard_news,0.531,web
2018,12,US,All,18-24,hispanic,hard_news,0.300,web
2018,12,US,All,18-24,white+other,hard_news,1.050,web
2018,12,US,All,25-34,All,hard_news,1.308,web
2018,12,US,All,25-34,asian,hard_news,1.024,web
2018,12,US,All,25-34,black,hard_news,0.946,web
2018,12,US,All,25-34,hispanic,hard_news,1.694,web
2018,12,US,All,25-34,white+other,hard_news,2.678,web
2018,12,US,All,35-44,All,hard_news,1.989,web
2018,12,US,All,35-44,asian,hard_news,1.133,web
2018,12,US,All,35-44,black,hard_news,1.245,web
2018,12,US,All,35-44,hispanic,hard_news,3.374,web
2018,12,US,All,35-44,white+other,hard_news,3.352,web
2018,12,US,All,45-54,All,hard_news,2.301,web
2018,12,US,All,45-54,asian,hard_news,2.150,web
2018,12,US,All,45-54,black,hard_news,2.369,web
2018,12,US,All,45-54,hispanic,hard_news,1.826,web
2018,12,US,All,45-54,white+other,hard_news,5.741,web
2018,12,US,All,55+,All,hard_news,3.737,web
2018,12,US,All,55+,asian,hard_news,3.504,web
2018,12,US,All,55+,black,hard_news,3.228,web
2018,12,US,All,55+,hispanic,hard_news,2.382,web
2018,12,US,All,55+,white+other,hard_news,8.021,web
2018,12,US,All,All,All,hard_news,2.434,web
2018,12,US,All,All,asian,hard_news,1.782,web
2018,12,US,All,All,black,hard_news,1.980,web
2018,12,US,All,All,hispanic,hard_news,1.983,web
2018,12,US,All,All,white+other,hard_news,5.206,web
2018,12,US,Female,18-24,All,hard_news,0.353,web
2018,12,US,Female,25-34,All,hard_news,1.002,web
2018,12,US,Female,35-44,All,hard_news,1.742,web
2018,12,US,Female,45-54,All,hard_news,2.116,web
2018,12,US,Female,55+,All,hard_news,3.233,web
2018,12,US,Female,All,All,hard_news,2.104,web
2018,12,US,Female,All,asian,hard_news,1.381,web
2018,12,US,Female,All,black,hard_news,1.953,web
2018,12,US,Female,All,hispanic,hard_news,1.909,web
2018,12,US,Female,All,white+other,hard_news,4.520,web
2018,12,US,Male,18-24,All,hard_news,0.647,web
2018,12,US,Male,25-34,All,hard_news,1.705,web
2018,12,US,Male,35-44,All,hard_news,2.366,web
2018,12,US,Male,45-54,All,hard_news,2.567,web
2018,12,US,Male,55+,All,hard_news,4.394,web
2018,12,US,Male,All,All,hard_news,2.880,web
2018,12,US,Male,All,asian,hard_news,2.264,web
2018,12,US,Male,All,black,hard_news,2.024,web
2018,12,US,Male,All,hispanic,hard_news,2.068,web
2018,12,US,Male,All,white+other,hard_news,6.116,web
2018,12,UT,All,All,All,hard_news,1.744,web
2018,12,VA,All,All,All,hard_news,2.009,web
2018,12,VT,All,All,All,hard_news,2.361,web
2018,12,WA,All,All,All,hard_news,1.911,web
2018,12,WI,All,All,All,hard_news,2.827,web
2018,12,WV,All,All,All,hard_news,3.409,web
2018,12,WY,All,All,All,hard_news,2.756,web
2019,1,AK,All,All,All,hard_news,2.410,web
2019,1,AL,All,All,All,hard_news,1.308,web
2019,1,AR,All,All,All,hard_news,2.601,web
2019,1,AZ,All,All,All,hard_news,2.144,web
2019,1,CA,All,All,All,hard_news,2.023,web
2019,1,CO,All,All,All,hard_news,1.663,web
2019,1,CT,All,All,All,hard_news,2.268,web
2019,1,DC,All,All,All,hard_news,2.987,web
2019,1,DE,All,All,All,hard_news,1.284,web
2019,1,FL,All,All,All,hard_news,2.171,web
2019,1,GA,All,All,All,hard_news,2.411,web
2019,1,HI,All,All,All,hard_news,0.562,web
2019,1,IA,All,All,All,hard_news,1.670,web
2019,1,ID,All,All,All,hard_news,3.264,web
2019,1,IL,All,All,All,hard_news,2.522,web
2019,1,IN,All,All,All,hard_news,1.587,web
2019,1,KS,All,All,All,hard_news,2.129,web
2019,1,KY,All,All,All,hard_news,1.616,web
2019,1,LA,All,All,All,hard_news,2.585,web
2019,1,MA,All,All,All,hard_news,1.538,web
2019,1,MD,All,All,All,hard_news,1.716,web
2019,1,ME,All,All,All,hard_news,2.134,web
2019,1,MI,All,All,All,hard_news,2.191,web
2019,1,MN,All,All,All,hard_news,2.603,web
2019,1,MO,All,All,All,hard_news,2.466,web
2019,1,MS,All,All,All,hard_news,1.252,web
2019,1,MT,All,All,All,hard_news,1.063,web
2019,1,NC,All,All,All,hard_news,3.080,web
2019,1,ND,All,All,All,hard_news,1.009,web
2019,1,NE,All,All,All,hard_news,1.654,web
2019,1,NH,All,All,All,hard_news,1.762,web
2019,1,NJ,All,All,All,hard_news,1.624,web
2019,1,NM,All,All,All,hard_news,1.759,web
2019,1,NV,All,All,All,hard_news,2.706,web
2019,1,NY,All,All,All,hard_news,1.946,web
2019,1,OH,All,All,All,hard_news,2.002,web
2019,1,OK,All,All,All,hard_news,1.761,web
2019,1,OR,All,All,All,hard_news,1.830,web
2019,1,PA,All,All,All,hard_news,1.803,web
2019,1,RI,All,All,All,hard_news,1.065,web
2019,1,SC,All,All,All,hard_news,2.325,web
2019,1,SD,All,All,All,hard_news,2.988,web
2019,1,TN,All,All,All,hard_news,1.944,web
2019,1,TX,All,All,All,hard_news,1.955,web
2019,1,US,All,18-24,All,hard_news,0.525,web
2019,1,US,All,18-24,asian,hard_news,0.713,web
2019,1,US,All,18-24,black,hard_news,0.501,web
2019,1,US,All,18-24,hispanic,hard_news,0.416,web
2019,1,US,All,18-24,white+other,hard_news,0.993,web
2019,1,US,All,25-34,All,hard_news,0.963,web
2019,1,US,All,25-34,asian,hard_news,1.233,web
2019,1,US,All,25-34,black,hard_news,0.669,web
2019,1,US,All,25-34,hispanic,hard_news,0.708,web
2019,1,US,All,25-34,white+other,hard_news,2.838,web
2019,1,US,All,35-44,All,hard_news,1.638,web
2019,1,US,All,35-44,asian,hard_news,2.486,web
2019,1,US,All,35-44,black,hard_news,1.041,web
2019,1,US,All,35-44,hispanic,hard_news,2.842,web
2019,1,US,All,35-44,white+other,hard_news,2.411,web
2019,1,US,All,45-54,All,hard_news,1.922,web
2019,1,US,All,45-54,asian,hard_news,1.167,web
2019,1,US,All,45-54,black,hard_news,1.591,web
2019,1,US,All,45-54,hispanic,hard_news,2.264,web
2019,1,US,All,45-54,white+other,hard_news,5.223,web
2019,1,US,All,55+,All,hard_news,3.229,web
2019,1,US,All,55+,asian,hard_news,2.100,web
2019,1,US,All,55+,black,hard_news,2.800,web
2019,1,US,All,55+,hispanic,hard_news,1.700,web
2019,1,US,All,55+,white+other,hard_news,6.404,web
2019,1,US,All,All,All,hard_news,2.038,web
2019,1,US,All,All,asian,hard_news,1.648,web
2019,1,US,All,All,black,hard_news,1.556,web
2019,1,US,All,All,hispanic,hard_news,1.604,web
2019,1,US,All,All,white+other,hard_news,4.311,web
2019,1,US,Female,18-24,All,hard_news,0.385,web
2019,1,US,Female,25-34,All,hard_news,0.941,web
2019,1,US,Female,35-44,All,hard_news,1.422,web
2019,1,US,Female,45-54,All,hard_news,1.829,web
2019,1,US,Female,55+,All,hard_news,2.936,web
2019,1,US,Female,All,All,hard_news,1.859,web
2019,1,US,Female,All,asian,hard_news,1.130,web
2019,1,US,Female,All,black,hard_news,1.675,web
2019,1,US,Female,All,hispanic,hard_news,1.579,web
2019,1,US,Female,All,white+other,hard_news,3.921,web
2019,1,US,Male,18-24,All,hard_news,0.690,web
2019,1,US,Male,25-34,All,hard_news,0.990,web
2019,1,US,Male,35-44,All,hard_news,1.901,web
2019,1,US,Male,45-54,All,hard_news,2.041,web
2019,1,US,Male,55+,All,hard_news,3.593,web
2019,1,US,Male,All,All,hard_news,2.260,web
2019,1,US,Male,All,asian,hard_news,2.164,web
2019,1,US,Male,All,black,hard_news,1.392,web
2019,1,US,Male,All,hispanic,hard_news,1.634,web
2019,1,US,Male,All,white+other,hard_news,4.792,web
2019,1,UT,All,All,All,hard_news,2.533,web
2019,1,VA,All,All,All,hard_news,2.172,web
2019,1,VT,All,All,All,hard_news,2.759,web
2019,1,WA,All,All,All,hard_news,1.582,web
2019,1,WI,All,All,All,hard_news,1.873,web
2019,1,WV,All,All,All,hard_news,2.309,web
2019,1,WY,All,All,All,hard_news,0.949,web
2019,2,AK,All,All,All,hard_news,2.383,web
2019,2,AL,All,All,All,hard_news,1.263,web
2019,2,AR,All,All,All,hard_news,1.898,web
2019,2,AZ,All,All,All,hard_news,1.712,web
2019,2,CA,All,All,All,hard_news,1.572,web
2019,2,CO,All,All,All,hard_news,1.531,web
2019,2,CT,All,All,All,hard_news,2.236,web
2019,2,DC,All,All,All,hard_news,3.700,web
2019,2,DE,All,All,All,hard_news,0.962,web
2019,2,FL,All,All,All,hard_news,1.913,web
2019,2,GA,All,All,All,hard_news,1.853,web
2019,2,HI,All,All,All,hard_news,0.604,web
2019,2,IA,All,All,All,hard_news,1.840,web
2019,2,ID,All,All,All,hard_news,2.714,web
2019,2,IL,All,All,All,hard_news,2.062,web
2019,2,IN,All,All,All,hard_news,1.661,web
2019,2,KS,All,All,All,hard_news,1.469,web
2019,2,KY,All,All,All,hard_news,1.368,web
2019,2,LA,All,All,All,hard_news,1.471,web
2019,2,MA,All,All,All,hard_news,1.632,web
2019,2,MD,All,All,All,hard_news,2.216,web
2019,2,ME,All,All,All,hard_news,1.997,web
2019,2,MI,All,All,All,hard_news,1.781,web
2019,2,MN,All,All,All,hard_news,1.416,web
2019,2,MO,All,All,All,hard_news,2.131,web
2019,2,MS,All,All,All,hard_news,1.105,web
2019,2,MT,All,All,All,hard_news,1.224,web
2019,2,NC,All,All,All,hard_news,2.271,web
2019,2,ND,All,All,All,hard_news,0.798,web
2019,2,NE,All,All,All,hard_news,1.757,web
2019,2,NH,All,All,All,hard_news,1.612,web
2019,2,NJ,All,All,All,hard_news,1.468,web
2019,2,NM,All,All,All,hard_news,1.900,web
2019,2,NV,All,All,All,hard_news,2.061,web
2019,2,NY,All,All,All,hard_news,1.708,web
2019,2,OH,All,All,All,hard_news,1.891,web
2019,2,OK,All,All,All,hard_news,1.932,web
2019,2,OR,All,All,All,hard_news,1.595,web
2019,2,PA,All,All,All,hard_news,1.677,web
2019,2,RI,All,All,All,hard_news,0.868,web
2019,2,SC,All,All,All,hard_news,1.615,web
2019,2,SD,All,All,All,hard_news,2.043,web
2019,2,TN,All,All,All,hard_news,2.057,web
2019,2,TX,All,All,All,hard_news,1.468,web
2019,2,US,All,18-24,All,hard_news,0.590,web
2019,2,US,All,18-24,asian,hard_news,0.577,web
2019,2,US,All,18-24,black,hard_news,0.614,web
2019,2,US,All,18-24,hispanic,hard_news,0.642,web
2019,2,US,All,18-24,white+other,hard_news,1.089,web
2019,2,US,All,25-34,All,hard_news,0.877,web
2019,2,US,All,25-34,asian,hard_news,1.183,web
2019,2,US,All,25-34,black,hard_news,0.709,web
2019,2,US,All,25-34,hispanic,hard_news,0.508,web
2019,2,US,All,25-34,white+other,hard_news,2.025,web
2019,2,US,All,35-44,All,hard_news,1.130,web
2019,2,US,All,35-44,asian,hard_news,1.055,web
2019,2,US,All,35-44,black,hard_news,0.846,web
2019,2,US,All,35-44,hispanic,hard_news,1.752,web
2019,2,US,All,35-44,white+other,hard_news,2.023,web
2019,2,US,All,45-54,All,hard_news,1.595,web
2019,2,US,All,45-54,asian,hard_news,0.985,web
2019,2,US,All,45-54,black,hard_news,1.275,web
2019,2,US,All,45-54,hispanic,hard_news,1.579,web
2019,2,US,All,45-54,white+other,hard_news,3.227,web
2019,2,US,All,55+,All,hard_news,2.774,web
2019,2,US,All,55+,asian,hard_news,1.847,web
2019,2,US,All,55+,black,hard_news,2.381,web
2019,2,US,All,55+,hispanic,hard_news,1.464,web
2019,2,US,All,55+,white+other,hard_news,6.008,web
2019,2,US,All,All,All,hard_news,1.724,web
2019,2,US,All,All,asian,hard_news,1.179,web
2019,2,US,All,All,black,hard_news,1.356,web
2019,2,US,All,All,hispanic,hard_news,1.185,web
2019,2,US,All,All,white+other,hard_news,3.586,web
2019,2,US,Female,18-24,All,hard_news,0.513,web
2019,2,US,Female,25-34,All,hard_news,0.771,web
2019,2,US,Female,35-44,All,hard_news,0.953,web
2019,2,US,Female,45-54,All,hard_news,1.515,web
2019,2,US,Female,55+,All,hard_news,2.578,web
2019,2,US,Female,All,All,hard_news,1.588,web
2019,2,US,Female,All,asian,hard_news,0.950,web
2019,2,US,Female,All,black,hard_news,1.541,web
2019,2,US,Female,All,hispanic,hard_news,0.960,web
2019,2,US,Female,All,white+other,hard_news,3.125,web
2019,2,US,Male,18-24,All,hard_news,0.687,web
2019,2,US,Male,25-34,All,hard_news,0.997,web
2019,2,US,Male,35-44,All,hard_news,1.331,web
2019,2,US,Male,45-54,All,hard_news,1.696,web
2019,2,US,Male,55+,All,hard_news,3.014,web
2019,2,US,Male,All,All,hard_news,1.887,web
2019,2,US,Male,All,asian,hard_news,1.414,web
2019,2,US,Male,All,black,hard_news,1.110,web
2019,2,US,Male,All,hispanic,hard_news,1.435,web
2019,2,US,Male,All,white+other,hard_news,4.139,web
2019,2,UT,All,All,All,hard_news,4.093,web
2019,2,VA,All,All,All,hard_news,1.873,web
2019,2,VT,All,All,All,hard_news,2.173,web
2019,2,WA,All,All,All,hard_news,1.349,web
2019,2,WI,All,All,All,hard_news,1.613,web
2019,2,WV,All,All,All,hard_news,1.929,web
2019,2,WY,All,All,All,hard_news,0.548,web
2019,3,AK,All,All,All,hard_news,2.264,web
2019,3,AL,All,All,All,hard_news,1.452,web
2019,3,AR,All,All,All,hard_news,2.198,web
2019,3,AZ,All,All,All,hard_news,1.854,web
2019,3,CA,All,All,All,hard_news,2.374,web
2019,3,CO,All,All,All,hard_news,1.895,web
2019,3,CT,All,All,All,hard_news,2.454,web
2019,3,DC,All,All,All,hard_news,3.061,web
2019,3,DE,All,All,All,hard_news,1.091,web
2019,3,FL,All,All,All,hard_news,1.880,web
2019,3,GA,All,All,All,hard_news,2.320,web
2019,3,HI,All,All,All,hard_news,0.714,web
2019,3,IA,All,All,All,hard_news,1.728,web
2019,3,ID,All,All,All,hard_news,2.969,web
2019,3,IL,All,All,All,hard_news,2.329,web
2019,3,IN,All,All,All,hard_news,1.710,web
2019,3,KS,All,All,All,hard_news,1.922,web
2019,3,KY,All,All,All,hard_news,1.291,web
2019,3,LA,All,All,All,hard_news,1.649,web
2019,3,MA,All,All,All,hard_news,1.676,web
2019,3,MD,All,All,All,hard_news,1.918,web
2019,3,ME,All,All,All,hard_news,2.079,web
2019,3,MI,All,All,All,hard_news,2.465,web
2019,3,MN,All,All,All,hard_news,1.719,web
2019,3,MO,All,All,All,hard_news,2.681,web
2019,3,MS,All,All,All,hard_news,0.985,web
2019,3,MT,All,All,All,hard_news,1.406,web
2019,3,NC,All,All,All,hard_news,3.040,web
2019,3,ND,All,All,All,hard_news,1.330,web
2019,3,NE,All,All,All,hard_news,1.674,web
2019,3,NH,All,All,All,hard_news,1.500,web
2019,3,NJ,All,All,All,hard_news,1.610,web
2019,3,NM,All,All,All,hard_news,2.932,web
2019,3,NV,All,All,All,hard_news,1.816,web
2019,3,NY,All,All,All,hard_news,1.810,web
2019,3,OH,All,All,All,hard_news,3.015,web
2019,3,OK,All,All,All,hard_news,2.018,web
2019,3,OR,All,All,All,hard_news,1.500,web
2019,3,PA,All,All,All,hard_news,1.954,web
2019,3,RI,All,All,All,hard_news,0.926,web
2019,3,SC,All,All,All,hard_news,2.056,web
2019,3,SD,All,All,All,hard_news,1.927,web
2019,3,TN,All,All,All,hard_news,1.955,web
2019,3,TX,All,All,All,hard_news,1.734,web
2019,3,US,All,18-24,All,hard_news,0.596,web
2019,3,US,All,18-24,asian,hard_news,0.835,web
2019,3,US,All,18-24,black,hard_news,0.689,web
2019,3,US,All,18-24,hispanic,hard_news,0.416,web
2019,3,US,All,18-24,white+other,hard_news,1.244,web
2019,3,US,All,25-34,All,hard_news,0.998,web
2019,3,US,All,25-34,asian,hard_news,1.189,web
2019,3,US,All,25-34,black,hard_news,0.731,web
2019,3,US,All,25-34,hispanic,hard_news,0.593,web
2019,3,US,All,25-34,white+other,hard_news,2.077,web
2019,3,US,All,35-44,All,hard_news,1.800,web
2019,3,US,All,35-44,asian,hard_news,1.786,web
2019,3,US,All,35-44,black,hard_news,1.032,web
2019,3,US,All,35-44,hispanic,hard_news,4.457,web
2019,3,US,All,35-44,white+other,hard_news,2.394,web
2019,3,US,All,45-54,All,hard_news,1.912,web
2019,3,US,All,45-54,asian,hard_news,1.632,web
2019,3,US,All,45-54,black,hard_news,1.319,web
2019,3,US,All,45-54,hispanic,hard_news,3.036,web
2019,3,US,All,45-54,white+other,hard_news,3.143,web
2019,3,US,All,55+,All,hard_news,3.094,web
2019,3,US,All,55+,asian,hard_news,2.694,web
2019,3,US,All,55+,black,hard_news,2.431,web
2019,3,US,All,55+,hispanic,hard_news,1.591,web
2019,3,US,All,55+,white+other,hard_news,6.787,web
2019,3,US,All,All,All,hard_news,2.040,web
2019,3,US,All,All,asian,hard_news,1.709,web
2019,3,US,All,All,black,hard_news,1.453,web
2019,3,US,All,All,hispanic,hard_news,2.058,web
2019,3,US,All,All,white+other,hard_news,3.942,web
2019,3,US,Female,18-24,All,hard_news,0.466,web
2019,3,US,Female,25-34,All,hard_news,0.836,web
2019,3,US,Female,35-44,All,hard_news,1.740,web
2019,3,US,Female,45-54,All,hard_news,1.741,web
2019,3,US,Female,55+,All,hard_news,2.876,web
2019,3,US,Female,All,All,hard_news,1.888,web
2019,3,US,Female,All,asian,hard_news,1.357,web
2019,3,US,Female,All,black,hard_news,1.520,web
2019,3,US,Female,All,hispanic,hard_news,1.947,web
2019,3,US,Female,All,white+other,hard_news,3.445,web
2019,3,US,Male,18-24,All,hard_news,0.750,web
2019,3,US,Male,25-34,All,hard_news,1.190,web
2019,3,US,Male,35-44,All,hard_news,1.876,web
2019,3,US,Male,45-54,All,hard_news,2.122,web
2019,3,US,Male,55+,All,hard_news,3.370,web
2019,3,US,Male,All,All,hard_news,2.229,web
2019,3,US,Male,All,asian,hard_news,2.066,web
2019,3,US,Male,All,black,hard_news,1.362,web
2019,3,US,Male,All,hispanic,hard_news,2.187,web
2019,3,US,Male,All,white+other,hard_news,4.559,web
2019,3,UT,All,All,All,hard_news,2.730,web
2019,3,VA,All,All,All,hard_news,2.529,web
2019,3,VT,All,All,All,hard_news,2.035,web
2019,3,WA,All,All,All,hard_news,1.373,web
2019,3,WI,All,All,All,hard_news,1.747,web
2019,3,WV,All,All,All,hard_news,2.466,web
2019,3,WY,All,All,All,hard_news,1.187,web
2019,4,AK,All,All,All,hard_news,5.574,web
2019,4,AL,All,All,All,hard_news,1.545,web
2019,4,AR,All,All,All,hard_news,2.359,web
2019,4,AZ,All,All,All,hard_news,1.733,web
2019,4,CA,All,All,All,hard_news,2.216,web
2019,4,CO,All,All,All,hard_news,1.628,web
2019,4,CT,All,All,All,hard_news,2.731,web
2019,4,DC,All,All,All,hard_news,3.711,web
2019,4,DE,All,All,All,hard_news,0.945,web
2019,4,FL,All,All,All,hard_news,1.808,web
2019,4,GA,All,All,All,hard_news,2.059,web
2019,4,HI,All,All,All,hard_news,0.843,web
2019,4,IA,All,All,All,hard_news,1.591,web
2019,4,ID,All,All,All,hard_news,2.995,web
2019,4,IL,All,All,All,hard_news,3.012,web
2019,4,IN,All,All,All,hard_news,1.528,web
2019,4,KS,All,All,All,hard_news,1.466,web
2019,4,KY,All,All,All,hard_news,1.406,web
2019,4,LA,All,All,All,hard_news,1.986,web
2019,4,MA,All,All,All,hard_news,2.016,web
2019,4,MD,All,All,All,hard_news,1.745,web
2019,4,ME,All,All,All,hard_news,1.646,web
2019,4,MI,All,All,All,hard_news,2.460,web
2019,4,MN,All,All,All,hard_news,1.405,web
2019,4,MO,All,All,All,hard_news,2.694,web
2019,4,MS,All,All,All,hard_news,1.225,web
2019,4,MT,All,All,All,hard_news,1.108,web
2019,4,NC,All,All,All,hard_news,2.026,web
2019,4,ND,All,All,All,hard_news,1.218,web
2019,4,NE,All,All,All,hard_news,1.072,web
2019,4,NH,All,All,All,hard_news,1.440,web
2019,4,NJ,All,All,All,hard_news,1.488,web
2019,4,NM,All,All,All,hard_news,2.227,web
2019,4,NV,All,All,All,hard_news,2.516,web
2019,4,NY,All,All,All,hard_news,2.136,web
2019,4,OH,All,All,All,hard_news,1.865,web
2019,4,OK,All,All,All,hard_news,2.317,web
2019,4,OR,All,All,All,hard_news,2.816,web
2019,4,PA,All,All,All,hard_news,1.832,web
2019,4,RI,All,All,All,hard_news,1.286,web
2019,4,SC,All,All,All,hard_news,1.906,web
2019,4,SD,All,All,All,hard_news,2.794,web
2019,4,TN,All,All,All,hard_news,2.019,web
2019,4,TX,All,All,All,hard_news,1.595,web
2019,4,US,All,18-24,All,hard_news,0.566,web
2019,4,US,All,18-24,asian,hard_news,0.989,web
2019,4,US,All,18-24,black,hard_news,0.505,web
2019,4,US,All,18-24,hispanic,hard_news,0.353,web
2019,4,US,All,18-24,white+other,hard_news,1.192,web
2019,4,US,All,25-34,All,hard_news,1.068,web
2019,4,US,All,25-34,asian,hard_news,1.419,web
2019,4,US,All,25-34,black,hard_news,0.742,web
2019,4,US,All,25-34,hispanic,hard_news,0.596,web
2019,4,US,All,25-34,white+other,hard_news,2.138,web
2019,4,US,All,35-44,All,hard_news,1.605,web
2019,4,US,All,35-44,asian,hard_news,3.085,web
2019,4,US,All,35-44,black,hard_news,0.979,web
2019,4,US,All,35-44,hispanic,hard_news,2.421,web
2019,4,US,All,35-44,white+other,hard_news,2.717,web
2019,4,US,All,45-54,All,hard_news,1.708,web
2019,4,US,All,45-54,asian,hard_news,0.878,web
2019,4,US,All,45-54,black,hard_news,2.223,web
2019,4,US,All,45-54,hispanic,hard_news,1.213,web
2019,4,US,All,45-54,white+other,hard_news,3.497,web
2019,4,US,All,55+,All,hard_news,3.064,web
2019,4,US,All,55+,asian,hard_news,3.051,web
2019,4,US,All,55+,black,hard_news,2.301,web
2019,4,US,All,55+,hispanic,hard_news,1.880,web
2019,4,US,All,55+,white+other,hard_news,5.993,web
2019,4,US,All,All,All,hard_news,1.978,web
2019,4,US,All,All,asian,hard_news,1.962,web
2019,4,US,All,All,black,hard_news,1.540,web
2019,4,US,All,All,hispanic,hard_news,1.345,web
2019,4,US,All,All,white+other,hard_news,3.840,web
2019,4,US,Female,18-24,All,hard_news,0.507,web
2019,4,US,Female,25-34,All,hard_news,0.851,web
2019,4,US,Female,35-44,All,hard_news,1.390,web
2019,4,US,Female,45-54,All,hard_news,1.658,web
2019,4,US,Female,55+,All,hard_news,2.747,web
2019,4,US,Female,All,All,hard_news,1.778,web
2019,4,US,Female,All,asian,hard_news,1.310,web
2019,4,US,Female,All,black,hard_news,1.462,web
2019,4,US,Female,All,hispanic,hard_news,1.374,web
2019,4,US,Female,All,white+other,hard_news,3.321,web
2019,4,US,Male,18-24,All,hard_news,0.635,web
2019,4,US,Male,25-34,All,hard_news,1.332,web
2019,4,US,Male,35-44,All,hard_news,1.871,web
2019,4,US,Male,45-54,All,hard_news,1.769,web
2019,4,US,Male,55+,All,hard_news,3.466,web
2019,4,US,Male,All,All,hard_news,2.225,web
2019,4,US,Male,All,asian,hard_news,2.565,web
2019,4,US,Male,All,black,hard_news,1.652,web
2019,4,US,Male,All,hispanic,hard_news,1.312,web
2019,4,US,Male,All,white+other,hard_news,4.488,web
2019,4,UT,All,All,All,hard_news,2.380,web
2019,4,VA,All,All,All,hard_news,2.065,web
2019,4,VT,All,All,All,hard_news,1.732,web
2019,4,WA,All,All,All,hard_news,1.751,web
2019,4,WI,All,All,All,hard_news,1.868,web
2019,4,WV,All,All,All,hard_news,2.495,web
2019,4,WY,All,All,All,hard_news,1.075,web
2019,5,AK,All,All,All,hard_news,7.467,web
2019,5,AL,All,All,All,hard_news,1.537,web
2019,5,AR,All,All,All,hard_news,2.397,web
2019,5,AZ,All,All,All,hard_news,1.869,web
2019,5,CA,All,All,All,hard_news,2.480,web
2019,5,CO,All,All,All,hard_news,1.748,web
2019,5,CT,All,All,All,hard_news,2.783,web
2019,5,DC,All,All,All,hard_news,2.597,web
2019,5,DE,All,All,All,hard_news,1.191,web
2019,5,FL,All,All,All,hard_news,1.731,web
2019,5,GA,All,All,All,hard_news,1.697,web
2019,5,HI,All,All,All,hard_news,0.678,web
2019,5,IA,All,All,All,hard_news,1.771,web
2019,5,ID,All,All,All,hard_news,1.409,web
2019,5,IL,All,All,All,hard_news,2.315,web
2019,5,IN,All,All,All,hard_news,1.593,web
2019,5,KS,All,All,All,hard_news,2.022,web
2019,5,KY,All,All,All,hard_news,1.444,web
2019,5,LA,All,All,All,hard_news,1.977,web
2019,5,MA,All,All,All,hard_news,2.469,web
2019,5,MD,All,All,All,hard_news,1.895,web
2019,5,ME,All,All,All,hard_news,1.618,web
2019,5,MI,All,All,All,hard_news,2.758,web
2019,5,MN,All,All,All,hard_news,1.563,web
2019,5,MO,All,All,All,hard_news,2.980,web
2019,5,MS,All,All,All,hard_news,1.194,web
2019,5,MT,All,All,All,hard_news,1.511,web
2019,5,NC,All,All,All,hard_news,1.890,web
2019,5,ND,All,All,All,hard_news,1.156,web
2019,5,NE,All,All,All,hard_news,1.408,web
2019,5,NH,All,All,All,hard_news,1.318,web
2019,5,NJ,All,All,All,hard_news,1.835,web
2019,5,NM,All,All,All,hard_news,1.919,web
2019,5,NV,All,All,All,hard_news,4.688,web
2019,5,NY,All,All,All,hard_news,2.241,web
2019,5,OH,All,All,All,hard_news,2.153,web
2019,5,OK,All,All,All,hard_news,1.775,web
2019,5,OR,All,All,All,hard_news,1.751,web
2019,5,PA,All,All,All,hard_news,1.886,web
2019,5,RI,All,All,All,hard_news,1.456,web
2019,5,SC,All,All,All,hard_news,1.610,web
2019,5,SD,All,All,All,hard_news,2.284,web
2019,5,TN,All,All,All,hard_news,1.810,web
2019,5,TX,All,All,All,hard_news,1.550,web
2019,5,US,All,18-24,All,hard_news,0.556,web
2019,5,US,All,18-24,asian,hard_news,1.108,web
2019,5,US,All,18-24,black,hard_news,0.412,web
2019,5,US,All,18-24,hispanic,hard_news,0.571,web
2019,5,US,All,18-24,white+other,hard_news,0.987,web
2019,5,US,All,25-34,All,hard_news,0.987,web
2019,5,US,All,25-34,asian,hard_news,1.514,web
2019,5,US,All,25-34,black,hard_news,0.624,web
2019,5,US,All,25-34,hispanic,hard_news,0.620,web
2019,5,US,All,25-34,white+other,hard_news,2.329,web
2019,5,US,All,35-44,All,hard_news,1.835,web
2019,5,US,All,35-44,asian,hard_news,1.375,web
2019,5,US,All,35-44,black,hard_news,1.137,web
2019,5,US,All,35-44,hispanic,hard_news,3.969,web
2019,5,US,All,35-44,white+other,hard_news,3.031,web
2019,5,US,All,45-54,All,hard_news,1.886,web
2019,5,US,All,45-54,asian,hard_news,1.770,web
2019,5,US,All,45-54,black,hard_news,2.321,web
2019,5,US,All,45-54,hispanic,hard_news,1.145,web
2019,5,US,All,45-54,white+other,hard_news,3.732,web
2019,5,US,All,55+,All,hard_news,3.003,web
