year,month,medium,gender,age_group,political_lean,partisanship_scenario,diet_threshold,value
2020,8,tv,Male,55+,R,lenient,75,0.107
2020,8,tv,Female,55+,R,lenient,75,0.081
2020,9,tv,Male,18-24,R,lenient,75,0.035
2020,9,tv,Female,18-24,R,lenient,75,0.043
2020,9,tv,Male,25-34,R,lenient,75,0.038
2020,9,tv,Female,25-34,R,lenient,75,0.032
2020,9,tv,Male,35-44,R,lenient,75,0.043
2020,9,tv,Female,35-44,R,lenient,75,0.035
2020,9,tv,Male,45-54,R,lenient,75,0.077
2020,9,tv,Female,45-54,R,lenient,75,0.063
2020,9,tv,Male,55+,R,lenient,75,0.112
2020,9,tv,Female,55+,R,lenient,75,0.087
2020,10,tv,Male,18-24,R,lenient,75,0.038
2020,10,tv,Female,18-24,R,lenient,75,0.041
2020,10,tv,Male,25-34,R,lenient,75,0.036
2020,10,tv,Female,25-34,R,lenient,75,0.032
2020,10,tv,Male,35-44,R,lenient,75,0.046
2020,10,tv,Female,35-44,R,lenient,75,0.038
2020,10,tv,Male,45-54,R,lenient,75,0.079
2020,10,tv,Female,45-54,R,lenient,75,0.064
2020,10,tv,Male,55+,R,lenient,75,0.120
2020,10,tv,Female,55+,R,lenient,75,0.093
2020,11,tv,Male,18-24,R,lenient,75,0.049
2020,11,tv,Female,18-24,R,lenient,75,0.050
2020,11,tv,Male,25-34,R,lenient,75,0.049
2020,11,tv,Female,25-34,R,lenient,75,0.047
2020,11,tv,Male,35-44,R,lenient,75,0.063
2020,11,tv,Female,35-44,R,lenient,75,0.049
2020,11,tv,Male,45-54,R,lenient,75,0.083
2020,11,tv,Female,45-54,R,lenient,75,0.067
2020,11,tv,Male,55+,R,lenient,75,0.116
2020,11,tv,Female,55+,R,lenient,75,0.092
2020,12,tv,Male,18-24,R,lenient,75,0.024
2020,12,tv,Female,18-24,R,lenient,75,0.030
2020,12,tv,Male,25-34,R,lenient,75,0.023
2020,12,tv,Female,25-34,R,lenient,75,0.023
2020,12,tv,Male,35-44,R,lenient,75,0.029
2020,12,tv,Female,35-44,R,lenient,75,0.024
2020,12,tv,Male,45-54,R,lenient,75,0.058
2020,12,tv,Female,45-54,R,lenient,75,0.044
2020,12,tv,Male,55+,R,lenient,75,0.096
2020,12,tv,Female,55+,R,lenient,75,0.076
2021,1,tv,Male,18-24,R,lenient,75,0.024
2021,1,tv,Female,18-24,R,lenient,75,0.031
2021,1,tv,Male,25-34,R,lenient,75,0.030
2021,1,tv,Female,25-34,R,lenient,75,0.030
2021,1,tv,Male,35-44,R,lenient,75,0.038
2021,1,tv,Female,35-44,R,lenient,75,0.028
2021,1,tv,Male,45-54,R,lenient,75,0.065
2021,1,tv,Female,45-54,R,lenient,75,0.053
2021,1,tv,Male,55+,R,lenient,75,0.097
2021,1,tv,Female,55+,R,lenient,75,0.076
2021,2,tv,Male,18-24,R,lenient,75,0.021
2021,2,tv,Female,18-24,R,lenient,75,0.028
2021,2,tv,Male,25-34,R,lenient,75,0.020
2021,2,tv,Female,25-34,R,lenient,75,0.015
2021,2,tv,Male,35-44,R,lenient,75,0.030
2021,2,tv,Female,35-44,R,lenient,75,0.021
2021,2,tv,Male,45-54,R,lenient,75,0.057
2021,2,tv,Female,45-54,R,lenient,75,0.045
2021,2,tv,Male,55+,R,lenient,75,0.094
2021,2,tv,Female,55+,R,lenient,75,0.072
2021,3,tv,Male,18-24,R,lenient,75,0.017
2021,3,tv,Female,18-24,R,lenient,75,0.027
2021,3,tv,Male,25-34,R,lenient,75,0.022
2021,3,tv,Female,25-34,R,lenient,75,0.016
2021,3,tv,Male,35-44,R,lenient,75,0.026
2021,3,tv,Female,35-44,R,lenient,75,0.019
2021,3,tv,Male,45-54,R,lenient,75,0.049
2021,3,tv,Female,45-54,R,lenient,75,0.041
2021,3,tv,Male,55+,R,lenient,75,0.090
2021,3,tv,Female,55+,R,lenient,75,0.067
2021,4,tv,Male,18-24,R,lenient,75,0.019
2021,4,tv,Female,18-24,R,lenient,75,0.026
2021,4,tv,Male,25-34,R,lenient,75,0.025
2021,4,tv,Female,25-34,R,lenient,75,0.019
2021,4,tv,Male,35-44,R,lenient,75,0.033
2021,4,tv,Female,35-44,R,lenient,75,0.023
2021,4,tv,Male,45-54,R,lenient,75,0.057
2021,4,tv,Female,45-54,R,lenient,75,0.044
2021,4,tv,Male,55+,R,lenient,75,0.089
2021,4,tv,Female,55+,R,lenient,75,0.069
2021,5,tv,Male,18-24,R,lenient,75,0.018
2021,5,tv,Female,18-24,R,lenient,75,0.026
2021,5,tv,Male,25-34,R,lenient,75,0.018
2021,5,tv,Female,25-34,R,lenient,75,0.017
2021,5,tv,Male,35-44,R,lenient,75,0.030
2021,5,tv,Female,35-44,R,lenient,75,0.018
2021,5,tv,Male,45-54,R,lenient,75,0.053
2021,5,tv,Female,45-54,R,lenient,75,0.041
2021,5,tv,Male,55+,R,lenient,75,0.092
2021,5,tv,Female,55+,R,lenient,75,0.068
2021,6,tv,Male,18-24,R,lenient,75,0.017
2021,6,tv,Female,18-24,R,lenient,75,0.021
2021,6,tv,Male,25-34,R,lenient,75,0.018
2021,6,tv,Female,25-34,R,lenient,75,0.014
2021,6,tv,Male,35-44,R,lenient,75,0.030
2021,6,tv,Female,35-44,R,lenient,75,0.020
2021,6,tv,Male,45-54,R,lenient,75,0.050
2021,6,tv,Female,45-54,R,lenient,75,0.044
2021,6,tv,Male,55+,R,lenient,75,0.086
2021,6,tv,Female,55+,R,lenient,75,0.067
2021,7,tv,Male,18-24,R,lenient,75,0.017
2021,7,tv,Female,18-24,R,lenient,75,0.021
2021,7,tv,Male,25-34,R,lenient,75,0.018
2021,7,tv,Female,25-34,R,lenient,75,0.014
2021,7,tv,Male,35-44,R,lenient,75,0.024
2021,7,tv,Female,35-44,R,lenient,75,0.020
2021,7,tv,Male,45-54,R,lenient,75,0.047
2021,7,tv,Female,45-54,R,lenient,75,0.038
2021,7,tv,Male,55+,R,lenient,75,0.084
2021,7,tv,Female,55+,R,lenient,75,0.066
2021,8,tv,Male,18-24,R,lenient,75,0.023
2021,8,tv,Female,18-24,R,lenient,75,0.028
2021,8,tv,Male,25-34,R,lenient,75,0.023
2021,8,tv,Female,25-34,R,lenient,75,0.018
2021,8,tv,Male,35-44,R,lenient,75,0.031
2021,8,tv,Female,35-44,R,lenient,75,0.023
2021,8,tv,Male,45-54,R,lenient,75,0.052
2021,8,tv,Female,45-54,R,lenient,75,0.044
2021,8,tv,Male,55+,R,lenient,75,0.088
2021,8,tv,Female,55+,R,lenient,75,0.070
2021,9,tv,Male,18-24,R,lenient,75,0.024
2021,9,tv,Female,18-24,R,lenient,75,0.020
2021,9,tv,Male,25-34,R,lenient,75,0.022
2021,9,tv,Female,25-34,R,lenient,75,0.018
2021,9,tv,Male,35-44,R,lenient,75,0.033
2021,9,tv,Female,35-44,R,lenient,75,0.024
2021,9,tv,Male,45-54,R,lenient,75,0.052
2021,9,tv,Female,45-54,R,lenient,75,0.040
2021,9,tv,Male,55+,R,lenient,75,0.092
2021,9,tv,Female,55+,R,lenient,75,0.071
2021,10,tv,Male,18-24,R,lenient,75,0.020
2021,10,tv,Female,18-24,R,lenient,75,0.020
2021,10,tv,Male,25-34,R,lenient,75,0.021
2021,10,tv,Female,25-34,R,lenient,75,0.020
2021,10,tv,Male,35-44,R,lenient,75,0.028
2021,10,tv,Female,35-44,R,lenient,75,0.020
2021,10,tv,Male,45-54,R,lenient,75,0.045
2021,10,tv,Female,45-54,R,lenient,75,0.040
2021,10,tv,Male,55+,R,lenient,75,0.089
2021,10,tv,Female,55+,R,lenient,75,0.072
2021,11,tv,Male,18-24,R,lenient,75,0.019
2021,11,tv,Female,18-24,R,lenient,75,0.021
2021,11,tv,Male,25-34,R,lenient,75,0.022
2021,11,tv,Female,25-34,R,lenient,75,0.017
2021,11,tv,Male,35-44,R,lenient,75,0.034
2021,11,tv,Female,35-44,R,lenient,75,0.020
2021,11,tv,Male,45-54,R,lenient,75,0.054
2021,11,tv,Female,45-54,R,lenient,75,0.046
2021,11,tv,Male,55+,R,lenient,75,0.097
2021,11,tv,Female,55+,R,lenient,75,0.072
2021,12,tv,Male,18-24,R,lenient,75,0.019
2021,12,tv,Female,18-24,R,lenient,75,0.020
2021,12,tv,Male,25-34,R,lenient,75,0.019
2021,12,tv,Female,25-34,R,lenient,75,0.016
2021,12,tv,Male,35-44,R,lenient,75,0.028
2021,12,tv,Female,35-44,R,lenient,75,0.022
2021,12,tv,Male,45-54,R,lenient,75,0.047
2021,12,tv,Female,45-54,R,lenient,75,0.038
2021,12,tv,Male,55+,R,lenient,75,0.087
2021,12,tv,Female,55+,R,lenient,75,0.063
2022,1,tv,Male,18-24,R,lenient,75,0.020
2022,1,tv,Female,18-24,R,lenient,75,0.024
2022,1,tv,Male,25-34,R,lenient,75,0.017
2022,1,tv,Female,25-34,R,lenient,75,0.015
2022,1,tv,Male,35-44,R,lenient,75,0.025
2022,1,tv,Female,35-44,R,lenient,75,0.018
2022,1,tv,Male,45-54,R,lenient,75,0.046
2022,1,tv,Female,45-54,R,lenient,75,0.038
2022,1,tv,Male,55+,R,lenient,75,0.085
2022,1,tv,Female,55+,R,lenient,75,0.062
2022,2,tv,Male,18-24,R,lenient,75,0.024
2022,2,tv,Female,18-24,R,lenient,75,0.023
2022,2,tv,Male,25-34,R,lenient,75,0.026
2022,2,tv,Female,25-34,R,lenient,75,0.024
2022,2,tv,Male,35-44,R,lenient,75,0.037
2022,2,tv,Female,35-44,R,lenient,75,0.028
2022,2,tv,Male,45-54,R,lenient,75,0.060
2022,2,tv,Female,45-54,R,lenient,75,0.045
2022,2,tv,Male,55+,R,lenient,75,0.095
2022,2,tv,Female,55+,R,lenient,75,0.072
2022,3,tv,Male,18-24,R,lenient,75,0.028
2022,3,tv,Female,18-24,R,lenient,75,0.026
2022,3,tv,Male,25-34,R,lenient,75,0.025
2022,3,tv,Female,25-34,R,lenient,75,0.022
2022,3,tv,Male,35-44,R,lenient,75,0.036
2022,3,tv,Female,35-44,R,lenient,75,0.029
2022,3,tv,Male,45-54,R,lenient,75,0.064
2022,3,tv,Female,45-54,R,lenient,75,0.045
2022,3,tv,Male,55+,R,lenient,75,0.100
2022,3,tv,Female,55+,R,lenient,75,0.074
2022,4,tv,Male,18-24,R,lenient,75,0.021
2022,4,tv,Female,18-24,R,lenient,75,0.022
2022,4,tv,Male,25-34,R,lenient,75,0.022
2022,4,tv,Female,25-34,R,lenient,75,0.022
2022,4,tv,Male,35-44,R,lenient,75,0.027
2022,4,tv,Female,35-44,R,lenient,75,0.023
2022,4,tv,Male,45-54,R,lenient,75,0.052
2022,4,tv,Female,45-54,R,lenient,75,0.039
2022,4,tv,Male,55+,R,lenient,75,0.096
2022,4,tv,Female,55+,R,lenient,75,0.073
2022,5,tv,Male,18-24,R,lenient,75,0.021
2022,5,tv,Female,18-24,R,lenient,75,0.018
2022,5,tv,Male,25-34,R,lenient,75,0.020
2022,5,tv,Female,25-34,R,lenient,75,0.017
2022,5,tv,Male,35-44,R,lenient,75,0.028
2022,5,tv,Female,35-44,R,lenient,75,0.024
2022,5,tv,Male,45-54,R,lenient,75,0.050
2022,5,tv,Female,45-54,R,lenient,75,0.038
2022,5,tv,Male,55+,R,lenient,75,0.095
2022,5,tv,Female,55+,R,lenient,75,0.067
2022,6,tv,Male,18-24,R,lenient,75,0.022
2022,6,tv,Female,18-24,R,lenient,75,0.018
2022,6,tv,Male,25-34,R,lenient,75,0.019
2022,6,tv,Female,25-34,R,lenient,75,0.017
2022,6,tv,Male,35-44,R,lenient,75,0.024
2022,6,tv,Female,35-44,R,lenient,75,0.023
2022,6,tv,Male,45-54,R,lenient,75,0.048
2022,6,tv,Female,45-54,R,lenient,75,0.042
2022,6,tv,Male,55+,R,lenient,75,0.090
2022,6,tv,Female,55+,R,lenient,75,0.067
2022,7,tv,Male,18-24,R,lenient,75,0.017
2022,7,tv,Female,18-24,R,lenient,75,0.022
2022,7,tv,Male,25-34,R,lenient,75,0.017
2022,7,tv,Female,25-34,R,lenient,75,0.014
2022,7,tv,Male,35-44,R,lenient,75,0.026
2022,7,tv,Female,35-44,R,lenient,75,0.023
2022,7,tv,Male,45-54,R,lenient,75,0.046
2022,7,tv,Female,45-54,R,lenient,75,0.036
2022,7,tv,Male,55+,R,lenient,75,0.092
2022,7,tv,Female,55+,R,lenient,75,0.067
2022,8,tv,Male,18-24,R,lenient,75,0.023
2022,8,tv,Female,18-24,R,lenient,75,0.018
2022,8,tv,Male,25-34,R,lenient,75,0.020
2022,8,tv,Female,25-34,R,lenient,75,0.016
2022,8,tv,Male,35-44,R,lenient,75,0.025
2022,8,tv,Female,35-44,R,lenient,75,0.022
2022,8,tv,Male,45-54,R,lenient,75,0.046
2022,8,tv,Female,45-54,R,lenient,75,0.039
2022,8,tv,Male,55+,R,lenient,75,0.095
2022,8,tv,Female,55+,R,lenient,75,0.068
2022,9,tv,Male,18-24,R,lenient,75,0.021
2022,9,tv,Female,18-24,R,lenient,75,0.017
2022,9,tv,Male,25-34,R,lenient,75,0.020
2022,9,tv,Female,25-34,R,lenient,75,0.013
2022,9,tv,Male,35-44,R,lenient,75,0.022
2022,9,tv,Female,35-44,R,lenient,75,0.022
2022,9,tv,Male,45-54,R,lenient,75,0.040
2022,9,tv,Female,45-54,R,lenient,75,0.034
2022,9,tv,Male,55+,R,lenient,75,0.085
2022,9,tv,Female,55+,R,lenient,75,0.064
2022,10,tv,Male,18-24,R,lenient,75,0.019
2022,10,tv,Female,18-24,R,lenient,75,0.017
2022,10,tv,Male,25-34,R,lenient,75,0.019
2022,10,tv,Female,25-34,R,lenient,75,0.014
2022,10,tv,Male,35-44,R,lenient,75,0.026
2022,10,tv,Female,35-44,R,lenient,75,0.019
2022,10,tv,Male,45-54,R,lenient,75,0.045
2022,10,tv,Female,45-54,R,lenient,75,0.035
2022,10,tv,Male,55+,R,lenient,75,0.091
2022,10,tv,Female,55+,R,lenient,75,0.069
2022,11,tv,Male,18-24,R,lenient,75,0.000
2022,11,tv,Female,18-24,R,lenient,75,0.000
2022,11,tv,Male,25-34,R,lenient,75,0.000
2022,11,tv,Female,25-34,R,lenient,75,0.000
2022,11,tv,Male,35-44,R,lenient,75,0.000
2022,11,tv,Female,35-44,R,lenient,75,0.000
2022,11,tv,Male,45-54,R,lenient,75,0.000
2022,11,tv,Female,45-54,R,lenient,75,0.000
2022,11,tv,Male,55+,R,lenient,75,0.000
2022,11,tv,Female,55+,R,lenient,75,0.000
2022,12,tv,Male,18-24,R,lenient,75,0.000
2022,12,tv,Female,18-24,R,lenient,75,0.000
2022,12,tv,Male,25-34,R,lenient,75,0.000
2022,12,tv,Female,25-34,R,lenient,75,0.000
2022,12,tv,Male,35-44,R,lenient,75,0.000
2022,12,tv,Female,35-44,R,lenient,75,0.000
2022,12,tv,Male,45-54,R,lenient,75,0.000
2022,12,tv,Female,45-54,R,lenient,75,0.000
2022,12,tv,Male,55+,R,lenient,75,0.000
2022,12,tv,Female,55+,R,lenient,75,0.000
2023,1,tv,Male,18-24,R,lenient,75,0.000
2023,1,tv,Female,18-24,R,lenient,75,0.000
2023,1,tv,Male,25-34,R,lenient,75,0.000
2023,1,tv,Female,25-34,R,lenient,75,0.000
2023,1,tv,Male,35-44,R,lenient,75,0.000
2023,1,tv,Female,35-44,R,lenient,75,0.000
2023,1,tv,Male,45-54,R,lenient,75,0.000
2023,1,tv,Female,45-54,R,lenient,75,0.000
2023,1,tv,Male,55+,R,lenient,75,0.000
2023,1,tv,Female,55+,R,lenient,75,0.000
2023,2,tv,Male,18-24,R,lenient,75,0.000
2023,2,tv,Female,18-24,R,lenient,75,0.000
2023,2,tv,Male,25-34,R,lenient,75,0.000
2023,2,tv,Female,25-34,R,lenient,75,0.000
2023,2,tv,Male,35-44,R,lenient,75,0.000
2023,2,tv,Female,35-44,R,lenient,75,0.000
2023,2,tv,Male,45-54,R,lenient,75,0.000
2023,2,tv,Female,45-54,R,lenient,75,0.000
2023,2,tv,Male,55+,R,lenient,75,0.000
2023,2,tv,Female,55+,R,lenient,75,0.000
2023,3,tv,Male,18-24,R,lenient,75,0.000
2023,3,tv,Female,18-24,R,lenient,75,0.000
2023,3,tv,Male,25-34,R,lenient,75,0.000
2023,3,tv,Female,25-34,R,lenient,75,0.000
2023,3,tv,Male,35-44,R,lenient,75,0.000
2023,3,tv,Female,35-44,R,lenient,75,0.000
2023,3,tv,Male,45-54,R,lenient,75,0.000
2023,3,tv,Female,45-54,R,lenient,75,0.000
2023,3,tv,Male,55+,R,lenient,75,0.000
2023,3,tv,Female,55+,R,lenient,75,0.000
2023,4,tv,Male,18-24,R,lenient,75,0.000
2023,4,tv,Female,18-24,R,lenient,75,0.000
2023,4,tv,Male,25-34,R,lenient,75,0.000
2023,4,tv,Female,25-34,R,lenient,75,0.000
2023,4,tv,Male,35-44,R,lenient,75,0.000
2023,4,tv,Female,35-44,R,lenient,75,0.000
2023,4,tv,Male,45-54,R,lenient,75,0.000
2023,4,tv,Female,45-54,R,lenient,75,0.000
2023,4,tv,Male,55+,R,lenient,75,0.000
2023,4,tv,Female,55+,R,lenient,75,0.000
2023,5,tv,Male,18-24,R,lenient,75,0.000
2023,5,tv,Female,18-24,R,lenient,75,0.000
2023,5,tv,Male,25-34,R,lenient,75,0.000
2023,5,tv,Female,25-34,R,lenient,75,0.000
2023,5,tv,Male,35-44,R,lenient,75,0.000
2023,5,tv,Female,35-44,R,lenient,75,0.000
2023,5,tv,Male,45-54,R,lenient,75,0.000
2023,5,tv,Female,45-54,R,lenient,75,0.000
2023,5,tv,Male,55+,R,lenient,75,0.000
2023,5,tv,Female,55+,R,lenient,75,0.000
2023,6,tv,Male,18-24,R,lenient,75,0.000
2023,6,tv,Female,18-24,R,lenient,75,0.000
2023,6,tv,Male,25-34,R,lenient,75,0.000
2023,6,tv,Female,25-34,R,lenient,75,0.000
2023,6,tv,Male,35-44,R,lenient,75,0.000
2023,6,tv,Female,35-44,R,lenient,75,0.000
2023,6,tv,Male,45-54,R,lenient,75,0.000
2023,6,tv,Female,45-54,R,lenient,75,0.000
2023,6,tv,Male,55+,R,lenient,75,0.000
2023,6,tv,Female,55+,R,lenient,75,0.000
2023,7,tv,Male,18-24,R,lenient,75,0.000
2023,7,tv,Female,18-24,R,lenient,75,0.000
2023,7,tv,Male,25-34,R,lenient,75,0.000
2023,7,tv,Female,25-34,R,lenient,75,0.000
2023,7,tv,Male,35-44,R,lenient,75,0.000
2023,7,tv,Female,35-44,R,lenient,75,0.000
2023,7,tv,Male,45-54,R,lenient,75,0.000
2023,7,tv,Female,45-54,R,lenient,75,0.000
2023,7,tv,Male,55+,R,lenient,75,0.000
2023,7,tv,Female,55+,R,lenient,75,0.000
2023,8,tv,Male,18-24,R,lenient,75,0.000
2023,8,tv,Female,18-24,R,lenient,75,0.000
2023,8,tv,Male,25-34,R,lenient,75,0.000
2023,8,tv,Female,25-34,R,lenient,75,0.000
2023,8,tv,Male,35-44,R,lenient,75,0.000
2023,8,tv,Female,35-44,R,lenient,75,0.000
2023,8,tv,Male,45-54,R,lenient,75,0.000
2023,8,tv,Female,45-54,R,lenient,75,0.000
2023,8,tv,Male,55+,R,lenient,75,0.000
2023,8,tv,Female,55+,R,lenient,75,0.000
2023,9,tv,Male,18-24,R,lenient,75,0.000
2023,9,tv,Female,18-24,R,lenient,75,0.000
2023,9,tv,Male,25-34,R,lenient,75,0.000
2023,9,tv,Female,25-34,R,lenient,75,0.000
2023,9,tv,Male,35-44,R,lenient,75,0.000
2023,9,tv,Female,35-44,R,lenient,75,0.000
2023,9,tv,Male,45-54,R,lenient,75,0.000
2023,9,tv,Female,45-54,R,lenient,75,0.000
2023,9,tv,Male,55+,R,lenient,75,0.000
2023,9,tv,Female,55+,R,lenient,75,0.000
2023,10,tv,Male,18-24,R,lenient,75,0.000
2023,10,tv,Female,18-24,R,lenient,75,0.000
2023,10,tv,Male,25-34,R,lenient,75,0.000
2023,10,tv,Female,25-34,R,lenient,75,0.000
2023,10,tv,Male,35-44,R,lenient,75,0.000
2023,10,tv,Female,35-44,R,lenient,75,0.000
2023,10,tv,Male,45-54,R,lenient,75,0.000
2023,10,tv,Female,45-54,R,lenient,75,0.000
2023,10,tv,Male,55+,R,lenient,75,0.000
2023,10,tv,Female,55+,R,lenient,75,0.000
2023,11,tv,Male,18-24,R,lenient,75,0.000
2023,11,tv,Female,18-24,R,lenient,75,0.000
2023,11,tv,Male,25-34,R,lenient,75,0.000
2023,11,tv,Female,25-34,R,lenient,75,0.000
2023,11,tv,Male,35-44,R,lenient,75,0.000
2023,11,tv,Female,35-44,R,lenient,75,0.000
2023,11,tv,Male,45-54,R,lenient,75,0.000
2023,11,tv,Female,45-54,R,lenient,75,0.000
2023,11,tv,Male,55+,R,lenient,75,0.000
2023,11,tv,Female,55+,R,lenient,75,0.000
2016,1,tv,Male,18-24,R,stringent,75,0.037
2016,1,tv,Female,18-24,R,stringent,75,0.025
2016,1,tv,Male,25-34,R,stringent,75,0.030
2016,1,tv,Female,25-34,R,stringent,75,0.021
2016,1,tv,Male,35-44,R,stringent,75,0.036
2016,1,tv,Female,35-44,R,stringent,75,0.023
2016,1,tv,Male,45-54,R,stringent,75,0.051
2016,1,tv,Female,45-54,R,stringent,75,0.037
2016,1,tv,Male,55+,R,stringent,75,0.086
2016,1,tv,Female,55+,R,stringent,75,0.058
2016,2,tv,Male,18-24,R,stringent,75,0.023
2016,2,tv,Female,18-24,R,stringent,75,0.018
2016,2,tv,Male,25-34,R,stringent,75,0.017
2016,2,tv,Female,25-34,R,stringent,75,0.012
2016,2,tv,Male,35-44,R,stringent,75,0.021
2016,2,tv,Female,35-44,R,stringent,75,0.017
2016,2,tv,Male,45-54,R,stringent,75,0.037
2016,2,tv,Female,45-54,R,stringent,75,0.027
2016,2,tv,Male,55+,R,stringent,75,0.065
2016,2,tv,Female,55+,R,stringent,75,0.042
2016,3,tv,Male,18-24,R,stringent,75,0.032
2016,3,tv,Female,18-24,R,stringent,75,0.026
2016,3,tv,Male,25-34,R,stringent,75,0.023
2016,3,tv,Female,25-34,R,stringent,75,0.019
2016,3,tv,Male,35-44,R,stringent,75,0.031
2016,3,tv,Female,35-44,R,stringent,75,0.021
2016,3,tv,Male,45-54,R,stringent,75,0.050
2016,3,tv,Female,45-54,R,stringent,75,0.031
2016,3,tv,Male,55+,R,stringent,75,0.075
2016,3,tv,Female,55+,R,stringent,75,0.049
2016,4,tv,Male,18-24,R,stringent,75,0.026
2016,4,tv,Female,18-24,R,stringent,75,0.021
2016,4,tv,Male,25-34,R,stringent,75,0.025
2016,4,tv,Female,25-34,R,stringent,75,0.014
2016,4,tv,Male,35-44,R,stringent,75,0.023
2016,4,tv,Female,35-44,R,stringent,75,0.019
2016,4,tv,Male,45-54,R,stringent,75,0.041
2016,4,tv,Female,45-54,R,stringent,75,0.030
2016,4,tv,Male,55+,R,stringent,75,0.074
2016,4,tv,Female,55+,R,stringent,75,0.046
2016,5,tv,Male,18-24,R,stringent,75,0.025
2016,5,tv,Female,18-24,R,stringent,75,0.025
2016,5,tv,Male,25-34,R,stringent,75,0.020
2016,5,tv,Female,25-34,R,stringent,75,0.016
2016,5,tv,Male,35-44,R,stringent,75,0.024
2016,5,tv,Female,35-44,R,stringent,75,0.021
2016,5,tv,Male,45-54,R,stringent,75,0.043
2016,5,tv,Female,45-54,R,stringent,75,0.028
2016,5,tv,Male,55+,R,stringent,75,0.073
2016,5,tv,Female,55+,R,stringent,75,0.047
2016,6,tv,Male,18-24,R,stringent,75,0.019
2016,6,tv,Female,18-24,R,stringent,75,0.020
2016,6,tv,Male,25-34,R,stringent,75,0.020
2016,6,tv,Female,25-34,R,stringent,75,0.014
2016,6,tv,Male,35-44,R,stringent,75,0.026
2016,6,tv,Female,35-44,R,stringent,75,0.024
2016,6,tv,Male,45-54,R,stringent,75,0.047
2016,6,tv,Female,45-54,R,stringent,75,0.031
2016,6,tv,Male,55+,R,stringent,75,0.078
2016,6,tv,Female,55+,R,stringent,75,0.052
2016,7,tv,Male,18-24,R,stringent,75,0.030
2016,7,tv,Female,18-24,R,stringent,75,0.031
2016,7,tv,Male,25-34,R,stringent,75,0.026
2016,7,tv,Female,25-34,R,stringent,75,0.017
2016,7,tv,Male,35-44,R,stringent,75,0.034
2016,7,tv,Female,35-44,R,stringent,75,0.026
2016,7,tv,Male,45-54,R,stringent,75,0.052
2016,7,tv,Female,45-54,R,stringent,75,0.034
2016,7,tv,Male,55+,R,stringent,75,0.083
2016,7,tv,Female,55+,R,stringent,75,0.056
2016,8,tv,Male,18-24,R,stringent,75,0.025
2016,8,tv,Female,18-24,R,stringent,75,0.024
2016,8,tv,Male,25-34,R,stringent,75,0.022
2016,8,tv,Female,25-34,R,stringent,75,0.017
2016,8,tv,Male,35-44,R,stringent,75,0.028
2016,8,tv,Female,35-44,R,stringent,75,0.021
2016,8,tv,Male,45-54,R,stringent,75,0.048
2016,8,tv,Female,45-54,R,stringent,75,0.033
2016,8,tv,Male,55+,R,stringent,75,0.082
2016,8,tv,Female,55+,R,stringent,75,0.056
2016,9,tv,Male,18-24,R,stringent,75,0.029
2016,9,tv,Female,18-24,R,stringent,75,0.028
2016,9,tv,Male,25-34,R,stringent,75,0.021
2016,9,tv,Female,25-34,R,stringent,75,0.020
2016,9,tv,Male,35-44,R,stringent,75,0.030
2016,9,tv,Female,35-44,R,stringent,75,0.025
2016,9,tv,Male,45-54,R,stringent,75,0.055
2016,9,tv,Female,45-54,R,stringent,75,0.035
2016,9,tv,Male,55+,R,stringent,75,0.086
2016,9,tv,Female,55+,R,stringent,75,0.057
2016,10,tv,Male,18-24,R,stringent,75,0.025
2016,10,tv,Female,18-24,R,stringent,75,0.026
2016,10,tv,Male,25-34,R,stringent,75,0.021
2016,10,tv,Female,25-34,R,stringent,75,0.012
2016,10,tv,Male,35-44,R,stringent,75,0.023
2016,10,tv,Female,35-44,R,stringent,75,0.018
2016,10,tv,Male,45-54,R,stringent,75,0.042
2016,10,tv,Female,45-54,R,stringent,75,0.028
2016,10,tv,Male,55+,R,stringent,75,0.075
2016,10,tv,Female,55+,R,stringent,75,0.053
2016,11,tv,Male,18-24,R,stringent,75,0.041
2016,11,tv,Female,18-24,R,stringent,75,0.034
2016,11,tv,Male,25-34,R,stringent,75,0.037
2016,11,tv,Female,25-34,R,stringent,75,0.026
2016,11,tv,Male,35-44,R,stringent,75,0.043
2016,11,tv,Female,35-44,R,stringent,75,0.035
2016,11,tv,Male,45-54,R,stringent,75,0.067
2016,11,tv,Female,45-54,R,stringent,75,0.050
2016,11,tv,Male,55+,R,stringent,75,0.098
2016,11,tv,Female,55+,R,stringent,75,0.070
2016,12,tv,Male,18-24,R,stringent,75,0.034
2016,12,tv,Female,18-24,R,stringent,75,0.029
2016,12,tv,Male,25-34,R,stringent,75,0.026
2016,12,tv,Female,25-34,R,stringent,75,0.017
2016,12,tv,Male,35-44,R,stringent,75,0.030
2016,12,tv,Female,35-44,R,stringent,75,0.024
2016,12,tv,Male,45-54,R,stringent,75,0.057
2016,12,tv,Female,45-54,R,stringent,75,0.036
2016,12,tv,Male,55+,R,stringent,75,0.091
2016,12,tv,Female,55+,R,stringent,75,0.064
2017,1,tv,Male,18-24,R,stringent,75,0.038
2017,1,tv,Female,18-24,R,stringent,75,0.034
2017,1,tv,Male,25-34,R,stringent,75,0.033
2017,1,tv,Female,25-34,R,stringent,75,0.025
2017,1,tv,Male,35-44,R,stringent,75,0.041
2017,1,tv,Female,35-44,R,stringent,75,0.033
2017,1,tv,Male,45-54,R,stringent,75,0.075
2017,1,tv,Female,45-54,R,stringent,75,0.045
2017,1,tv,Male,55+,R,stringent,75,0.104
