state,program,network,period,value,medium,domain
AR,,,Last 6 months,6720,web,arktimes.com
AR,,,Last 6 months,6708,web,townhall.com
VT,,,Last 6 months,6696,web,foxnews.com
NH,,,Last 6 months,6678,web,newyorker.com
WY,,,Last 6 months,6602,web,crooksandliars.com
KS,,,Last 6 months,6591,web,breitbart.com
RI,,,Last 6 months,6449,web,fivethirtyeight.com
NE,,,Last 6 months,6409,web,occupydemocrats.com
NH,,,Last 6 months,6370,web,politifact.com
AK,,,Last 6 months,6345,web,dailywire.com
AK,,,Last 6 months,6253,web,cdapress.com
DC,,,Last 6 months,6170,web,npr.org
MT,,,Last 6 months,6096,web,slate.com
OK,,,Last 6 months,6030,web,theatlantic.com
OK,,,Last 6 months,6021,web,freebeacon.com
WY,,,Last 6 months,6012,web,foreignpolicy.com
ID,,,Last 6 months,6010,web,alternet.org
AL,,,Last 6 months,6004,web,pjmedia.com
AR,,,Last 6 months,5901,web,pbs.org
WY,,,Last 6 months,5900,web,redstate.com
DE,,,Last 6 months,5862,web,npr.org
LA,,,Last 6 months,5836,web,vice.com
AK,,,Last 6 months,5693,web,pbs.org
MT,,,Last 6 months,5627,web,nymag.com
WY,,,Last 6 months,5538,web,newsweek.com
AR,,,Last 6 months,5527,web,theatlantic.com
OK,,,Last 6 months,5484,web,rawstory.com
NE,,,Last 6 months,5368,web,theroot.com
RI,,,Last 6 months,5364,web,theguardian.com
AK,,,Last 6 months,5364,web,foxnews.com
RI,,,Last 6 months,5293,web,npr.org
NM,,,Last 6 months,5204,web,theconversation.com
KS,,,Last 6 months,5147,web,thefederalist.com
NM,,,Last 6 months,5124,web,npr.org
KS,,,Last 6 months,5100,web,bustle.com
NE,,,Last 6 months,5091,web,theguardian.com
LA,,,Last 6 months,5038,web,vox.com
RI,,,Last 6 months,4826,web,newsweek.com
VT,,,Last 6 months,4800,web,npr.org
NE,,,Last 6 months,4698,web,fremonttribune.com
DE,,,Last 6 months,4650,web,foxnews.com
LA,,,Last 6 months,4594,web,pbs.org
LA,,,Last 6 months,4586,web,nymag.com
NM,,,Last 6 months,4573,web,msnbc.com
MT,,,Last 6 months,4564,web,msnbc.com
DE,,,Last 6 months,4463,web,thedailybeast.com
DE,,,Last 6 months,4438,web,pbs.org
NM,,,Last 6 months,4377,web,dailykos.com
KS,,,Last 6 months,4360,web,louderwithcrowder.com
AK,,,Last 6 months,4329,web,theguardian.com
AR,,,Last 6 months,4262,web,newsmax.com
MT,,,Last 6 months,4176,web,theatlantic.com
ID,,,Last 6 months,4171,web,localnews8.com
DE,,,Last 6 months,4086,web,theatlantic.com
MT,,,Last 6 months,4035,web,thedailybeast.com
ND,,,Last 6 months,3937,web,npr.org
NE,,,Last 6 months,3921,web,vice.com
VT,,,Last 6 months,3876,web,vnews.com
AK,,,Last 6 months,3867,web,vice.com
HI,,,Last 6 months,3762,web,dailydot.com
SD,,,Last 6 months,3694,web,newsmax.com
NM,,,Last 6 months,3680,web,breitbart.com
AK,,,Last 6 months,3679,web,upworthy.com
VT,,,Last 6 months,3662,web,patriotpost.us
AK,,,Last 6 months,3659,web,heritage.org
SD,,,Last 6 months,3599,web,foxnews.com
HI,,,Last 6 months,3545,web,foxnews.com
SD,,,Last 6 months,3532,web,theatlantic.com
DC,,,Last 6 months,3496,web,lemonde.fr
NM,,,Last 6 months,3476,web,pitchfork.com
NE,,,Last 6 months,3438,web,newyorker.com
NM,,,Last 6 months,3437,web,nymag.com
AK,,,Last 6 months,3405,web,aclu.org
MT,,,Last 6 months,3402,web,salon.com
SD,,,Last 6 months,3384,web,newyorker.com
NM,,,Last 6 months,3372,web,pbs.org
DE,,,Last 6 months,3348,web,aclu.org
DE,,,Last 6 months,3262,web,sfchronicle.com
SD,,,Last 6 months,3236,web,vice.com
DE,,,Last 6 months,3207,web,vice.com
VT,,,Last 6 months,3135,web,highsnobiety.com
ND,,,Last 6 months,3080,web,theatlantic.com
VT,,,Last 6 months,3031,web,dailywire.com
RI,,,Last 6 months,3024,web,aljazeera.com
VT,,,Last 6 months,3011,web,upworthy.com
ND,,,Last 6 months,2979,web,billoreilly.com
ND,,,Last 6 months,2940,web,salon.com
SD,,,Last 6 months,2885,web,redstate.com
HI,,,Last 6 months,2822,web,cbn.com
SD,,,Last 6 months,2816,web,twitchy.com
DC,,,Last 6 months,2773,web,theguardian.com
VT,,,Last 6 months,2471,web,theatlantic.com
DE,,,Last 6 months,2283,web,rawstory.com
VT,,,Last 6 months,2214,web,newyorker.com
VT,,,Last 6 months,1869,web,theconversation.com
RI,,,Last 6 months,1727,web,bustle.com
RI,,,Last 6 months,1654,web,newyorker.com
RI,,,Last 6 months,1512,web,rawstory.com
DC,,,Last 6 months,1491,web,pbs.org
HI,,,Last 6 months,1443,web,newsweek.com
DC,,,Last 6 months,1420,web,foxnews.com
DC,,,Last 6 months,1401,web,theatlantic.com
DC,,,Last 6 months,1381,web,vox.com
RI,,,Last 6 months,1329,web,dailydot.com
HI,,,Last 6 months,1259,web,npr.org
ND,,,Last 6 months,970,web,theguardian.com
HI,,,Last 6 months,840,web,pbs.org
HI,,,Last 6 months,773,web,aljazeera.com
ND,,,Last 6 months,651,web,foxnews.com
HI,,,Last 6 months,562,web,vice.com
ND,,,Last 6 months,502,web,vox.com
ND,,,Last 6 months,485,web,dailywire.com
ND,,,Last 6 months,236,web,thecut.com
FL,,,Last 12 months,326468,web,foxnews.com
CA,,,Last 12 months,305264,web,foxnews.com
TX,,,Last 12 months,280391,web,foxnews.com
CA,,,Last 12 months,257244,web,npr.org
CA,,,Last 12 months,235690,web,theguardian.com
NY,,,Last 12 months,180856,web,foxnews.com
CA,,,Last 12 months,178240,web,newsweek.com
UT,,,Last 12 months,169865,web,ksl.com
PA,,,Last 12 months,134256,web,foxnews.com
CA,,,Last 12 months,128043,web,pbs.org
FL,,,Last 12 months,124843,web,npr.org
NC,,,Last 12 months,117574,web,foxnews.com
TN,,,Last 12 months,117550,web,foxnews.com
MI,,,Last 12 months,114109,web,foxnews.com
CA,,,Last 12 months,113818,web,theatlantic.com
TX,,,Last 12 months,113039,web,npr.org
FL,,,Last 12 months,107518,web,newsweek.com
CA,,,Last 12 months,105212,web,sfchronicle.com
NY,,,Last 12 months,104865,web,theguardian.com
FL,,,Last 12 months,103065,web,newsmax.com
WA,,,Last 12 months,101429,web,foxnews.com
NY,,,Last 12 months,100084,web,npr.org
FL,,,Last 12 months,98749,web,theguardian.com
TX,,,Last 12 months,98245,web,newsweek.com
TX,,,Last 12 months,98184,web,theguardian.com
IL,,,Last 12 months,96913,web,foxnews.com
CA,,,Last 12 months,96521,web,thedailybeast.com
GA,,,Last 12 months,93750,web,foxnews.com
MD,,,Last 12 months,92453,web,foxnews.com
OH,,,Last 12 months,92348,web,foxnews.com
PA,,,Last 12 months,89043,web,npr.org
CA,,,Last 12 months,86712,web,dailykos.com
AZ,,,Last 12 months,84199,web,foxnews.com
IL,,,Last 12 months,82458,web,newsweek.com
CA,,,Last 12 months,79561,web,vox.com
IN,,,Last 12 months,78910,web,foxnews.com
VA,,,Last 12 months,76109,web,foxnews.com
WI,,,Last 12 months,75262,web,foxnews.com
IL,,,Last 12 months,74653,web,npr.org
WA,,,Last 12 months,74560,web,npr.org
MN,,,Last 12 months,74447,web,foxnews.com
CO,,,Last 12 months,73994,web,foxnews.com
NY,,,Last 12 months,72655,web,newsweek.com
NJ,,,Last 12 months,72197,web,foxnews.com
PA,,,Last 12 months,71813,web,newsweek.com
NJ,,,Last 12 months,70792,web,npr.org
OH,,,Last 12 months,64074,web,theguardian.com
NY,,,Last 12 months,63135,web,newyorker.com
MO,,,Last 12 months,62838,web,foxnews.com
OH,,,Last 12 months,62706,web,npr.org
NY,,,Last 12 months,62661,web,thegatewaypundit.com
NJ,,,Last 12 months,61619,web,theguardian.com
PA,,,Last 12 months,60703,web,theguardian.com
IL,,,Last 12 months,60274,web,theguardian.com
MI,,,Last 12 months,58574,web,npr.org
WA,,,Last 12 months,57297,web,newsweek.com
WA,,,Last 12 months,56823,web,theguardian.com
MI,,,Last 12 months,55572,web,theguardian.com
NC,,,Last 12 months,55476,web,npr.org
NY,,,Last 12 months,55349,web,pbs.org
GA,,,Last 12 months,55297,web,npr.org
NY,,,Last 12 months,55186,web,theatlantic.com
AR,,,Last 12 months,54058,web,foxnews.com
FL,,,Last 12 months,53909,web,pbs.org
AZ,,,Last 12 months,53773,web,newsweek.com
MA,,,Last 12 months,52989,web,theguardian.com
CT,,,Last 12 months,50129,web,foxnews.com
TX,,,Last 12 months,50006,web,theatlantic.com
NJ,,,Last 12 months,49982,web,newsweek.com
FL,,,Last 12 months,49128,web,thedailybeast.com
TX,,,Last 12 months,48876,web,newsmax.com
TX,,,Last 12 months,48733,web,pbs.org
CO,,,Last 12 months,48693,web,newsweek.com
NY,,,Last 12 months,48585,web,thedailybeast.com
CO,,,Last 12 months,48068,web,npr.org
OH,,,Last 12 months,47787,web,newsweek.com
TX,,,Last 12 months,45755,web,dailywire.com
NC,,,Last 12 months,45747,web,newsweek.com
VA,,,Last 12 months,45706,web,npr.org
OK,,,Last 12 months,45686,web,foxnews.com
MI,,,Last 12 months,45510,web,newsweek.com
MA,,,Last 12 months,44920,web,npr.org
IN,,,Last 12 months,43997,web,newsweek.com
FL,,,Last 12 months,43812,web,breitbart.com
TX,,,Last 12 months,43724,web,vox.com
AZ,,,Last 12 months,43579,web,npr.org
CO,,,Last 12 months,43440,web,theguardian.com
ME,,,Last 12 months,43225,web,pressherald.com
FL,,,Last 12 months,43016,web,drudgereport.com
AZ,,,Last 12 months,42329,web,theguardian.com
FL,,,Last 12 months,42329,web,theblaze.com
WI,,,Last 12 months,42273,web,npr.org
MN,,,Last 12 months,42148,web,npr.org
NY,,,Last 12 months,41966,web,nymag.com
MA,,,Last 12 months,41706,web,foxnews.com
WI,,,Last 12 months,41692,web,drudgereport.com
MD,,,Last 12 months,41631,web,theguardian.com
GA,,,Last 12 months,41612,web,newsweek.com
WI,,,Last 12 months,40683,web,pbs.org
OR,,,Last 12 months,40464,web,foxnews.com
WA,,,Last 12 months,40302,web,theatlantic.com
AL,,,Last 12 months,40133,web,foxnews.com
NC,,,Last 12 months,39587,web,theguardian.com
MD,,,Last 12 months,39315,web,newsweek.com
GA,,,Last 12 months,38860,web,theguardian.com
WI,,,Last 12 months,38479,web,newsweek.com
KS,,,Last 12 months,37212,web,foxnews.com
VA,,,Last 12 months,36980,web,theguardian.com
TX,,,Last 12 months,36649,web,townhall.com
VA,,,Last 12 months,36517,web,newsweek.com
OH,,,Last 12 months,36478,web,theatlantic.com
IL,,,Last 12 months,36433,web,theatlantic.com
KY,,,Last 12 months,36133,web,foxnews.com
AZ,,,Last 12 months,35724,web,dailywire.com
PA,,,Last 12 months,35586,web,newyorker.com
CT,,,Last 12 months,35340,web,npr.org
SC,,,Last 12 months,35322,web,foxnews.com
MD,,,Last 12 months,35205,web,npr.org
IL,,,Last 12 months,35177,web,dailykos.com
MI,,,Last 12 months,34328,web,pbs.org
OR,,,Last 12 months,33746,web,npr.org
MI,,,Last 12 months,33519,web,dailywire.com
PA,,,Last 12 months,33268,web,pbs.org
MO,,,Last 12 months,33137,web,newsweek.com
WA,,,Last 12 months,33098,web,pbs.org
MN,,,Last 12 months,32951,web,drudgereport.com
VA,,,Last 12 months,32533,web,drudgereport.com
WA,,,Last 12 months,32446,web,senate.gov
AZ,,,Last 12 months,32389,web,thedailybeast.com
IL,,,Last 12 months,32333,web,breitbart.com
IA,,,Last 12 months,32222,web,foxnews.com
MT,,,Last 12 months,32122,web,foxnews.com
IL,,,Last 12 months,31935,web,pbs.org
WA,,,Last 12 months,31779,web,dailywire.com
NJ,,,Last 12 months,31549,web,pbs.org
MI,,,Last 12 months,31164,web,newsmax.com
MD,,,Last 12 months,30987,web,theatlantic.com
PA,,,Last 12 months,30667,web,dailykos.com
ME,,,Last 12 months,30475,web,foxnews.com
MN,,,Last 12 months,30357,web,theguardian.com
CO,,,Last 12 months,29753,web,pbs.org
PA,,,Last 12 months,29365,web,thedailybeast.com
WV,,,Last 12 months,29358,web,foxnews.com
PA,,,Last 12 months,29217,web,dailywire.com
IN,,,Last 12 months,29012,web,theguardian.com
NJ,,,Last 12 months,28978,web,newyorker.com
CT,,,Last 12 months,28912,web,newsweek.com
MO,,,Last 12 months,28484,web,npr.org
PA,,,Last 12 months,27901,web,thegatewaypundit.com
MN,,,Last 12 months,27796,web,newsweek.com
NH,,,Last 12 months,27760,web,foxnews.com
MA,,,Last 12 months,27680,web,dailykos.com
OH,,,Last 12 months,27097,web,vox.com
WI,,,Last 12 months,26717,web,theguardian.com
NJ,,,Last 12 months,26527,web,theatlantic.com
CT,,,Last 12 months,26312,web,theguardian.com
NC,,,Last 12 months,25909,web,pbs.org
NV,,,Last 12 months,25846,web,foxnews.com
MA,,,Last 12 months,25740,web,theatlantic.com
AZ,,,Last 12 months,25329,web,dailykos.com
SC,,,Last 12 months,25309,web,newsweek.com
VA,,,Last 12 months,24984,web,pbs.org
IA,,,Last 12 months,24837,web,theguardian.com
MO,,,Last 12 months,24802,web,breitbart.com
VA,,,Last 12 months,24701,web,dailykos.com
IN,,,Last 12 months,24695,web,npr.org
TN,,,Last 12 months,24651,web,newsweek.com
OH,,,Last 12 months,24584,web,thedailybeast.com
MI,,,Last 12 months,24468,web,fivethirtyeight.com
IL,,,Last 12 months,24448,web,dailywire.com
GA,,,Last 12 months,23981,web,theatlantic.com
AZ,,,Last 12 months,23980,web,slate.com
SC,,,Last 12 months,23953,web,theatlantic.com
NV,,,Last 12 months,23947,web,rawstory.com
LA,,,Last 12 months,23861,web,foxnews.com
WA,,,Last 12 months,23809,web,newyorker.com
VA,,,Last 12 months,23759,web,fivethirtyeight.com
OH,,,Last 12 months,23657,web,rawstory.com
MI,,,Last 12 months,22770,web,vox.com
IL,,,Last 12 months,22768,web,rawstory.com
MD,,,Last 12 months,22750,web,pbs.org
MO,,,Last 12 months,22709,web,theguardian.com
OH,,,Last 12 months,22602,web,pbs.org
TN,,,Last 12 months,22567,web,npr.org
WV,,,Last 12 months,22548,web,dailywire.com
CO,,,Last 12 months,22536,web,theatlantic.com
NC,,,Last 12 months,22520,web,theatlantic.com
WA,,,Last 12 months,22328,web,dailydot.com
KS,,,Last 12 months,22078,web,npr.org
GA,,,Last 12 months,22028,web,fivethirtyeight.com
WY,,,Last 12 months,21982,web,rawstory.com
SC,,,Last 12 months,21762,web,newyorker.com
TN,,,Last 12 months,21543,web,beforeitsnews.com
NV,,,Last 12 months,21405,web,npr.org
VA,,,Last 12 months,21342,web,theatlantic.com
MS,,,Last 12 months,21233,web,foxnews.com
OR,,,Last 12 months,21115,web,newsweek.com
GA,,,Last 12 months,21086,web,breitbart.com
NJ,,,Last 12 months,21044,web,thedailybeast.com
ME,,,Last 12 months,21015,web,theatlantic.com
NJ,,,Last 12 months,20990,web,msnbc.com
MO,,,Last 12 months,20899,web,vox.com
OH,,,Last 12 months,20825,web,clevescene.com
CO,,,Last 12 months,20748,web,dickmorris.com
VA,,,Last 12 months,20691,web,thedailybeast.com
MO,,,Last 12 months,20461,web,dailycaller.com
NJ,,,Last 12 months,20260,web,fivethirtyeight.com
MO,,,Last 12 months,20207,web,theatlantic.com
MI,,,Last 12 months,20117,web,thedailybeast.com
IN,,,Last 12 months,19986,web,slate.com
CT,,,Last 12 months,19974,web,vox.com
ME,,,Last 12 months,19776,web,dailykos.com
WI,,,Last 12 months,19704,web,thedailybeast.com
GA,,,Last 12 months,19658,web,vox.com
MS,,,Last 12 months,19340,web,newsweek.com
CT,,,Last 12 months,19317,web,theatlantic.com
NC,,,Last 12 months,19246,web,dailywire.com
IN,,,Last 12 months,19058,web,dailycaller.com
MO,,,Last 12 months,18938,web,thedailybeast.com
MD,,,Last 12 months,18799,web,thedailybeast.com
KY,,,Last 12 months,18796,web,newsmax.com
MA,,,Last 12 months,18778,web,alternet.org
RI,,,Last 12 months,18739,web,foxnews.com
ME,,,Last 12 months,18615,web,newyorker.com
MA,,,Last 12 months,18531,web,newsweek.com
MA,,,Last 12 months,18435,web,thedailybeast.com
AL,,,Last 12 months,18435,web,townhall.com
UT,,,Last 12 months,18328,web,foxnews.com
MO,,,Last 12 months,18308,web,thegatewaypundit.com
CO,,,Last 12 months,18251,web,thedailybeast.com
AZ,,,Last 12 months,18177,web,theatlantic.com
GA,,,Last 12 months,18163,web,nymag.com
TN,,,Last 12 months,18141,web,theguardian.com
WV,,,Last 12 months,18119,web,dailycaller.com
IN,,,Last 12 months,18049,web,theatlantic.com
AZ,,,Last 12 months,18042,web,rawstory.com
IA,,,Last 12 months,17953,web,newsweek.com
WI,,,Last 12 months,17919,web,thegatewaypundit.com
KY,,,Last 12 months,17919,web,theintercept.com
OR,,,Last 12 months,17879,web,wweek.com
MD,,,Last 12 months,17754,web,vox.com
NC,,,Last 12 months,17713,web,newsmax.com
NV,,,Last 12 months,17614,web,theguardian.com
MA,,,Last 12 months,17526,web,vox.com
TN,,,Last 12 months,17492,web,rawstory.com
OK,,,Last 12 months,17438,web,npr.org
WY,,,Last 12 months,17347,web,dailykos.com
IA,,,Last 12 months,17326,web,npr.org
ME,,,Last 12 months,17225,web,npr.org
KY,,,Last 12 months,17184,web,newsweek.com
MS,,,Last 12 months,17154,web,breitbart.com
ME,,,Last 12 months,17096,web,theguardian.com
NV,,,Last 12 months,17052,web,newsweek.com
MS,,,Last 12 months,16959,web,thedailybeast.com
AL,,,Last 12 months,16928,web,waff.com
GA,,,Last 12 months,16899,web,dailywire.com
KY,,,Last 12 months,16864,web,theblaze.com
ME,,,Last 12 months,16846,web,newsweek.com
NC,,,Last 12 months,16837,web,theblaze.com
SC,,,Last 12 months,16805,web,npr.org
IN,,,Last 12 months,16714,web,dailywire.com
KY,,,Last 12 months,16681,web,npr.org
KY,,,Last 12 months,16551,web,breitbart.com
NV,,,Last 12 months,16490,web,theatlantic.com
MS,,,Last 12 months,16430,web,npr.org
MA,,,Last 12 months,16403,web,wbur.org
CT,,,Last 12 months,16258,web,newsmax.com
NE,,,Last 12 months,16249,web,drudgereport.com
MN,,,Last 12 months,16240,web,pbs.org
MN,,,Last 12 months,15934,web,vox.com
CO,,,Last 12 months,15912,web,theblaze.com
CO,,,Last 12 months,15746,web,msnbc.com
NV,,,Last 12 months,15516,web,thedailybeast.com
WI,,,Last 12 months,15373,web,theatlantic.com
UT,,,Last 12 months,15303,web,pbs.org
OK,,,Last 12 months,15297,web,theblaze.com
MS,,,Last 12 months,15137,web,americanmilitarynews.com
MD,,,Last 12 months,15039,web,rawstory.com
WY,,,Last 12 months,14972,web,newyorker.com
UT,,,Last 12 months,14827,web,theguardian.com
OR,,,Last 12 months,14750,web,opb.org
SC,,,Last 12 months,14708,web,theguardian.com
NV,,,Last 12 months,14704,web,msnbc.com
IA,,,Last 12 months,14653,web,theatlantic.com
MD,,,Last 12 months,14626,web,bustle.com
OR,,,Last 12 months,14558,web,msnbc.com
NC,,,Last 12 months,14459,web,msnbc.com
IA,,,Last 12 months,14451,web,slate.com
CT,,,Last 12 months,14353,web,thedailybeast.com
OK,,,Last 12 months,14347,web,theguardian.com
WV,,,Last 12 months,14298,web,newsweek.com
ID,,,Last 12 months,14280,web,theblaze.com
KY,,,Last 12 months,14197,web,100percentfedup.com
IN,,,Last 12 months,14046,web,dailysignal.com
WY,,,Last 12 months,13966,web,msnbc.com
MT,,,Last 12 months,13868,web,dailykos.com
WV,,,Last 12 months,13854,web,breitbart.com
AL,,,Last 12 months,13838,web,npr.org
UT,,,Last 12 months,13817,web,theatlantic.com
LA,,,Last 12 months,13790,web,npr.org
AL,,,Last 12 months,13649,web,newsweek.com
WY,,,Last 12 months,13616,web,newsweek.com
WV,,,Last 12 months,13560,web,townhall.com
OR,,,Last 12 months,13524,web,theguardian.com
NE,,,Last 12 months,13356,web,pbs.org
ID,,,Last 12 months,13310,web,foxnews.com
MS,,,Last 12 months,13062,web,ijr.com
IN,,,Last 12 months,12894,web,ijr.com
WY,,,Last 12 months,12851,web,alternet.org
NH,,,Last 12 months,12785,web,theguardian.com
SC,,,Last 12 months,12771,web,thefederalist.com
ID,,,Last 12 months,12763,web,pbs.org
CT,,,Last 12 months,12692,web,atlasobscura.com
MS,,,Last 12 months,12526,web,theguardian.com
CT,,,Last 12 months,12518,web,newyorker.com
AR,,,Last 12 months,12444,web,theguardian.com
AR,,,Last 12 months,12228,web,npr.org
SD,,,Last 12 months,12224,web,dailywire.com
MN,,,Last 12 months,12162,web,fivethirtyeight.com
IA,,,Last 12 months,12123,web,newyorker.com
WV,,,Last 12 months,12009,web,redstate.com
WV,,,Last 12 months,11987,web,hotair.com
OK,,,Last 12 months,11985,web,newsweek.com
NM,,,Last 12 months,11963,web,newsweek.com
WV,,,Last 12 months,11936,web,thefederalist.com
NM,,,Last 12 months,11933,web,foxnews.com
WV,,,Last 12 months,11902,web,thepoliticalinsider.com
OR,,,Last 12 months,11779,web,pbs.org
IA,,,Last 12 months,11703,web,dailykos.com
WY,,,Last 12 months,11698,web,theguardian.com
AL,,,Last 12 months,11652,web,theguardian.com
WI,,,Last 12 months,11583,web,dailywire.com
ID,,,Last 12 months,11583,web,theguardian.com
OR,,,Last 12 months,11561,web,dailykos.com
NH,,,Last 12 months,11501,web,npr.org
ME,,,Last 12 months,11477,web,vox.com
TN,,,Last 12 months,11420,web,breitbart.com
MN,,,Last 12 months,11388,web,theatlantic.com
MN,,,Last 12 months,11381,web,bustle.com
ID,,,Last 12 months,11247,web,cdapress.com
NH,,,Last 12 months,11218,web,nationalreview.com
KS,,,Last 12 months,11145,web,rawstory.com
KS,,,Last 12 months,10890,web,theguardian.com
LA,,,Last 12 months,10761,web,theguardian.com
UT,,,Last 12 months,10686,web,npr.org
IA,,,Last 12 months,10680,web,vox.com
HI,,,Last 12 months,10613,web,dailywire.com
TN,,,Last 12 months,10577,web,theroot.com
OK,,,Last 12 months,10339,web,pbs.org
UT,,,Last 12 months,10320,web,theblaze.com
ME,,,Last 12 months,10255,web,pbs.org
TN,,,Last 12 months,10164,web,dailywire.com
KS,,,Last 12 months,10059,web,newsweek.com
SC,,,Last 12 months,10038,web,pbs.org
AR,,,Last 12 months,9951,web,townhall.com
AR,,,Last 12 months,9903,web,newsweek.com
OK,,,Last 12 months,9668,web,thedailybeast.com
ID,,,Last 12 months,9468,web,npr.org
SC,,,Last 12 months,9392,web,breitbart.com
NV,,,Last 12 months,9280,web,newsmax.com
NE,,,Last 12 months,9269,web,theroot.com
KY,,,Last 12 months,9234,web,theguardian.com
OK,,,Last 12 months,9122,web,theatlantic.com
SC,,,Last 12 months,9114,web,thedailybeast.com
TN,,,Last 12 months,9010,web,vice.com
MT,,,Last 12 months,8998,web,ksl.com
NH,,,Last 12 months,8898,web,theatlantic.com
IA,,,Last 12 months,8885,web,theconversation.com
NE,,,Last 12 months,8877,web,foxnews.com
KS,,,Last 12 months,8820,web,breitbart.com
AL,,,Last 12 months,8797,web,dailywire.com
NE,,,Last 12 months,8758,web,theguardian.com
NH,,,Last 12 months,8689,web,newsweek.com
KY,,,Last 12 months,8688,web,thedailybeast.com
OR,,,Last 12 months,8636,web,thecut.com
HI,,,Last 12 months,8603,web,newsweek.com
UT,,,Last 12 months,8582,web,newsweek.com
LA,,,Last 12 months,8571,web,thedailybeast.com
DE,,,Last 12 months,8388,web,npr.org
RI,,,Last 12 months,8170,web,newsweek.com
NV,,,Last 12 months,8170,web,occupydemocrats.com
MS,,,Last 12 months,8121,web,theblaze.com
AR,,,Last 12 months,7906,web,dailywire.com
ND,,,Last 12 months,7902,web,fivethirtyeight.com
NE,,,Last 12 months,7878,web,newsweek.com
AR,,,Last 12 months,7464,web,arktimes.com
KS,,,Last 12 months,7443,web,bustle.com
ID,,,Last 12 months,7435,web,newsweek.com
VT,,,Last 12 months,7372,web,foxnews.com
NE,,,Last 12 months,7357,web,mccookgazette.com
WY,,,Last 12 months,7356,web,pbs.org
UT,,,Last 12 months,7263,web,dailykos.com
LA,,,Last 12 months,7188,web,newsweek.com
OK,,,Last 12 months,7095,web,dailywire.com
MT,,,Last 12 months,7080,web,npr.org
AR,,,Last 12 months,7067,web,theblaze.com
OK,,,Last 12 months,6829,web,msnbc.com
NE,,,Last 12 months,6764,web,npr.org
MT,,,Last 12 months,6690,web,slate.com
WY,,,Last 12 months,6511,web,npr.org
DE,,,Last 12 months,6470,web,ijr.com
NE,,,Last 12 months,6349,web,norfolkdailynews.com
WY,,,Last 12 months,6258,web,politicususa.com
MT,,,Last 12 months,6112,web,theatlantic.com
NM,,,Last 12 months,6101,web,theguardian.com
AR,,,Last 12 months,6075,web,theatlantic.com
DE,,,Last 12 months,6047,web,foxnews.com
SD,,,Last 12 months,5952,web,npr.org
UT,,,Last 12 months,5934,web,newsmax.com
VT,,,Last 12 months,5915,web,npr.org
HI,,,Last 12 months,5874,web,dailydot.com
NM,,,Last 12 months,5872,web,npr.org
MS,,,Last 12 months,5869,web,dailydot.com
LA,,,Last 12 months,5744,web,theatlantic.com
AK,,,Last 12 months,5740,web,breitbart.com
ID,,,Last 12 months,5690,web,localnews8.com
RI,,,Last 12 months,5626,web,npr.org
NE,,,Last 12 months,5469,web,vice.com
HI,,,Last 12 months,5256,web,foxnews.com
LA,,,Last 12 months,5246,web,pbs.org
AR,,,Last 12 months,5194,web,thedailybeast.com
AL,,,Last 12 months,5179,web,theatlantic.com
LA,,,Last 12 months,5165,web,senate.gov
KS,,,Last 12 months,5159,web,pbs.org
NM,,,Last 12 months,5130,web,newyorker.com
MT,,,Last 12 months,5111,web,theconservativetreehouse.com
SD,,,Last 12 months,5060,web,pbs.org
VT,,,Last 12 months,5048,web,vnews.com
NH,,,Last 12 months,4998,web,aclu.org
DC,,,Last 12 months,4990,web,theroot.com
MT,,,Last 12 months,4974,web,theguardian.com
AK,,,Last 12 months,4964,web,foxnews.com
KS,,,Last 12 months,4941,web,dailywire.com
LA,,,Last 12 months,4843,web,vox.com
DC,,,Last 12 months,4804,web,newyorker.com
MT,,,Last 12 months,4679,web,nymag.com
NH,,,Last 12 months,4676,web,fivethirtyeight.com
LA,,,Last 12 months,4655,web,thecut.com
NH,,,Last 12 months,4606,web,newyorker.com
NH,,,Last 12 months,4594,web,pbs.org
NM,,,Last 12 months,4525,web,newsmax.com
ID,,,Last 12 months,4433,web,thedailybeast.com
MT,,,Last 12 months,4399,web,pbs.org
AL,,,Last 12 months,4360,web,pbs.org
AL,,,Last 12 months,4258,web,senate.gov
SD,,,Last 12 months,4243,web,ap.org
DC,,,Last 12 months,4239,web,npr.org
RI,,,Last 12 months,4024,web,msnbc.com
AK,,,Last 12 months,4017,web,pbs.org
ID,,,Last 12 months,3962,web,ksl.com
HI,,,Last 12 months,3945,web,thedailybeast.com
VT,,,Last 12 months,3804,web,pbs.org
KS,,,Last 12 months,3794,web,louderwithcrowder.com
AK,,,Last 12 months,3672,web,npr.org
DC,,,Last 12 months,3669,web,alternet.org
RI,,,Last 12 months,3651,web,theguardian.com
AK,,,Last 12 months,3590,web,bet.com
ND,,,Last 12 months,3396,web,npr.org
NM,,,Last 12 months,3285,web,dailykos.com
AK,,,Last 12 months,3280,web,dailywire.com
HI,,,Last 12 months,3242,web,dickmorris.com
HI,,,Last 12 months,3227,web,npr.org
RI,,,Last 12 months,3225,web,fivethirtyeight.com
RI,,,Last 12 months,3185,web,newyorker.com
AK,,,Last 12 months,3126,web,cdapress.com
ND,,,Last 12 months,3080,web,theatlantic.com
DE,,,Last 12 months,3009,web,thedailybeast.com
DC,,,Last 12 months,2935,web,theguardian.com
SD,,,Last 12 months,2932,web,foxnews.com
DE,,,Last 12 months,2832,web,theatlantic.com
NM,,,Last 12 months,2796,web,msnbc.com
