start year,start month,end year,end month,archetype,delta
2018,5,2019,8,No or Minimal News,19855033
2018,5,2019,8,Hard Broadcast News,-1384270
2018,5,2019,8,Soft Broadcast News,-15926420
2018,5,2019,8,FOX+Newsmax,-80143
2018,5,2019,8,CNN+MSNBC,-938051
2018,5,2019,8,Spanish News,-557550
2018,5,2019,8,Other Cable,368208
2018,5,2019,9,No or Minimal News,15308764
2018,5,2019,9,Hard Broadcast News,7040413
2018,5,2019,9,Soft Broadcast News,-16559552
2018,5,2019,9,FOX+Newsmax,-340031
2018,5,2019,9,CNN+MSNBC,-395555
2018,5,2019,9,Spanish News,-68730
2018,5,2019,9,Other Cable,-2166005
2018,5,2019,10,No or Minimal News,15182899
2018,5,2019,10,Hard Broadcast News,4266820
2018,5,2019,10,Soft Broadcast News,-15072048
2018,5,2019,10,FOX+Newsmax,124530
2018,5,2019,10,CNN+MSNBC,1444708
2018,5,2019,10,Spanish News,-312068
2018,5,2019,10,Other Cable,-2771912
2018,5,2019,11,No or Minimal News,13404268
2018,5,2019,11,Hard Broadcast News,7407626
2018,5,2019,11,Soft Broadcast News,-16722830
2018,5,2019,11,FOX+Newsmax,343751
2018,5,2019,11,CNN+MSNBC,1054280
2018,5,2019,11,Spanish News,-86188
2018,5,2019,11,Other Cable,-2581928
2018,5,2019,12,No or Minimal News,12177677
2018,5,2019,12,Hard Broadcast News,9012011
2018,5,2019,12,Soft Broadcast News,-15536710
2018,5,2019,12,FOX+Newsmax,969433
2018,5,2019,12,CNN+MSNBC,740846
2018,5,2019,12,Spanish News,-436422
2018,5,2019,12,Other Cable,-4101714
2018,5,2020,1,No or Minimal News,10715536
2018,5,2020,1,Hard Broadcast News,7122326
2018,5,2020,1,Soft Broadcast News,-18215699
2018,5,2020,1,FOX+Newsmax,3362268
2018,5,2020,1,CNN+MSNBC,3277684
2018,5,2020,1,Spanish News,186098
2018,5,2020,1,Other Cable,-3559050
2018,5,2020,2,No or Minimal News,13961694
2018,5,2020,2,Hard Broadcast News,6497952
2018,5,2020,2,Soft Broadcast News,-17694946
2018,5,2020,2,FOX+Newsmax,3104083
2018,5,2020,2,CNN+MSNBC,27705
2018,5,2020,2,Spanish News,-309953
2018,5,2020,2,Other Cable,-2708483
2018,5,2020,3,No or Minimal News,705768
2018,5,2020,3,Hard Broadcast News,9257943
2018,5,2020,3,Soft Broadcast News,-20099253
2018,5,2020,3,FOX+Newsmax,7198171
2018,5,2020,3,CNN+MSNBC,9226942
2018,5,2020,3,Spanish News,1069650
2018,5,2020,3,Other Cable,-4516453
2018,5,2020,4,No or Minimal News,11227606
2018,5,2020,4,Hard Broadcast News,1553936
2018,5,2020,4,Soft Broadcast News,-18628635
2018,5,2020,4,FOX+Newsmax,6311822
2018,5,2020,4,CNN+MSNBC,6558567
2018,5,2020,4,Spanish News,221524
2018,5,2020,4,Other Cable,-4387480
2018,5,2020,5,No or Minimal News,18131181
2018,5,2020,5,Hard Broadcast News,-940776
2018,5,2020,5,Soft Broadcast News,-18916181
2018,5,2020,5,FOX+Newsmax,4184013
2018,5,2020,5,CNN+MSNBC,6211269
2018,5,2020,5,Spanish News,-867500
2018,5,2020,5,Other Cable,-5003857
2018,5,2020,6,No or Minimal News,21152043
2018,5,2020,6,Hard Broadcast News,-2127012
2018,5,2020,6,Soft Broadcast News,-20825358
2018,5,2020,6,FOX+Newsmax,4508239
2018,5,2020,6,CNN+MSNBC,6001335
2018,5,2020,6,Spanish News,-1364546
2018,5,2020,6,Other Cable,-4445048
2018,5,2020,7,No or Minimal News,26742578
2018,5,2020,7,Hard Broadcast News,-4198183
2018,5,2020,7,Soft Broadcast News,-21118020
2018,5,2020,7,FOX+Newsmax,3317538
2018,5,2020,7,CNN+MSNBC,3334789
2018,5,2020,7,Spanish News,-1516987
2018,5,2020,7,Other Cable,-3676825
2018,5,2020,8,No or Minimal News,24171752
2018,5,2020,8,Hard Broadcast News,-4376980
2018,5,2020,8,Soft Broadcast News,-22436955
2018,5,2020,8,FOX+Newsmax,5187433
2018,5,2020,8,CNN+MSNBC,5451597
2018,5,2020,8,Spanish News,-1498313
2018,5,2020,8,Other Cable,-3635020
2018,5,2020,9,No or Minimal News,19380384
2018,5,2020,9,Hard Broadcast News,2671337
2018,5,2020,9,Soft Broadcast News,-22194396
2018,5,2020,9,FOX+Newsmax,6067819
2018,5,2020,9,CNN+MSNBC,4224540
2018,5,2020,9,Spanish News,-1730738
2018,5,2020,9,Other Cable,-4630557
2018,5,2020,10,No or Minimal News,14731337
2018,5,2020,10,Hard Broadcast News,5079487
2018,5,2020,10,Soft Broadcast News,-23846057
2018,5,2020,10,FOX+Newsmax,7707017
2018,5,2020,10,CNN+MSNBC,6885830
2018,5,2020,10,Spanish News,-1982023
2018,5,2020,10,Other Cable,-4829548
2018,5,2020,11,No or Minimal News,5026319
2018,5,2020,11,Hard Broadcast News,215811
2018,5,2020,11,Soft Broadcast News,-23770575
2018,5,2020,11,FOX+Newsmax,12315379
2018,5,2020,11,CNN+MSNBC,19126617
2018,5,2020,11,Spanish News,-946636
2018,5,2020,11,Other Cable,-8270752
2018,5,2020,12,No or Minimal News,25796953
2018,5,2020,12,Hard Broadcast News,-4377803
2018,5,2020,12,Soft Broadcast News,-18886541
2018,5,2020,12,FOX+Newsmax,1761790
2018,5,2020,12,CNN+MSNBC,6242042
2018,5,2020,12,Spanish News,-1493974
2018,5,2020,12,Other Cable,-5237158
2018,5,2021,1,No or Minimal News,15611169
2018,5,2021,1,Hard Broadcast News,426987
2018,5,2021,1,Soft Broadcast News,-25047832
2018,5,2021,1,FOX+Newsmax,4682325
2018,5,2021,1,CNN+MSNBC,16794754
2018,5,2021,1,Spanish News,-1207722
2018,5,2021,1,Other Cable,-7518764
2018,5,2021,2,No or Minimal News,33285285
2018,5,2021,2,Hard Broadcast News,-7677562
2018,5,2021,2,Soft Broadcast News,-23659167
2018,5,2021,2,FOX+Newsmax,932878
2018,5,2021,2,CNN+MSNBC,6537753
2018,5,2021,2,Spanish News,-2781556
2018,5,2021,2,Other Cable,-2790399
2018,5,2021,3,No or Minimal News,32585764
2018,5,2021,3,Hard Broadcast News,-4537331
2018,5,2021,3,Soft Broadcast News,-21536187
2018,5,2021,3,FOX+Newsmax,-21778
2018,5,2021,3,CNN+MSNBC,932499
2018,5,2021,3,Spanish News,-1775042
2018,5,2021,3,Other Cable,-1819565
2018,5,2021,4,No or Minimal News,31614085
2018,5,2021,4,Hard Broadcast News,-3607962
2018,5,2021,4,Soft Broadcast News,-21971607
2018,5,2021,4,FOX+Newsmax,162335
2018,5,2021,4,CNN+MSNBC,880412
2018,5,2021,4,Spanish News,-1416750
2018,5,2021,4,Other Cable,-1887078
2018,5,2021,5,No or Minimal News,36125073
2018,5,2021,5,Hard Broadcast News,-5029696
2018,5,2021,5,Soft Broadcast News,-20798564
2018,5,2021,5,FOX+Newsmax,-372023
2018,5,2021,5,CNN+MSNBC,-1972364
2018,5,2021,5,Spanish News,-1648585
2018,5,2021,5,Other Cable,-2490771
2018,5,2021,6,No or Minimal News,38764148
2018,5,2021,6,Hard Broadcast News,-8063659
2018,5,2021,6,Soft Broadcast News,-20941565
2018,5,2021,6,FOX+Newsmax,-572520
2018,5,2021,6,CNN+MSNBC,-2806393
2018,5,2021,6,Spanish News,-1403765
2018,5,2021,6,Other Cable,-1113121
2018,5,2021,7,No or Minimal News,41058193
2018,5,2021,7,Hard Broadcast News,-6094219
2018,5,2021,7,Soft Broadcast News,-19641857
2018,5,2021,7,FOX+Newsmax,-1218483
2018,5,2021,7,CNN+MSNBC,-2579082
2018,5,2021,7,Spanish News,-1933402
2018,5,2021,7,Other Cable,-5813327
2018,5,2021,8,No or Minimal News,36679496
2018,5,2021,8,Hard Broadcast News,-6340479
2018,5,2021,8,Soft Broadcast News,-20132899
2018,5,2021,8,FOX+Newsmax,2369537
2018,5,2021,8,CNN+MSNBC,-1717814
2018,5,2021,8,Spanish News,-2117765
2018,5,2021,8,Other Cable,-4807478
2018,5,2021,9,No or Minimal News,38711536
2018,5,2021,9,Hard Broadcast News,-4484156
2018,5,2021,9,Soft Broadcast News,-20085455
2018,5,2021,9,FOX+Newsmax,1650933
2018,5,2021,9,CNN+MSNBC,-3340163
2018,5,2021,9,Spanish News,-1842234
2018,5,2021,9,Other Cable,-3465657
2018,5,2021,10,No or Minimal News,37375096
2018,5,2021,10,Hard Broadcast News,-1802118
2018,5,2021,10,Soft Broadcast News,-19670910
2018,5,2021,10,FOX+Newsmax,1052876
2018,5,2021,10,CNN+MSNBC,-5659850
2018,5,2021,10,Spanish News,-1824781
2018,5,2021,10,Other Cable,-2452097
2018,5,2021,11,No or Minimal News,37299329
2018,5,2021,11,Hard Broadcast News,-3655282
2018,5,2021,11,Soft Broadcast News,-18885100
2018,5,2021,11,FOX+Newsmax,2840032
2018,5,2021,11,CNN+MSNBC,-5765023
2018,5,2021,11,Spanish News,-2057403
2018,5,2021,11,Other Cable,-2687204
2018,5,2021,12,No or Minimal News,37273443
2018,5,2021,12,Hard Broadcast News,-1597573
2018,5,2021,12,Soft Broadcast News,-18726315
2018,5,2021,12,FOX+Newsmax,1097027
2018,5,2021,12,CNN+MSNBC,-4550268
2018,5,2021,12,Spanish News,-1645522
2018,5,2021,12,Other Cable,-4752590
2018,5,2022,1,No or Minimal News,35612680
2018,5,2022,1,Hard Broadcast News,804181
2018,5,2022,1,Soft Broadcast News,-19288861
2018,5,2022,1,FOX+Newsmax,1179459
2018,5,2022,1,CNN+MSNBC,-6387417
2018,5,2022,1,Spanish News,-1666835
2018,5,2022,1,Other Cable,-3147889
2018,5,2022,2,No or Minimal News,39036995
2018,5,2022,2,Hard Broadcast News,-7860910
2018,5,2022,2,Soft Broadcast News,-20370188
2018,5,2022,2,FOX+Newsmax,4345772
2018,5,2022,2,CNN+MSNBC,-1474611
2018,5,2022,2,Spanish News,-2143551
2018,5,2022,2,Other Cable,-4345541
2018,5,2022,3,No or Minimal News,35530386
2018,5,2022,3,Hard Broadcast News,-4865056
2018,5,2022,3,Soft Broadcast News,-21876780
2018,5,2022,3,FOX+Newsmax,5630843
2018,5,2022,3,CNN+MSNBC,-544938
2018,5,2022,3,Spanish News,-1930272
2018,5,2022,3,Other Cable,-4850064
2018,5,2022,4,No or Minimal News,43387644
2018,5,2022,4,Hard Broadcast News,-5570042
2018,5,2022,4,Soft Broadcast News,-21696977
2018,5,2022,4,FOX+Newsmax,2936414
2018,5,2022,4,CNN+MSNBC,-4985332
2018,5,2022,4,Spanish News,-2938419
2018,5,2022,4,Other Cable,-4080652
2018,5,2022,5,No or Minimal News,43154822
2018,5,2022,5,Hard Broadcast News,-5527038
2018,5,2022,5,Soft Broadcast News,-21255862
2018,5,2022,5,FOX+Newsmax,2109817
2018,5,2022,5,CNN+MSNBC,-5369910
2018,5,2022,5,Spanish News,-2590984
2018,5,2022,5,Other Cable,-3470723
2018,5,2022,6,No or Minimal News,44015762
2018,5,2022,6,Hard Broadcast News,-5228394
2018,5,2022,6,Soft Broadcast News,-23586819
2018,5,2022,6,FOX+Newsmax,1951489
2018,5,2022,6,CNN+MSNBC,-3453517
2018,5,2022,6,Spanish News,-3066792
2018,5,2022,6,Other Cable,-3557721
2018,5,2022,7,No or Minimal News,50543848
2018,5,2022,7,Hard Broadcast News,-8818644
2018,5,2022,7,Soft Broadcast News,-23241361
2018,5,2022,7,FOX+Newsmax,1426580
2018,5,2022,7,CNN+MSNBC,-3988044
2018,5,2022,7,Spanish News,-3303086
2018,5,2022,7,Other Cable,-5510890
2018,5,2022,8,No or Minimal News,50341995
2018,5,2022,8,Hard Broadcast News,-10598155
2018,5,2022,8,Soft Broadcast News,-22176610
2018,5,2022,8,FOX+Newsmax,1724056
2018,5,2022,8,CNN+MSNBC,-4314073
2018,5,2022,8,Spanish News,-3555304
2018,5,2022,8,Other Cable,-4265941
2018,5,2022,9,No or Minimal News,43953450
2018,5,2022,9,Hard Broadcast News,-2044252
2018,5,2022,9,Soft Broadcast News,-23769151
2018,5,2022,9,FOX+Newsmax,1217269
2018,5,2022,9,CNN+MSNBC,-2622253
2018,5,2022,9,Spanish News,-2769172
2018,5,2022,9,Other Cable,-6642263
2018,5,2022,10,No or Minimal News,48069204
2018,5,2022,10,Hard Broadcast News,-4950210
2018,5,2022,10,Soft Broadcast News,-21625249
2018,5,2022,10,FOX+Newsmax,1090586
2018,5,2022,10,CNN+MSNBC,-5121230
2018,5,2022,10,Spanish News,-3307491
2018,5,2022,10,Other Cable,-6052852
2018,6,2018,7,No or Minimal News,3391445
2018,6,2018,7,Hard Broadcast News,-2466743
2018,6,2018,7,Soft Broadcast News,-195845
2018,6,2018,7,FOX+Newsmax,-746251
2018,6,2018,7,CNN+MSNBC,1008842
2018,6,2018,7,Spanish News,-537293
2018,6,2018,7,Other Cable,-500294
2018,6,2018,8,No or Minimal News,3015960
2018,6,2018,8,Hard Broadcast News,-3395755
2018,6,2018,8,Soft Broadcast News,547742
2018,6,2018,8,FOX+Newsmax,-1497556
2018,6,2018,8,CNN+MSNBC,2108577
2018,6,2018,8,Spanish News,-1421145
2018,6,2018,8,Other Cable,820763
2018,6,2018,9,No or Minimal News,-2218853
2018,6,2018,9,Hard Broadcast News,-1801369
2018,6,2018,9,Soft Broadcast News,-925648
2018,6,2018,9,FOX+Newsmax,486412
2018,6,2018,9,CNN+MSNBC,3879519
2018,6,2018,9,Spanish News,-706413
2018,6,2018,9,Other Cable,2382028
2018,6,2018,10,No or Minimal News,-787975
2018,6,2018,10,Hard Broadcast News,-4443828
2018,6,2018,10,Soft Broadcast News,4545630
2018,6,2018,10,FOX+Newsmax,1291129
2018,6,2018,10,CNN+MSNBC,1749220
2018,6,2018,10,Spanish News,-1002523
2018,6,2018,10,Other Cable,-192944
2018,6,2018,11,No or Minimal News,-6484629
2018,6,2018,11,Hard Broadcast News,961554
2018,6,2018,11,Soft Broadcast News,3735700
2018,6,2018,11,FOX+Newsmax,1076292
2018,6,2018,11,CNN+MSNBC,4495675
2018,6,2018,11,Spanish News,-530544
2018,6,2018,11,Other Cable,-2140559
2018,6,2018,12,No or Minimal News,-1617434
2018,6,2018,12,Hard Broadcast News,1430663
2018,6,2018,12,Soft Broadcast News,3009382
2018,6,2018,12,FOX+Newsmax,-1436397
2018,6,2018,12,CNN+MSNBC,3297275
2018,6,2018,12,Spanish News,-1053169
2018,6,2018,12,Other Cable,-2518970
2018,6,2019,1,No or Minimal News,1450319
2018,6,2019,1,Hard Broadcast News,5966858
2018,6,2019,1,Soft Broadcast News,-6288873
2018,6,2019,1,FOX+Newsmax,-525081
2018,6,2019,1,CNN+MSNBC,3643230
2018,6,2019,1,Spanish News,-434649
2018,6,2019,1,Other Cable,-2635307
2018,6,2019,2,No or Minimal News,3461159
2018,6,2019,2,Hard Broadcast News,7418530
2018,6,2019,2,Soft Broadcast News,-8745942
2018,6,2019,2,FOX+Newsmax,-252239
2018,6,2019,2,CNN+MSNBC,1749185
2018,6,2019,2,Spanish News,-436521
2018,6,2019,2,Other Cable,-2006055
2018,6,2019,3,No or Minimal News,5206612
2018,6,2019,3,Hard Broadcast News,4453597
2018,6,2019,3,Soft Broadcast News,-7497140
2018,6,2019,3,FOX+Newsmax,-892206
2018,6,2019,3,CNN+MSNBC,59138
2018,6,2019,3,Spanish News,-990152
2018,6,2019,3,Other Cable,780222
2018,6,2019,4,No or Minimal News,9891766
2018,6,2019,4,Hard Broadcast News,81986
2018,6,2019,4,Soft Broadcast News,-7402027
2018,6,2019,4,FOX+Newsmax,-1035022
2018,6,2019,4,CNN+MSNBC,-657410
2018,6,2019,4,Spanish News,-1012687
2018,6,2019,4,Other Cable,1340097
2018,6,2019,5,No or Minimal News,8454469
2018,6,2019,5,Hard Broadcast News,3760242
2018,6,2019,5,Soft Broadcast News,-7728517
2018,6,2019,5,FOX+Newsmax,-1933614
2018,6,2019,5,CNN+MSNBC,-1315023
2018,6,2019,5,Spanish News,-923974
2018,6,2019,5,Other Cable,869945
2018,6,2019,6,No or Minimal News,9618602
2018,6,2019,6,Hard Broadcast News,4592971
2018,6,2019,6,Soft Broadcast News,-10038742
2018,6,2019,6,FOX+Newsmax,-2059828
2018,6,2019,6,CNN+MSNBC,-1059102
2018,6,2019,6,Spanish News,-1002265
2018,6,2019,6,Other Cable,1058564
2018,6,2019,7,No or Minimal News,13796548
2018,6,2019,7,Hard Broadcast News,-2820492
2018,6,2019,7,Soft Broadcast News,-9902622
2018,6,2019,7,FOX+Newsmax,-634910
2018,6,2019,7,CNN+MSNBC,2183821
2018,6,2019,7,Spanish News,-1021036
2018,6,2019,7,Other Cable,-433403
2018,6,2019,8,No or Minimal News,15379516
2018,6,2019,8,Hard Broadcast News,-4240151
2018,6,2019,8,Soft Broadcast News,-8956425
2018,6,2019,8,FOX+Newsmax,-906375
2018,6,2019,8,CNN+MSNBC,285425
2018,6,2019,8,Spanish News,-1060686
2018,6,2019,8,Other Cable,924636
2018,6,2019,9,No or Minimal News,10833247
2018,6,2019,9,Hard Broadcast News,4184532
2018,6,2019,9,Soft Broadcast News,-9589557
2018,6,2019,9,FOX+Newsmax,-1166264
2018,6,2019,9,CNN+MSNBC,827921
2018,6,2019,9,Spanish News,-571866
2018,6,2019,9,Other Cable,-1609577
2018,6,2019,10,No or Minimal News,10707382
2018,6,2019,10,Hard Broadcast News,1410939
2018,6,2019,10,Soft Broadcast News,-8102053
2018,6,2019,10,FOX+Newsmax,-701703
2018,6,2019,10,CNN+MSNBC,2668184
2018,6,2019,10,Spanish News,-815204
2018,6,2019,10,Other Cable,-2215484
2018,6,2019,11,No or Minimal News,8928752
2018,6,2019,11,Hard Broadcast News,4551745
2018,6,2019,11,Soft Broadcast News,-9752835
2018,6,2019,11,FOX+Newsmax,-482482
2018,6,2019,11,CNN+MSNBC,2277757
2018,6,2019,11,Spanish News,-589324
2018,6,2019,11,Other Cable,-2025500
2018,6,2019,12,No or Minimal News,7702160
2018,6,2019,12,Hard Broadcast News,6156130
2018,6,2019,12,Soft Broadcast News,-8566715
2018,6,2019,12,FOX+Newsmax,143201
2018,6,2019,12,CNN+MSNBC,1964322
2018,6,2019,12,Spanish News,-939558
2018,6,2019,12,Other Cable,-3545287
2018,6,2020,1,No or Minimal News,6240019
2018,6,2020,1,Hard Broadcast News,4266445
2018,6,2020,1,Soft Broadcast News,-11245704
2018,6,2020,1,FOX+Newsmax,2536035
2018,6,2020,1,CNN+MSNBC,4501160
2018,6,2020,1,Spanish News,-317038
2018,6,2020,1,Other Cable,-3002622
2018,6,2020,2,No or Minimal News,9486178
2018,6,2020,2,Hard Broadcast News,3642071
2018,6,2020,2,Soft Broadcast News,-10724951
2018,6,2020,2,FOX+Newsmax,2277850
2018,6,2020,2,CNN+MSNBC,1251182
2018,6,2020,2,Spanish News,-813089
2018,6,2020,2,Other Cable,-2152055
2018,6,2020,3,No or Minimal News,-3769749
2018,6,2020,3,Hard Broadcast News,6402062
2018,6,2020,3,Soft Broadcast News,-13129258
2018,6,2020,3,FOX+Newsmax,6371939
2018,6,2020,3,CNN+MSNBC,10450419
2018,6,2020,3,Spanish News,566514
2018,6,2020,3,Other Cable,-3960025
2018,6,2020,4,No or Minimal News,6752090
2018,6,2020,4,Hard Broadcast News,-1301945
2018,6,2020,4,Soft Broadcast News,-11658640
2018,6,2020,4,FOX+Newsmax,5485589
2018,6,2020,4,CNN+MSNBC,7782043
2018,6,2020,4,Spanish News,-281612
2018,6,2020,4,Other Cable,-3831053
2018,6,2020,5,No or Minimal News,13655664
2018,6,2020,5,Hard Broadcast News,-3796657
2018,6,2020,5,Soft Broadcast News,-11946186
2018,6,2020,5,FOX+Newsmax,3357781
2018,6,2020,5,CNN+MSNBC,7434745
2018,6,2020,5,Spanish News,-1370636
2018,6,2020,5,Other Cable,-4447430
2018,6,2020,6,No or Minimal News,16676526
2018,6,2020,6,Hard Broadcast News,-4982893
2018,6,2020,6,Soft Broadcast News,-13855363
2018,6,2020,6,FOX+Newsmax,3682006
2018,6,2020,6,CNN+MSNBC,7224811
2018,6,2020,6,Spanish News,-1867682
2018,6,2020,6,Other Cable,-3888620
2018,6,2020,7,No or Minimal News,22267061
2018,6,2020,7,Hard Broadcast News,-7054064
2018,6,2020,7,Soft Broadcast News,-14148025
2018,6,2020,7,FOX+Newsmax,2491305
2018,6,2020,7,CNN+MSNBC,4558265
2018,6,2020,7,Spanish News,-2020123
2018,6,2020,7,Other Cable,-3120397
2018,6,2020,8,No or Minimal News,19696235
2018,6,2020,8,Hard Broadcast News,-7232861
2018,6,2020,8,Soft Broadcast News,-15466960
2018,6,2020,8,FOX+Newsmax,4361200
2018,6,2020,8,CNN+MSNBC,6675073
2018,6,2020,8,Spanish News,-2001449
2018,6,2020,8,Other Cable,-3078592
2018,6,2020,9,No or Minimal News,14904867
2018,6,2020,9,Hard Broadcast News,-184544
2018,6,2020,9,Soft Broadcast News,-15224401
2018,6,2020,9,FOX+Newsmax,5241587
2018,6,2020,9,CNN+MSNBC,5448016
2018,6,2020,9,Spanish News,-2233874
2018,6,2020,9,Other Cable,-4074129
2018,6,2020,10,No or Minimal News,10255820
2018,6,2020,10,Hard Broadcast News,2223606
2018,6,2020,10,Soft Broadcast News,-16876062
2018,6,2020,10,FOX+Newsmax,6880784
2018,6,2020,10,CNN+MSNBC,8109306
2018,6,2020,10,Spanish News,-2485159
2018,6,2020,10,Other Cable,-4273120
2018,6,2020,11,No or Minimal News,550802
2018,6,2020,11,Hard Broadcast News,-2640070
2018,6,2020,11,Soft Broadcast News,-16800580
2018,6,2020,11,FOX+Newsmax,11489146
2018,6,2020,11,CNN+MSNBC,20350094
2018,6,2020,11,Spanish News,-1449772
2018,6,2020,11,Other Cable,-7714324
2018,6,2020,12,No or Minimal News,21321437
2018,6,2020,12,Hard Broadcast News,-7233684
2018,6,2020,12,Soft Broadcast News,-11916546
2018,6,2020,12,FOX+Newsmax,935558
2018,6,2020,12,CNN+MSNBC,7465518
2018,6,2020,12,Spanish News,-1997110
2018,6,2020,12,Other Cable,-4680730
2018,6,2021,1,No or Minimal News,11135652
2018,6,2021,1,Hard Broadcast News,-2428894
2018,6,2021,1,Soft Broadcast News,-18077837
2018,6,2021,1,FOX+Newsmax,3856092
2018,6,2021,1,CNN+MSNBC,18018230
2018,6,2021,1,Spanish News,-1710858
2018,6,2021,1,Other Cable,-6962337
2018,6,2021,2,No or Minimal News,28809769
2018,6,2021,2,Hard Broadcast News,-10533443
2018,6,2021,2,Soft Broadcast News,-16689172
2018,6,2021,2,FOX+Newsmax,106645
2018,6,2021,2,CNN+MSNBC,7761229
2018,6,2021,2,Spanish News,-3284692
2018,6,2021,2,Other Cable,-2233971
2018,6,2021,3,No or Minimal News,28110247
2018,6,2021,3,Hard Broadcast News,-7393212
2018,6,2021,3,Soft Broadcast News,-14566192
2018,6,2021,3,FOX+Newsmax,-848010
2018,6,2021,3,CNN+MSNBC,2155975
2018,6,2021,3,Spanish News,-2278178
2018,6,2021,3,Other Cable,-1263137
2018,6,2021,4,No or Minimal News,27138569
2018,6,2021,4,Hard Broadcast News,-6463843
2018,6,2021,4,Soft Broadcast News,-15001612
2018,6,2021,4,FOX+Newsmax,-663897
2018,6,2021,4,CNN+MSNBC,2103888
2018,6,2021,4,Spanish News,-1919886
2018,6,2021,4,Other Cable,-1330650
2018,6,2021,5,No or Minimal News,31649556
2018,6,2021,5,Hard Broadcast News,-7885577
2018,6,2021,5,Soft Broadcast News,-13828569
2018,6,2021,5,FOX+Newsmax,-1198255
2018,6,2021,5,CNN+MSNBC,-748888
2018,6,2021,5,Spanish News,-2151721
2018,6,2021,5,Other Cable,-1934343
2018,6,2021,6,No or Minimal News,34288632
2018,6,2021,6,Hard Broadcast News,-10919540
2018,6,2021,6,Soft Broadcast News,-13971570
2018,6,2021,6,FOX+Newsmax,-1398752
2018,6,2021,6,CNN+MSNBC,-1582917
2018,6,2021,6,Spanish News,-1906901
2018,6,2021,6,Other Cable,-556693
2018,6,2021,7,No or Minimal News,36582676
2018,6,2021,7,Hard Broadcast News,-8950100
2018,6,2021,7,Soft Broadcast News,-12671862
2018,6,2021,7,FOX+Newsmax,-2044716
2018,6,2021,7,CNN+MSNBC,-1355605
2018,6,2021,7,Spanish News,-2436538
2018,6,2021,7,Other Cable,-5256899
2018,6,2021,8,No or Minimal News,32203979
2018,6,2021,8,Hard Broadcast News,-9196360
2018,6,2021,8,Soft Broadcast News,-13162904
2018,6,2021,8,FOX+Newsmax,1543304
2018,6,2021,8,CNN+MSNBC,-494337
2018,6,2021,8,Spanish News,-2620901
2018,6,2021,8,Other Cable,-4251050
2018,6,2021,9,No or Minimal News,34236019
2018,6,2021,9,Hard Broadcast News,-7340037
2018,6,2021,9,Soft Broadcast News,-13115460
2018,6,2021,9,FOX+Newsmax,824700
2018,6,2021,9,CNN+MSNBC,-2116687
2018,6,2021,9,Spanish News,-2345370
2018,6,2021,9,Other Cable,-2909229
2018,6,2021,10,No or Minimal News,32899580
2018,6,2021,10,Hard Broadcast News,-4657999
2018,6,2021,10,Soft Broadcast News,-12700915
2018,6,2021,10,FOX+Newsmax,226643
2018,6,2021,10,CNN+MSNBC,-4436374
2018,6,2021,10,Spanish News,-2327917
2018,6,2021,10,Other Cable,-1895669
2018,6,2021,11,No or Minimal News,32823812
2018,6,2021,11,Hard Broadcast News,-6511163
2018,6,2021,11,Soft Broadcast News,-11915105
2018,6,2021,11,FOX+Newsmax,2013799
2018,6,2021,11,CNN+MSNBC,-4541547
2018,6,2021,11,Spanish News,-2560539
2018,6,2021,11,Other Cable,-2130776
2018,6,2021,12,No or Minimal News,32797926
2018,6,2021,12,Hard Broadcast News,-4453454
2018,6,2021,12,Soft Broadcast News,-11756320
2018,6,2021,12,FOX+Newsmax,270795
2018,6,2021,12,CNN+MSNBC,-3326792
2018,6,2021,12,Spanish News,-2148658
2018,6,2021,12,Other Cable,-4196163
2018,6,2022,1,No or Minimal News,31137164
2018,6,2022,1,Hard Broadcast News,-2051700
2018,6,2022,1,Soft Broadcast News,-12318866
2018,6,2022,1,FOX+Newsmax,353226
2018,6,2022,1,CNN+MSNBC,-5163941
2018,6,2022,1,Spanish News,-2169971
2018,6,2022,1,Other Cable,-2591461
2018,6,2022,2,No or Minimal News,34561478
2018,6,2022,2,Hard Broadcast News,-10716791
2018,6,2022,2,Soft Broadcast News,-13400193
2018,6,2022,2,FOX+Newsmax,3519539
2018,6,2022,2,CNN+MSNBC,-251135
2018,6,2022,2,Spanish News,-2646687
2018,6,2022,2,Other Cable,-3789114
2018,6,2022,3,No or Minimal News,31054870
2018,6,2022,3,Hard Broadcast News,-7720937
2018,6,2022,3,Soft Broadcast News,-14906785
2018,6,2022,3,FOX+Newsmax,4804611
2018,6,2022,3,CNN+MSNBC,678538
2018,6,2022,3,Spanish News,-2433408
2018,6,2022,3,Other Cable,-4293636
2018,6,2022,4,No or Minimal News,38912127
2018,6,2022,4,Hard Broadcast News,-8425923
2018,6,2022,4,Soft Broadcast News,-14726982
2018,6,2022,4,FOX+Newsmax,2110181
2018,6,2022,4,CNN+MSNBC,-3761855
2018,6,2022,4,Spanish News,-3441555
2018,6,2022,4,Other Cable,-3524224
2018,6,2022,5,No or Minimal News,38679305
2018,6,2022,5,Hard Broadcast News,-8382919
2018,6,2022,5,Soft Broadcast News,-14285867
2018,6,2022,5,FOX+Newsmax,1283585
2018,6,2022,5,CNN+MSNBC,-4146434
2018,6,2022,5,Spanish News,-3094120
2018,6,2022,5,Other Cable,-2914295
2018,6,2022,6,No or Minimal News,39540245
2018,6,2022,6,Hard Broadcast News,-8084275
2018,6,2022,6,Soft Broadcast News,-16616824
2018,6,2022,6,FOX+Newsmax,1125257
