year,month,medium,gender,age_group,political_lean,partisanship_scenario,diet_threshold,value
2018,1,online,All,25-34,R,lenient,50,0.0309295210139096
2018,1,online,All,35-44,R,lenient,50,0.0380446364293594
2018,1,online,All,45-54,R,lenient,50,0.0678996892361891
2018,1,online,All,55+,R,lenient,50,0.103884526231271
2018,2,online,All,18-24,R,lenient,50,0.0354107225483579
2018,2,online,All,25-34,R,lenient,50,0.0298637347013238
2018,2,online,All,35-44,R,lenient,50,0.0365707761533162
2018,2,online,All,45-54,R,lenient,50,0.070160215199501
2018,2,online,All,55+,R,lenient,50,0.102960048877096
2018,3,online,All,18-24,R,lenient,50,0.0345432305320069
2018,3,online,All,25-34,R,lenient,50,0.0298533398016547
2018,3,online,All,35-44,R,lenient,50,0.036184773423252
2018,3,online,All,45-54,R,lenient,50,0.0661422428823838
2018,3,online,All,55+,R,lenient,50,0.10153289500594
2018,4,online,All,18-24,R,lenient,50,0.0373275029363573
2018,4,online,All,25-34,R,lenient,50,0.032825984701204
2018,4,online,All,35-44,R,lenient,50,0.0397173765006444
2018,4,online,All,45-54,R,lenient,50,0.069206072869428
2018,4,online,All,55+,R,lenient,50,0.104825640651873
2018,5,online,All,18-24,R,lenient,50,0.0395196685488802
2018,5,online,All,25-34,R,lenient,50,0.0283598975713663
2018,5,online,All,35-44,R,lenient,50,0.038520054530956
2018,5,online,All,45-54,R,lenient,50,0.0678957414306075
2018,5,online,All,55+,R,lenient,50,0.101981415897702
2018,6,online,All,18-24,R,lenient,50,0.0389343303554824
2018,6,online,All,25-34,R,lenient,50,0.0325478151804461
2018,6,online,All,35-44,R,lenient,50,0.0427125979075621
2018,6,online,All,45-54,R,lenient,50,0.0752792909536015
2018,6,online,All,55+,R,lenient,50,0.109016327102854
2018,7,online,All,18-24,R,lenient,50,0.0381457243223771
2018,7,online,All,25-34,R,lenient,50,0.0325648758021608
2018,7,online,All,35-44,R,lenient,50,0.0409739128733443
2018,7,online,All,45-54,R,lenient,50,0.0703545413562166
2018,7,online,All,55+,R,lenient,50,0.10438470831036
2018,8,online,All,18-24,R,lenient,50,0.0368045406655395
2018,8,online,All,25-34,R,lenient,50,0.0300175820100111
2018,8,online,All,35-44,R,lenient,50,0.0379834891586183
2018,8,online,All,45-54,R,lenient,50,0.0647117815443257
2018,8,online,All,55+,R,lenient,50,0.105378947157191
2018,9,online,All,18-24,R,lenient,50,0.0336091460132215
2018,9,online,All,25-34,R,lenient,50,0.0287619240803183
2018,9,online,All,35-44,R,lenient,50,0.0384610035642525
2018,9,online,All,45-54,R,lenient,50,0.067119112023143
2018,9,online,All,55+,R,lenient,50,0.105302882161737
2018,10,online,All,18-24,R,lenient,50,0.0389251263371708
2018,10,online,All,25-34,R,lenient,50,0.0331015138767318
2018,10,online,All,35-44,R,lenient,50,0.0427331428888856
2018,10,online,All,45-54,R,lenient,50,0.0736424563721273
2018,10,online,All,55+,R,lenient,50,0.113358506410328
2018,11,online,All,18-24,R,lenient,50,0.0394611903225781
2018,11,online,All,25-34,R,lenient,50,0.0324357083156443
2018,11,online,All,35-44,R,lenient,50,0.0439859407647784
2018,11,online,All,45-54,R,lenient,50,0.0701403723768735
2018,11,online,All,55+,R,lenient,50,0.110036406907324
2018,12,online,All,18-24,R,lenient,50,0.0343788799184584
2018,12,online,All,25-34,R,lenient,50,0.0274813737034923
2018,12,online,All,35-44,R,lenient,50,0.0355305852963873
2018,12,online,All,45-54,R,lenient,50,0.0597949609985993
2018,12,online,All,55+,R,lenient,50,0.101692688829856
2019,1,online,All,18-24,R,lenient,50,0.0412242931109318
2019,1,online,All,25-34,R,lenient,50,0.0341462387814589
2019,1,online,All,35-44,R,lenient,50,0.0453588008195453
2019,1,online,All,45-54,R,lenient,50,0.0782478553037669
2019,1,online,All,55+,R,lenient,50,0.125155082058978
2019,2,online,All,18-24,R,lenient,50,0.0420807243249448
2019,2,online,All,25-34,R,lenient,50,0.0361929623565097
2019,2,online,All,35-44,R,lenient,50,0.0477399255762722
2019,2,online,All,45-54,R,lenient,50,0.0877151168831474
2019,2,online,All,55+,R,lenient,50,0.132688499550023
2019,3,online,All,18-24,R,lenient,50,0.0377752934698139
2019,3,online,All,25-34,R,lenient,50,0.0304533696903885
2019,3,online,All,35-44,R,lenient,50,0.0453314261980305
2019,3,online,All,45-54,R,lenient,50,0.0772382504977406
2019,3,online,All,55+,R,lenient,50,0.12830500260832
2019,4,online,All,18-24,R,lenient,50,0.0407105626325562
2019,4,online,All,25-34,R,lenient,50,0.0312757410051706
2019,4,online,All,35-44,R,lenient,50,0.0432289995002513
2019,4,online,All,45-54,R,lenient,50,0.0811586219855224
2019,4,online,All,55+,R,lenient,50,0.128656640579439
2019,5,online,All,18-24,R,lenient,50,0.0403869336715034
2019,5,online,All,25-34,R,lenient,50,0.0318979113460725
2019,5,online,All,35-44,R,lenient,50,0.038824512205868
2019,5,online,All,45-54,R,lenient,50,0.0746259473858805
2019,5,online,All,55+,R,lenient,50,0.123446386699024
2019,6,online,All,18-24,R,lenient,50,0.0393889210594351
2019,6,online,All,25-34,R,lenient,50,0.029057240069411
2019,6,online,All,35-44,R,lenient,50,0.0409619717026885
2019,6,online,All,45-54,R,lenient,50,0.0720869133505097
2019,6,online,All,55+,R,lenient,50,0.121841793391032
2019,7,online,All,18-24,R,lenient,50,0.0448187908875237
2019,7,online,All,25-34,R,lenient,50,0.0318106157618573
2019,7,online,All,35-44,R,lenient,50,0.0413746272738115
2019,7,online,All,45-54,R,lenient,50,0.0830924822848154
2019,7,online,All,55+,R,lenient,50,0.127318182767296
2019,8,online,All,18-24,R,lenient,50,0.0420953660318314
2019,8,online,All,25-34,R,lenient,50,0.0325077566041103
2019,8,online,All,35-44,R,lenient,50,0.043140895707859
2019,8,online,All,45-54,R,lenient,50,0.0823869619029671
2019,8,online,All,55+,R,lenient,50,0.126895929766315
2019,9,online,All,18-24,R,lenient,50,0.0359630217264031
2019,9,online,All,25-34,R,lenient,50,0.0271511160668601
2019,9,online,All,35-44,R,lenient,50,0.0377889844094153
2019,9,online,All,45-54,R,lenient,50,0.0729621078451919
2019,9,online,All,55+,R,lenient,50,0.122803541936885
2019,10,online,All,18-24,R,lenient,50,0.0410194890974045
2019,10,online,All,25-34,R,lenient,50,0.0272178902585921
2019,10,online,All,35-44,R,lenient,50,0.0420561511904859
2019,10,online,All,45-54,R,lenient,50,0.0788796156937081
2019,10,online,All,55+,R,lenient,50,0.12934706328275
2019,11,online,All,18-24,R,lenient,50,0.0416576716657282
2019,11,online,All,25-34,R,lenient,50,0.0317863294153799
2019,11,online,All,35-44,R,lenient,50,0.0420510570517626
2019,11,online,All,45-54,R,lenient,50,0.0812805558188648
2019,11,online,All,55+,R,lenient,50,0.128230972037895
2019,12,online,All,18-24,R,lenient,50,0.0416283131716959
2019,12,online,All,25-34,R,lenient,50,0.0304586465569229
2019,12,online,All,35-44,R,lenient,50,0.0423526691117999
2019,12,online,All,45-54,R,lenient,50,0.0838483949522442
2019,12,online,All,55+,R,lenient,50,0.130505120220632
2020,1,online,All,18-24,R,lenient,50,0.0470096870066476
2020,1,online,All,25-34,R,lenient,50,0.0392776029480559
2020,1,online,All,35-44,R,lenient,50,0.0535505047551662
2020,1,online,All,45-54,R,lenient,50,0.0948654973276349
2020,1,online,All,55+,R,lenient,50,0.138095673988431
2020,2,online,All,18-24,R,lenient,50,0.0429161197094072
2020,2,online,All,25-34,R,lenient,50,0.0396839607807543
2020,2,online,All,35-44,R,lenient,50,0.0537271907956146
2020,2,online,All,45-54,R,lenient,50,0.0963723768603626
2020,2,online,All,55+,R,lenient,50,0.142682124470594
2020,3,online,All,18-24,R,lenient,50,0.0612777938943323
2020,3,online,All,25-34,R,lenient,50,0.0477153992798201
2020,3,online,All,35-44,R,lenient,50,0.0655099998611482
2020,3,online,All,45-54,R,lenient,50,0.111385872872861
2020,3,online,All,55+,R,lenient,50,0.149120871970916
2020,4,online,All,18-24,R,lenient,50,0.0551043682499037
2020,4,online,All,25-34,R,lenient,50,0.0471925074899686
2020,4,online,All,35-44,R,lenient,50,0.0646949155206419
2020,4,online,All,45-54,R,lenient,50,0.110966178669726
2020,4,online,All,55+,R,lenient,50,0.153978912260307
2020,5,online,All,18-24,R,lenient,50,0.0486913914283629
2020,5,online,All,25-34,R,lenient,50,0.0387369899587533
2020,5,online,All,35-44,R,lenient,50,0.0548422914944106
2020,5,online,All,45-54,R,lenient,50,0.100786751189462
2020,5,online,All,55+,R,lenient,50,0.147356230876742
2020,6,online,All,18-24,R,lenient,50,0.0506719943821822
2020,6,online,All,25-34,R,lenient,50,0.0397179233727674
2020,6,online,All,35-44,R,lenient,50,0.0546077601733757
2020,6,online,All,45-54,R,lenient,50,0.101439827862962
2020,6,online,All,55+,R,lenient,50,0.147086833236353
2020,7,online,All,18-24,R,lenient,50,0.0443543729738845
2020,7,online,All,25-34,R,lenient,50,0.0388003993347213
2020,7,online,All,35-44,R,lenient,50,0.0549434577169959
2020,7,online,All,45-54,R,lenient,50,0.0957544246264597
2020,7,online,All,55+,R,lenient,50,0.145373339111772
2020,8,online,All,18-24,R,lenient,50,0.0515617538456595
2020,8,online,All,25-34,R,lenient,50,0.042531324386777
2020,8,online,All,35-44,R,lenient,50,0.0612745581536543
2020,8,online,All,45-54,R,lenient,50,0.101710198373193
2020,8,online,All,55+,R,lenient,50,0.152349222647385
2020,9,online,All,18-24,R,lenient,50,0.052485938653315
2020,9,online,All,25-34,R,lenient,50,0.0494726954835018
2020,9,online,All,35-44,R,lenient,50,0.0624335181984674
2020,9,online,All,45-54,R,lenient,50,0.107213136615005
2020,9,online,All,55+,R,lenient,50,0.155664918910892
2020,10,online,All,18-24,R,lenient,50,0.0562384951378612
2020,10,online,All,25-34,R,lenient,50,0.0492830314094318
2020,10,online,All,35-44,R,lenient,50,0.0640421382831449
2020,10,online,All,45-54,R,lenient,50,0.111507971541028
2020,10,online,All,55+,R,lenient,50,0.164635510054358
2020,11,online,All,18-24,R,lenient,50,0.0719979554865802
2020,11,online,All,25-34,R,lenient,50,0.0733328182156681
2020,11,online,All,35-44,R,lenient,50,0.0894228517611226
2020,11,online,All,45-54,R,lenient,50,0.13367143697483
2020,11,online,All,55+,R,lenient,50,0.173079218106262
2020,12,online,All,18-24,R,lenient,50,0.0411243988826013
2020,12,online,All,25-34,R,lenient,50,0.0322862081247128
2020,12,online,All,35-44,R,lenient,50,0.043564904765654
2020,12,online,All,45-54,R,lenient,50,0.0846973920454991
2020,12,online,All,55+,R,lenient,50,0.138792694288562
2021,1,online,All,18-24,R,lenient,50,0.0420969722173263
2021,1,online,All,25-34,R,lenient,50,0.0437710973581607
2021,1,online,All,35-44,R,lenient,50,0.0555836483665617
2021,1,online,All,45-54,R,lenient,50,0.101538875926702
2021,1,online,All,55+,R,lenient,50,0.146467360797835
2021,2,online,All,18-24,R,lenient,50,0.0346681612253563
2021,2,online,All,25-34,R,lenient,50,0.0276259507754126
2021,2,online,All,35-44,R,lenient,50,0.041641939456933
2021,2,online,All,45-54,R,lenient,50,0.0816235160091028
2021,2,online,All,55+,R,lenient,50,0.135623895885078
2021,3,online,All,18-24,R,lenient,50,0.0322766771070008
2021,3,online,All,25-34,R,lenient,50,0.028103983273633
2021,3,online,All,35-44,R,lenient,50,0.0379314155562961
2021,3,online,All,45-54,R,lenient,50,0.0765803805055364
2021,3,online,All,55+,R,lenient,50,0.12940466234058
2021,4,online,All,18-24,R,lenient,50,0.0306270923797609
2021,4,online,All,25-34,R,lenient,50,0.030895610905951
2021,4,online,All,35-44,R,lenient,50,0.0435424104048294
2021,4,online,All,45-54,R,lenient,50,0.0805235986939015
2021,4,online,All,55+,R,lenient,50,0.133852294886635
2021,5,online,All,18-24,R,lenient,50,0.0321174318540359
2021,5,online,All,25-34,R,lenient,50,0.0236693646891623
2021,5,online,All,35-44,R,lenient,50,0.0383067263865635
2021,5,online,All,45-54,R,lenient,50,0.0748984399809388
2021,5,online,All,55+,R,lenient,50,0.127726539065211
2021,6,online,All,18-24,R,lenient,50,0.0300704256860048
2021,6,online,All,25-34,R,lenient,50,0.0252118576688336
2021,6,online,All,35-44,R,lenient,50,0.0376757491004776
2021,6,online,All,45-54,R,lenient,50,0.0783646967789564
2021,6,online,All,55+,R,lenient,50,0.125424176904304
2021,7,online,All,18-24,R,lenient,50,0.0286804905780786
2021,7,online,All,25-34,R,lenient,50,0.0243124320998112
2021,7,online,All,35-44,R,lenient,50,0.0339936057363968
2021,7,online,All,45-54,R,lenient,50,0.0732767463693667
2021,7,online,All,55+,R,lenient,50,0.125417083504257
2021,8,online,All,18-24,R,lenient,50,0.0355839032443716
2021,8,online,All,25-34,R,lenient,50,0.031582565808968
2021,8,online,All,35-44,R,lenient,50,0.0437871261537984
2021,8,online,All,45-54,R,lenient,50,0.0839338653876323
2021,8,online,All,55+,R,lenient,50,0.131814991524792
2021,9,online,All,18-24,R,lenient,50,0.0317596501074502
2021,9,online,All,25-34,R,lenient,50,0.0319264758964992
2021,9,online,All,35-44,R,lenient,50,0.0445316843080127
2021,9,online,All,45-54,R,lenient,50,0.0850081517224698
2021,9,online,All,55+,R,lenient,50,0.135359187105647
2021,10,online,All,18-24,R,lenient,50,0.031862240675243
2021,10,online,All,25-34,R,lenient,50,0.0302937464441394
2021,10,online,All,35-44,R,lenient,50,0.0392776163571478
2021,10,online,All,45-54,R,lenient,50,0.0751767065274668
2021,10,online,All,55+,R,lenient,50,0.13208381918906
2021,11,online,All,18-24,R,lenient,50,0.0333540065780667
2021,11,online,All,25-34,R,lenient,50,0.0316885576951937
2021,11,online,All,35-44,R,lenient,50,0.0465034807188943
2021,11,online,All,45-54,R,lenient,50,0.0901806970247694
2021,11,online,All,55+,R,lenient,50,0.141626032008805
2021,12,online,All,18-24,R,lenient,50,0.0315456958076119
2021,12,online,All,25-34,R,lenient,50,0.0291073469526916
2021,12,online,All,35-44,R,lenient,50,0.0413032416910301
2021,12,online,All,45-54,R,lenient,50,0.0768213087741052
2021,12,online,All,55+,R,lenient,50,0.129666990952962
2022,1,online,All,18-24,R,lenient,50,0.0333874930351682
2022,1,online,All,25-34,R,lenient,50,0.0264395805185737
2022,1,online,All,35-44,R,lenient,50,0.0384289721195825
2022,1,online,All,45-54,R,lenient,50,0.0781027468425232
2022,1,online,All,55+,R,lenient,50,0.129654065193056
2022,2,online,All,18-24,R,lenient,50,0.0360745249240031
2022,2,online,All,25-34,R,lenient,50,0.0367675824180985
2022,2,online,All,35-44,R,lenient,50,0.0520691372446262
2022,2,online,All,45-54,R,lenient,50,0.0904060532422727
2022,2,online,All,55+,R,lenient,50,0.141570267582786
2022,3,online,All,18-24,R,lenient,50,0.0404080645547008
2022,3,online,All,25-34,R,lenient,50,0.0373966740849955
2022,3,online,All,35-44,R,lenient,50,0.0516283166136091
2022,3,online,All,45-54,R,lenient,50,0.0932853017848167
2022,3,online,All,55+,R,lenient,50,0.147347906225838
2022,4,online,All,18-24,R,lenient,50,0.0306699550488477
2022,4,online,All,25-34,R,lenient,50,0.0325729780994746
2022,4,online,All,35-44,R,lenient,50,0.04410372344817
2022,4,online,All,45-54,R,lenient,50,0.0803023406330485
2022,4,online,All,55+,R,lenient,50,0.137387984755519
2022,5,online,All,18-24,R,lenient,50,0.0313423446161108
2022,5,online,All,25-34,R,lenient,50,0.028686319481787
2022,5,online,All,35-44,R,lenient,50,0.0410432928856202
2022,5,online,All,45-54,R,lenient,50,0.0791975890574016
2022,5,online,All,55+,R,lenient,50,0.135418734719986
2022,6,online,All,18-24,R,lenient,50,0.0305449448534815
2022,6,online,All,25-34,R,lenient,50,0.0272189148580514
2022,6,online,All,35-44,R,lenient,50,0.0377588301602051
2022,6,online,All,45-54,R,lenient,50,0.0771614211302438
2022,6,online,All,55+,R,lenient,50,0.134517495322635
2022,7,online,All,18-24,R,lenient,50,0.0275743336587451
2022,7,online,All,25-34,R,lenient,50,0.0248794204525353
2022,7,online,All,35-44,R,lenient,50,0.0372521256892695
2022,7,online,All,45-54,R,lenient,50,0.0714475769856665
2022,7,online,All,55+,R,lenient,50,0.1346194237638
2022,8,online,All,18-24,R,lenient,50,0.0296331802346282
2022,8,online,All,25-34,R,lenient,50,0.0262963577646394
2022,8,online,All,35-44,R,lenient,50,0.0357992229741971
2022,8,online,All,45-54,R,lenient,50,0.0738355659073242
2022,8,online,All,55+,R,lenient,50,0.135408507755843
2022,9,online,All,18-24,R,lenient,50,0.0279853744882149
2022,9,online,All,25-34,R,lenient,50,0.0259889772561868
2022,9,online,All,35-44,R,lenient,50,0.0391951152061997
2022,9,online,All,45-54,R,lenient,50,0.0702141615544404
2022,9,online,All,55+,R,lenient,50,0.12953561174607
2022,10,online,All,18-24,R,lenient,50,0.0257381190837108
2022,10,online,All,25-34,R,lenient,50,0.0238750117569481
2022,10,online,All,35-44,R,lenient,50,0.0347977686047671
2022,10,online,All,45-54,R,lenient,50,0.0709833267830489
2022,10,online,All,55+,R,lenient,50,0.132774811836563
2016,1,online,All,18-24,R,stringent,50,0.0366849500571369
2016,1,online,All,25-34,R,stringent,50,0.0304940936090843
2016,1,online,All,35-44,R,stringent,50,0.0392461704653903
2016,1,online,All,45-54,R,stringent,50,0.0571064078909192
2016,1,online,All,55+,R,stringent,50,0.0866662198894968
2016,2,online,All,18-24,R,stringent,50,0.0304487999421342
2016,2,online,All,25-34,R,stringent,50,0.0265649545558754
2016,2,online,All,35-44,R,stringent,50,0.0340809134872694
2016,2,online,All,45-54,R,stringent,50,0.0506674038345119
2016,2,online,All,55+,R,stringent,50,0.0789877365440963
2016,3,online,All,18-24,R,stringent,50,0.0449046531622244
2016,3,online,All,25-34,R,stringent,50,0.0352951230796397
2016,3,online,All,35-44,R,stringent,50,0.0441288309713469
2016,3,online,All,45-54,R,stringent,50,0.0612569473936889
2016,3,online,All,55+,R,stringent,50,0.0890754742829352
2016,4,online,All,18-24,R,stringent,50,0.0341337988080774
2016,4,online,All,25-34,R,stringent,50,0.0280326472958231
2016,4,online,All,35-44,R,stringent,50,0.0347528958884708
2016,4,online,All,45-54,R,stringent,50,0.0523930453288928
2016,4,online,All,55+,R,stringent,50,0.0832478914378436
2016,5,online,All,18-24,R,stringent,50,0.0345804766683745
2016,5,online,All,25-34,R,stringent,50,0.0248420826602413
2016,5,online,All,35-44,R,stringent,50,0.0322036608486722
2016,5,online,All,45-54,R,stringent,50,0.0517471216407951
2016,5,online,All,55+,R,stringent,50,0.0803425025045255
2016,6,online,All,18-24,R,stringent,50,0.0297585715599291
2016,6,online,All,25-34,R,stringent,50,0.0280505422126653
2016,6,online,All,35-44,R,stringent,50,0.0378756027447266
2016,6,online,All,45-54,R,stringent,50,0.0571052041735002
2016,6,online,All,55+,R,stringent,50,0.0918169016504471
2016,7,online,All,18-24,R,stringent,50,0.0443312247349476
2016,7,online,All,25-34,R,stringent,50,0.0387803714512682
2016,7,online,All,35-44,R,stringent,50,0.0494405290915111
2016,7,online,All,45-54,R,stringent,50,0.0708086925587375
2016,7,online,All,55+,R,stringent,50,0.102764887358871
2016,8,online,All,18-24,R,stringent,50,0.0346652234260142
2016,8,online,All,25-34,R,stringent,50,0.0279720981314318
2016,8,online,All,35-44,R,stringent,50,0.0367967155174711
2016,8,online,All,45-54,R,stringent,50,0.0577580575924607
2016,8,online,All,55+,R,stringent,50,0.0911237491152609
2016,9,online,All,18-24,R,stringent,50,0.0378442224951968
2016,9,online,All,25-34,R,stringent,50,0.0305480190352529
2016,9,online,All,35-44,R,stringent,50,0.0390853291793478
2016,9,online,All,45-54,R,stringent,50,0.0635997550753224
2016,9,online,All,55+,R,stringent,50,0.0955043205561339
2016,10,online,All,18-24,R,stringent,50,0.0405656252745928
2016,10,online,All,25-34,R,stringent,50,0.0311239660305076
2016,10,online,All,35-44,R,stringent,50,0.0391870277537988
2016,10,online,All,45-54,R,stringent,50,0.0626964132937268
2016,10,online,All,55+,R,stringent,50,0.0960087712303237
2016,11,online,All,18-24,R,stringent,50,0.0549103055449127
2016,11,online,All,25-34,R,stringent,50,0.0511555132881076
2016,11,online,All,35-44,R,stringent,50,0.0612045454421272
2016,11,online,All,45-54,R,stringent,50,0.0891568074959715
2016,11,online,All,55+,R,stringent,50,0.118307639045896
2016,12,online,All,18-24,R,stringent,50,0.0425411737727141
2016,12,online,All,25-34,R,stringent,50,0.0318380932157168
2016,12,online,All,35-44,R,stringent,50,0.0421375471937126
2016,12,online,All,45-54,R,stringent,50,0.0665888854902228
2016,12,online,All,55+,R,stringent,50,0.104059363317523
2017,1,online,All,18-24,R,stringent,50,0.0514794484694799
2017,1,online,All,25-34,R,stringent,50,0.0417268440930764
2017,1,online,All,35-44,R,stringent,50,0.0529682518675189
2017,1,online,All,45-54,R,stringent,50,0.0793116850192639
2017,1,online,All,55+,R,stringent,50,0.11663429975136
2017,2,online,All,18-24,R,stringent,50,0.0440461585256297
2017,2,online,All,25-34,R,stringent,50,0.0378874108021829
2017,2,online,All,35-44,R,stringent,50,0.0510411963863849
2017,2,online,All,45-54,R,stringent,50,0.0811801155570681
2017,2,online,All,55+,R,stringent,50,0.119074770999988
2017,3,online,All,18-24,R,stringent,50,0.0414439897150653
2017,3,online,All,25-34,R,stringent,50,0.0304017715946417
2017,3,online,All,35-44,R,stringent,50,0.0464264350718822
2017,3,online,All,45-54,R,stringent,50,0.0738709292521435
2017,3,online,All,55+,R,stringent,50,0.109862405373999
2017,4,online,All,18-24,R,stringent,50,0.0430979796972822
2017,4,online,All,25-34,R,stringent,50,0.0332998061207812
2017,4,online,All,35-44,R,stringent,50,0.0490904197836294
2017,4,online,All,45-54,R,stringent,50,0.0802091028483985
2017,4,online,All,55+,R,stringent,50,0.110603887949942
2017,5,online,All,18-24,R,stringent,50,0.0417259244206384
2017,5,online,All,25-34,R,stringent,50,0.0323442500173826
2017,5,online,All,35-44,R,stringent,50,0.0460804452753557
2017,5,online,All,45-54,R,stringent,50,0.0736197794857568
2017,5,online,All,55+,R,stringent,50,0.10631871864432
2017,6,online,All,18-24,R,stringent,50,0.040495752719483
2017,6,online,All,25-34,R,stringent,50,0.0319863194000955
2017,6,online,All,35-44,R,stringent,50,0.0444484999904344
2017,6,online,All,45-54,R,stringent,50,0.0762876121642976
2017,6,online,All,55+,R,stringent,50,0.109181249930447
2017,7,online,All,18-24,R,stringent,50,0.0414458416379527
2017,7,online,All,25-34,R,stringent,50,0.0286482753482625
2017,7,online,All,35-44,R,stringent,50,0.0438630717479172
2017,7,online,All,45-54,R,stringent,50,0.0731708233193235
2017,7,online,All,55+,R,stringent,50,0.105322364070869
2017,8,online,All,18-24,R,stringent,50,0.0449598781246721
2017,8,online,All,25-34,R,stringent,50,0.0299177755889301
2017,8,online,All,35-44,R,stringent,50,0.0429376832242907
2017,8,online,All,45-54,R,stringent,50,0.0738092995071523
2017,8,online,All,55+,R,stringent,50,0.102837531373658
2017,9,online,All,18-24,R,stringent,50,0.0330979458120078
2017,9,online,All,25-34,R,stringent,50,0.0296465451889393
2017,9,online,All,35-44,R,stringent,50,0.0361211446216223
2017,9,online,All,45-54,R,stringent,50,0.0670376725137871
2017,9,online,All,55+,R,stringent,50,0.100899022970463
2017,11,online,All,18-24,R,stringent,50,0.03607200227746
2017,11,online,All,25-34,R,stringent,50,0.0288301257721823
2017,11,online,All,35-44,R,stringent,50,0.0387122616413492
2017,11,online,All,45-54,R,stringent,50,0.067832780792459
2017,11,online,All,55+,R,stringent,50,0.107162166873702
2017,12,online,All,18-24,R,stringent,50,0.0398517106114913
2017,12,online,All,25-34,R,stringent,50,0.029340444828858
2017,12,online,All,35-44,R,stringent,50,0.0414071706288534
2017,12,online,All,45-54,R,stringent,50,0.0704023958373752
2017,12,online,All,55+,R,stringent,50,0.101869193528853
2018,1,online,All,18-24,R,stringent,50,0.0371907463382665
2018,1,online,All,25-34,R,stringent,50,0.0309295210139096
2018,1,online,All,35-44,R,stringent,50,0.0380446364293594
2018,1,online,All,45-54,R,stringent,50,0.0678996892361891
2018,1,online,All,55+,R,stringent,50,0.103884526231271
2018,2,online,All,18-24,R,stringent,50,0.0354107225483579
2018,2,online,All,25-34,R,stringent,50,0.0298637347013238
2018,2,online,All,35-44,R,stringent,50,0.0365707761533162
2018,2,online,All,45-54,R,stringent,50,0.070160215199501
2018,2,online,All,55+,R,stringent,50,0.102960048877096
2018,3,online,All,18-24,R,stringent,50,0.0345432305320069
2018,3,online,All,25-34,R,stringent,50,0.0298533398016547
2018,3,online,All,35-44,R,stringent,50,0.036184773423252
2018,3,online,All,45-54,R,stringent,50,0.0661422428823838
2018,3,online,All,55+,R,stringent,50,0.10153289500594
2018,4,online,All,18-24,R,stringent,50,0.0373275029363573
2018,4,online,All,25-34,R,stringent,50,0.032825984701204
2018,4,online,All,35-44,R,stringent,50,0.0397173765006444
2018,4,online,All,45-54,R,stringent,50,0.069206072869428
2018,4,online,All,55+,R,stringent,50,0.104825640651873
2018,5,online,All,18-24,R,stringent,50,0.0395196685488802
2018,5,online,All,25-34,R,stringent,50,0.0283598975713663
2018,5,online,All,35-44,R,stringent,50,0.038520054530956
2018,5,online,All,45-54,R,stringent,50,0.0678957414306075
2018,5,online,All,55+,R,stringent,50,0.101981415897702
2018,6,online,All,18-24,R,stringent,50,0.0389343303554824
2018,6,online,All,25-34,R,stringent,50,0.0325478151804461
2018,6,online,All,35-44,R,stringent,50,0.0427125979075621
2018,6,online,All,45-54,R,stringent,50,0.0752792909536015
2018,6,online,All,55+,R,stringent,50,0.109016327102854
2018,7,online,All,18-24,R,stringent,50,0.0381457243223771
2018,7,online,All,25-34,R,stringent,50,0.0325648758021608
2018,7,online,All,35-44,R,stringent,50,0.0409739128733443
2018,7,online,All,45-54,R,stringent,50,0.0703545413562166
2018,7,online,All,55+,R,stringent,50,0.10438470831036
2018,8,online,All,18-24,R,stringent,50,0.0368045406655395
2018,8,online,All,25-34,R,stringent,50,0.0300175820100111
2018,8,online,All,35-44,R,stringent,50,0.0379834891586183
2018,8,online,All,45-54,R,stringent,50,0.0647117815443257
2018,8,online,All,55+,R,stringent,50,0.105378947157191
2018,9,online,All,18-24,R,stringent,50,0.0336091460132215
2018,9,online,All,25-34,R,stringent,50,0.0287619240803183
2018,9,online,All,35-44,R,stringent,50,0.0384610035642525
2018,9,online,All,45-54,R,stringent,50,0.067119112023143
2018,9,online,All,55+,R,stringent,50,0.105302882161737
2018,10,online,All,18-24,R,stringent,50,0.0389251263371708
2018,10,online,All,25-34,R,stringent,50,0.0331015138767318
2018,10,online,All,35-44,R,stringent,50,0.0427331428888856
2018,10,online,All,45-54,R,stringent,50,0.0736424563721273
2018,10,online,All,55+,R,stringent,50,0.113358506410328
2018,11,online,All,18-24,R,stringent,50,0.0394611903225781
2018,11,online,All,25-34,R,stringent,50,0.0324357083156443
2018,11,online,All,35-44,R,stringent,50,0.0439859407647784
2018,11,online,All,45-54,R,stringent,50,0.0701403723768735
2018,11,online,All,55+,R,stringent,50,0.110036406907324
2018,12,online,All,18-24,R,stringent,50,0.0343788799184584
2018,12,online,All,25-34,R,stringent,50,0.0274813737034923
2018,12,online,All,35-44,R,stringent,50,0.0355305852963873
2018,12,online,All,45-54,R,stringent,50,0.0597949609985993
2018,12,online,All,55+,R,stringent,50,0.101692688829856
2019,1,online,All,18-24,R,stringent,50,0.0412242931109318
2019,1,online,All,25-34,R,stringent,50,0.0341462387814589
2019,1,online,All,35-44,R,stringent,50,0.0453588008195453
2019,1,online,All,45-54,R,stringent,50,0.0782478553037669
2019,1,online,All,55+,R,stringent,50,0.125155082058978
2019,2,online,All,18-24,R,stringent,50,0.0420807243249448
2019,2,online,All,25-34,R,stringent,50,0.0361929623565097
2019,2,online,All,35-44,R,stringent,50,0.0477399255762722
