year,month,state,medium,partisanship_scenario,diet_threshold,left_pct,right_pct
2019,10,CA,web,stringent,75,0.015,0.002
2019,10,CO,tv,lenient,50,0.063,0.068
2019,10,CO,tv,lenient,75,0.045,0.046
2019,10,CO,tv,stringent,50,0.031,0.068
2019,10,CO,tv,stringent,75,0.019,0.046
2019,10,CO,web,lenient,50,0.025,0.015
2019,10,CO,web,lenient,75,0.019,0.013
2019,10,CO,web,stringent,50,0.006,0.004
2019,10,CO,web,stringent,75,0.003,0.002
2019,10,CT,tv,lenient,50,0.114,0.066
2019,10,CT,tv,lenient,75,0.065,0.044
2019,10,CT,tv,stringent,50,0.051,0.066
2019,10,CT,tv,stringent,75,0.027,0.044
2019,10,CT,web,lenient,50,0.032,0.008
2019,10,CT,web,lenient,75,0.028,0.003
2019,10,CT,web,stringent,50,0.005,0.005
2019,10,CT,web,stringent,75,0.004,0.002
2019,10,DC,tv,lenient,50,0.228,0.016
2019,10,DC,tv,lenient,75,0.139,0.000
2019,10,DC,tv,stringent,50,0.119,0.016
2019,10,DC,tv,stringent,75,0.055,0.000
2019,10,DC,web,lenient,50,0.015,0.000
2019,10,DC,web,lenient,75,0.015,0.000
2019,10,DC,web,stringent,50,0.005,0.000
2019,10,DC,web,stringent,75,0.005,0.000
2019,10,DE,tv,lenient,50,0.086,0.108
2019,10,DE,tv,lenient,75,0.040,0.096
2019,10,DE,tv,stringent,50,0.022,0.108
2019,10,DE,tv,stringent,75,0.014,0.096
2019,10,DE,web,lenient,50,0.005,0.002
2019,10,DE,web,lenient,75,0.005,0.000
2019,10,DE,web,stringent,50,0.000,0.000
2019,10,DE,web,stringent,75,0.000,0.000
2019,10,FL,tv,lenient,50,0.086,0.094
2019,10,FL,tv,lenient,75,0.054,0.070
2019,10,FL,tv,stringent,50,0.040,0.094
2019,10,FL,tv,stringent,75,0.021,0.070
2019,10,FL,web,lenient,50,0.015,0.013
2019,10,FL,web,lenient,75,0.012,0.009
2019,10,FL,web,stringent,50,0.006,0.006
2019,10,FL,web,stringent,75,0.005,0.005
2019,10,GA,tv,lenient,50,0.082,0.078
2019,10,GA,tv,lenient,75,0.056,0.059
2019,10,GA,tv,stringent,50,0.029,0.078
2019,10,GA,tv,stringent,75,0.018,0.059
2019,10,GA,web,lenient,50,0.019,0.013
2019,10,GA,web,lenient,75,0.013,0.008
2019,10,GA,web,stringent,50,0.008,0.006
2019,10,GA,web,stringent,75,0.006,0.002
2019,10,HI,tv,lenient,50,0.089,0.057
2019,10,HI,tv,lenient,75,0.074,0.043
2019,10,HI,tv,stringent,50,0.071,0.057
2019,10,HI,tv,stringent,75,0.047,0.043
2019,10,HI,web,lenient,50,0.022,0.010
2019,10,HI,web,lenient,75,0.000,0.010
2019,10,HI,web,stringent,50,0.000,0.000
2019,10,HI,web,stringent,75,0.000,0.000
2019,10,IA,tv,lenient,50,0.049,0.047
2019,10,IA,tv,lenient,75,0.034,0.031
2019,10,IA,tv,stringent,50,0.016,0.047
2019,10,IA,tv,stringent,75,0.007,0.031
2019,10,IA,web,lenient,50,0.012,0.019
2019,10,IA,web,lenient,75,0.011,0.012
2019,10,IA,web,stringent,50,0.005,0.003
2019,10,IA,web,stringent,75,0.005,0.002
2019,10,ID,tv,lenient,50,0.031,0.098
2019,10,ID,tv,lenient,75,0.020,0.079
2019,10,ID,tv,stringent,50,0.014,0.098
2019,10,ID,tv,stringent,75,0.005,0.079
2019,10,ID,web,lenient,50,0.027,0.041
2019,10,ID,web,lenient,75,0.027,0.036
2019,10,ID,web,stringent,50,0.024,0.010
2019,10,ID,web,stringent,75,0.024,0.005
2019,10,IL,tv,lenient,50,0.068,0.061
2019,10,IL,tv,lenient,75,0.044,0.038
2019,10,IL,tv,stringent,50,0.037,0.061
2019,10,IL,tv,stringent,75,0.018,0.038
2019,10,IL,web,lenient,50,0.021,0.011
2019,10,IL,web,lenient,75,0.017,0.005
2019,10,IL,web,stringent,50,0.013,0.002
2019,10,IL,web,stringent,75,0.011,0.000
2019,10,IN,tv,lenient,50,0.061,0.082
2019,10,IN,tv,lenient,75,0.037,0.060
2019,10,IN,tv,stringent,50,0.042,0.082
2019,10,IN,tv,stringent,75,0.019,0.060
2019,10,IN,web,lenient,50,0.011,0.016
2019,10,IN,web,lenient,75,0.008,0.009
2019,10,IN,web,stringent,50,0.005,0.004
2019,10,IN,web,stringent,75,0.003,0.002
2019,10,KS,tv,lenient,50,0.044,0.081
2019,10,KS,tv,lenient,75,0.019,0.056
2019,10,KS,tv,stringent,50,0.020,0.081
2019,10,KS,tv,stringent,75,0.006,0.056
2019,10,KS,web,lenient,50,0.008,0.009
2019,10,KS,web,lenient,75,0.006,0.009
2019,10,KS,web,stringent,50,0.007,0.000
2019,10,KS,web,stringent,75,0.005,0.000
2019,10,KY,tv,lenient,50,0.044,0.081
2019,10,KY,tv,lenient,75,0.030,0.060
2019,10,KY,tv,stringent,50,0.022,0.081
2019,10,KY,tv,stringent,75,0.013,0.060
2019,10,KY,web,lenient,50,0.018,0.014
2019,10,KY,web,lenient,75,0.010,0.012
2019,10,KY,web,stringent,50,0.010,0.000
2019,10,KY,web,stringent,75,0.005,0.000
2019,10,LA,tv,lenient,50,0.072,0.095
2019,10,LA,tv,lenient,75,0.048,0.078
2019,10,LA,tv,stringent,50,0.021,0.095
2019,10,LA,tv,stringent,75,0.015,0.078
2019,10,LA,web,lenient,50,0.006,0.009
2019,10,LA,web,lenient,75,0.004,0.007
2019,10,LA,web,stringent,50,0.004,0.000
2019,10,LA,web,stringent,75,0.003,0.000
2019,10,MA,tv,lenient,50,0.116,0.054
2019,10,MA,tv,lenient,75,0.070,0.045
2019,10,MA,tv,stringent,50,0.044,0.054
2019,10,MA,tv,stringent,75,0.024,0.045
2019,10,MA,web,lenient,50,0.011,0.024
2019,10,MA,web,lenient,75,0.008,0.001
2019,10,MA,web,stringent,50,0.003,0.000
2019,10,MA,web,stringent,75,0.001,0.000
2019,10,MD,tv,lenient,50,0.133,0.060
2019,10,MD,tv,lenient,75,0.085,0.042
2019,10,MD,tv,stringent,50,0.055,0.060
2019,10,MD,tv,stringent,75,0.029,0.042
2019,10,MD,web,lenient,50,0.017,0.015
2019,10,MD,web,lenient,75,0.012,0.009
2019,10,MD,web,stringent,50,0.010,0.004
2019,10,MD,web,stringent,75,0.007,0.004
2019,10,ME,tv,lenient,50,0.061,0.076
2019,10,ME,tv,lenient,75,0.012,0.062
2019,10,ME,tv,stringent,50,0.039,0.076
2019,10,ME,tv,stringent,75,0.012,0.062
2019,10,ME,web,lenient,50,0.030,0.022
2019,10,ME,web,lenient,75,0.028,0.016
2019,10,ME,web,stringent,50,0.012,0.006
2019,10,ME,web,stringent,75,0.012,0.000
2019,10,MI,tv,lenient,50,0.062,0.064
2019,10,MI,tv,lenient,75,0.042,0.044
2019,10,MI,tv,stringent,50,0.028,0.064
2019,10,MI,tv,stringent,75,0.020,0.044
2019,10,MI,web,lenient,50,0.014,0.030
2019,10,MI,web,lenient,75,0.010,0.028
2019,10,MI,web,stringent,50,0.007,0.017
2019,10,MI,web,stringent,75,0.005,0.016
2019,10,MN,tv,lenient,50,0.074,0.052
2019,10,MN,tv,lenient,75,0.046,0.037
2019,10,MN,tv,stringent,50,0.031,0.052
2019,10,MN,tv,stringent,75,0.017,0.037
2019,10,MN,web,lenient,50,0.027,0.015
2019,10,MN,web,lenient,75,0.020,0.010
2019,10,MN,web,stringent,50,0.015,0.009
2019,10,MN,web,stringent,75,0.007,0.006
2019,10,MO,tv,lenient,50,0.055,0.083
2019,10,MO,tv,lenient,75,0.031,0.060
2019,10,MO,tv,stringent,50,0.028,0.083
2019,10,MO,tv,stringent,75,0.013,0.060
2019,10,MO,web,lenient,50,0.015,0.015
2019,10,MO,web,lenient,75,0.011,0.012
2019,10,MO,web,stringent,50,0.004,0.010
2019,10,MO,web,stringent,75,0.002,0.008
2019,10,MS,tv,lenient,50,0.057,0.100
2019,10,MS,tv,lenient,75,0.044,0.084
2019,10,MS,tv,stringent,50,0.023,0.100
2019,10,MS,tv,stringent,75,0.020,0.084
2019,10,MS,web,lenient,50,0.013,0.003
2019,10,MS,web,lenient,75,0.009,0.002
2019,10,MS,web,stringent,50,0.006,0.002
2019,10,MS,web,stringent,75,0.004,0.002
2019,10,MT,tv,lenient,50,0.065,0.167
2019,10,MT,tv,lenient,75,0.029,0.119
2019,10,MT,tv,stringent,50,0.029,0.167
2019,10,MT,tv,stringent,75,0.029,0.119
2019,10,MT,web,lenient,50,0.023,0.007
2019,10,MT,web,lenient,75,0.018,0.007
2019,10,MT,web,stringent,50,0.007,0.000
2019,10,MT,web,stringent,75,0.003,0.000
2019,10,NC,tv,lenient,50,0.074,0.082
2019,10,NC,tv,lenient,75,0.049,0.058
2019,10,NC,tv,stringent,50,0.036,0.082
2019,10,NC,tv,stringent,75,0.021,0.058
2019,10,NC,web,lenient,50,0.026,0.013
2019,10,NC,web,lenient,75,0.018,0.007
2019,10,NC,web,stringent,50,0.009,0.005
2019,10,NC,web,stringent,75,0.006,0.002
2019,10,ND,tv,lenient,50,0.009,0.095
2019,10,ND,tv,lenient,75,0.009,0.040
2019,10,ND,tv,stringent,50,0.000,0.095
2019,10,ND,tv,stringent,75,0.000,0.040
2019,10,ND,web,lenient,50,0.007,0.056
2019,10,ND,web,lenient,75,0.000,0.035
2019,10,ND,web,stringent,50,0.007,0.035
2019,10,ND,web,stringent,75,0.000,0.035
2019,10,NE,tv,lenient,50,0.046,0.054
2019,10,NE,tv,lenient,75,0.029,0.050
2019,10,NE,tv,stringent,50,0.018,0.054
2019,10,NE,tv,stringent,75,0.009,0.050
2019,10,NE,web,lenient,50,0.017,0.004
2019,10,NE,web,lenient,75,0.011,0.003
2019,10,NE,web,stringent,50,0.001,0.004
2019,10,NE,web,stringent,75,0.001,0.003
2019,10,NH,tv,lenient,50,0.087,0.072
2019,10,NH,tv,lenient,75,0.054,0.057
2019,10,NH,tv,stringent,50,0.040,0.072
2019,10,NH,tv,stringent,75,0.022,0.057
2019,10,NH,web,lenient,50,0.003,0.012
2019,10,NH,web,lenient,75,0.001,0.011
2019,10,NH,web,stringent,50,0.002,0.002
2019,10,NH,web,stringent,75,0.000,0.002
2019,10,NJ,tv,lenient,50,0.113,0.073
2019,10,NJ,tv,lenient,75,0.074,0.050
2019,10,NJ,tv,stringent,50,0.043,0.073
2019,10,NJ,tv,stringent,75,0.022,0.050
2019,10,NJ,web,lenient,50,0.022,0.012
2019,10,NJ,web,lenient,75,0.012,0.012
2019,10,NJ,web,stringent,50,0.009,0.001
2019,10,NJ,web,stringent,75,0.006,0.000
2019,10,NM,tv,lenient,50,0.058,0.070
2019,10,NM,tv,lenient,75,0.031,0.053
2019,10,NM,tv,stringent,50,0.025,0.070
2019,10,NM,tv,stringent,75,0.012,0.053
2019,10,NM,web,lenient,50,0.039,0.007
2019,10,NM,web,lenient,75,0.019,0.004
2019,10,NM,web,stringent,50,0.013,0.000
2019,10,NM,web,stringent,75,0.011,0.000
2019,10,NV,tv,lenient,50,0.088,0.094
2019,10,NV,tv,lenient,75,0.045,0.066
2019,10,NV,tv,stringent,50,0.036,0.094
2019,10,NV,tv,stringent,75,0.020,0.066
2019,10,NV,web,lenient,50,0.018,0.008
2019,10,NV,web,lenient,75,0.016,0.005
2019,10,NV,web,stringent,50,0.001,0.003
2019,10,NV,web,stringent,75,0.001,0.000
2019,10,NY,tv,lenient,50,0.128,0.056
2019,10,NY,tv,lenient,75,0.083,0.041
2019,10,NY,tv,stringent,50,0.061,0.056
2019,10,NY,tv,stringent,75,0.032,0.041
2019,10,NY,web,lenient,50,0.020,0.011
2019,10,NY,web,lenient,75,0.012,0.004
2019,10,NY,web,stringent,50,0.005,0.003
2019,10,NY,web,stringent,75,0.003,0.002
2019,10,OH,tv,lenient,50,0.077,0.078
2019,10,OH,tv,lenient,75,0.046,0.055
2019,10,OH,tv,stringent,50,0.036,0.078
2019,10,OH,tv,stringent,75,0.017,0.055
2019,10,OH,web,lenient,50,0.032,0.010
2019,10,OH,web,lenient,75,0.008,0.008
2019,10,OH,web,stringent,50,0.019,0.004
2019,10,OH,web,stringent,75,0.002,0.003
2019,10,OK,tv,lenient,50,0.051,0.063
2019,10,OK,tv,lenient,75,0.025,0.047
2019,10,OK,tv,stringent,50,0.022,0.063
2019,10,OK,tv,stringent,75,0.008,0.047
2019,10,OK,web,lenient,50,0.016,0.019
2019,10,OK,web,lenient,75,0.015,0.004
2019,10,OK,web,stringent,50,0.006,0.005
2019,10,OK,web,stringent,75,0.006,0.004
2019,10,OR,tv,lenient,50,0.074,0.063
2019,10,OR,tv,lenient,75,0.052,0.049
2019,10,OR,tv,stringent,50,0.045,0.063
2019,10,OR,tv,stringent,75,0.024,0.049
2019,10,OR,web,lenient,50,0.038,0.033
2019,10,OR,web,lenient,75,0.022,0.024
2019,10,OR,web,stringent,50,0.023,0.014
2019,10,OR,web,stringent,75,0.018,0.004
2019,10,PA,tv,lenient,50,0.076,0.089
2019,10,PA,tv,lenient,75,0.048,0.067
2019,10,PA,tv,stringent,50,0.036,0.089
2019,10,PA,tv,stringent,75,0.021,0.067
2019,10,PA,web,lenient,50,0.017,0.025
2019,10,PA,web,lenient,75,0.012,0.013
2019,10,PA,web,stringent,50,0.009,0.004
2019,10,PA,web,stringent,75,0.008,0.002
2019,10,RI,tv,lenient,50,0.100,0.049
2019,10,RI,tv,lenient,75,0.058,0.033
2019,10,RI,tv,stringent,50,0.043,0.049
2019,10,RI,tv,stringent,75,0.025,0.033
2019,10,RI,web,lenient,50,0.036,0.023
2019,10,RI,web,lenient,75,0.034,0.023
2019,10,RI,web,stringent,50,0.021,0.020
2019,10,RI,web,stringent,75,0.021,0.020
2019,10,SC,tv,lenient,50,0.047,0.084
2019,10,SC,tv,lenient,75,0.030,0.049
2019,10,SC,tv,stringent,50,0.020,0.084
2019,10,SC,tv,stringent,75,0.013,0.049
2019,10,SC,web,lenient,50,0.034,0.005
2019,10,SC,web,lenient,75,0.029,0.003
2019,10,SC,web,stringent,50,0.006,0.001
2019,10,SC,web,stringent,75,0.005,0.001
2019,10,SD,tv,lenient,50,0.023,0.098
2019,10,SD,tv,lenient,75,0.023,0.048
2019,10,SD,tv,stringent,50,0.023,0.098
2019,10,SD,tv,stringent,75,0.011,0.048
2019,10,SD,web,lenient,50,0.005,0.030
2019,10,SD,web,lenient,75,0.005,0.006
2019,10,SD,web,stringent,50,0.000,0.006
2019,10,SD,web,stringent,75,0.000,0.006
2019,10,TN,tv,lenient,50,0.054,0.110
2019,10,TN,tv,lenient,75,0.035,0.079
2019,10,TN,tv,stringent,50,0.029,0.110
2019,10,TN,tv,stringent,75,0.014,0.079
2019,10,TN,web,lenient,50,0.011,0.010
2019,10,TN,web,lenient,75,0.006,0.004
2019,10,TN,web,stringent,50,0.004,0.001
2019,10,TN,web,stringent,75,0.002,0.000
2019,10,TX,tv,lenient,50,0.056,0.056
2019,10,TX,tv,lenient,75,0.036,0.041
2019,10,TX,tv,stringent,50,0.021,0.056
2019,10,TX,tv,stringent,75,0.011,0.041
2019,10,TX,web,lenient,50,0.020,0.022
2019,10,TX,web,lenient,75,0.015,0.016
2019,10,TX,web,stringent,50,0.009,0.012
2019,10,TX,web,stringent,75,0.008,0.010
2019,10,UT,tv,lenient,50,0.041,0.072
2019,10,UT,tv,lenient,75,0.019,0.051
2019,10,UT,tv,stringent,50,0.015,0.072
2019,10,UT,tv,stringent,75,0.007,0.051
2019,10,UT,web,lenient,50,0.017,0.099
2019,10,UT,web,lenient,75,0.010,0.091
2019,10,UT,web,stringent,50,0.002,0.002
2019,10,UT,web,stringent,75,0.002,0.002
2019,10,VA,tv,lenient,50,0.082,0.074
2019,10,VA,tv,lenient,75,0.052,0.055
2019,10,VA,tv,stringent,50,0.032,0.074
2019,10,VA,tv,stringent,75,0.015,0.055
2019,10,VA,web,lenient,50,0.032,0.014
2019,10,VA,web,lenient,75,0.018,0.013
2019,10,VA,web,stringent,50,0.010,0.002
2019,10,VA,web,stringent,75,0.004,0.001
2019,10,VT,tv,lenient,50,0.079,0.052
2019,10,VT,tv,lenient,75,0.040,0.032
2019,10,VT,tv,stringent,50,0.071,0.052
2019,10,VT,tv,stringent,75,0.016,0.032
2019,10,VT,web,lenient,50,0.044,0.000
2019,10,VT,web,lenient,75,0.000,0.000
2019,10,VT,web,stringent,50,0.041,0.000
2019,10,VT,web,stringent,75,0.000,0.000
2019,10,WA,tv,lenient,50,0.088,0.058
2019,10,WA,tv,lenient,75,0.063,0.046
2019,10,WA,tv,stringent,50,0.048,0.058
2019,10,WA,tv,stringent,75,0.030,0.046
2019,10,WA,web,lenient,50,0.033,0.024
2019,10,WA,web,lenient,75,0.023,0.018
2019,10,WA,web,stringent,50,0.008,0.008
2019,10,WA,web,stringent,75,0.004,0.001
2019,10,WI,tv,lenient,50,0.058,0.076
2019,10,WI,tv,lenient,75,0.029,0.063
2019,10,WI,tv,stringent,50,0.028,0.076
2019,10,WI,tv,stringent,75,0.014,0.063
2019,10,WI,web,lenient,50,0.023,0.008
2019,10,WI,web,lenient,75,0.012,0.007
2019,10,WI,web,stringent,50,0.012,0.002
2019,10,WI,web,stringent,75,0.003,0.001
2019,10,WV,tv,lenient,50,0.071,0.101
2019,10,WV,tv,lenient,75,0.049,0.091
2019,10,WV,tv,stringent,50,0.030,0.101
2019,10,WV,tv,stringent,75,0.025,0.091
2019,10,WV,web,lenient,50,0.021,0.016
2019,10,WV,web,lenient,75,0.020,0.016
2019,10,WV,web,stringent,50,0.000,0.003
2019,10,WV,web,stringent,75,0.000,0.003
2019,10,WY,tv,lenient,50,0.040,0.071
2019,10,WY,tv,lenient,75,0.036,0.060
2019,10,WY,tv,stringent,50,0.017,0.071
2019,10,WY,tv,stringent,75,0.009,0.060
2019,10,WY,web,lenient,50,0.009,0.083
2019,10,WY,web,lenient,75,0.004,0.057
2019,10,WY,web,stringent,50,0.003,0.012
2019,10,WY,web,stringent,75,0.000,0.000
2019,11,AK,tv,lenient,50,0.000,0.113
2019,11,AK,tv,lenient,75,0.000,0.091
2019,11,AK,tv,stringent,50,0.000,0.113
2019,11,AK,tv,stringent,75,0.000,0.091
2019,11,AK,web,lenient,50,0.028,0.027
2019,11,AK,web,lenient,75,0.018,0.027
2019,11,AK,web,stringent,50,0.018,0.027
2019,11,AK,web,stringent,75,0.018,0.000
2019,11,AL,tv,lenient,50,0.052,0.117
2019,11,AL,tv,lenient,75,0.031,0.087
2019,11,AL,tv,stringent,50,0.024,0.117
2019,11,AL,tv,stringent,75,0.009,0.087
2019,11,AL,web,lenient,50,0.027,0.020
2019,11,AL,web,lenient,75,0.020,0.020
2019,11,AL,web,stringent,50,0.006,0.004
2019,11,AL,web,stringent,75,0.002,0.003
2019,11,AR,tv,lenient,50,0.045,0.062
2019,11,AR,tv,lenient,75,0.024,0.040
2019,11,AR,tv,stringent,50,0.012,0.062
2019,11,AR,tv,stringent,75,0.004,0.040
2019,11,AR,web,lenient,50,0.012,0.029
2019,11,AR,web,lenient,75,0.004,0.029
2019,11,AR,web,stringent,50,0.010,0.001
2019,11,AR,web,stringent,75,0.002,0.001
2019,11,AZ,tv,lenient,50,0.062,0.057
2019,11,AZ,tv,lenient,75,0.042,0.039
2019,11,AZ,tv,stringent,50,0.031,0.057
2019,11,AZ,tv,stringent,75,0.019,0.039
2019,11,AZ,web,lenient,50,0.020,0.015
2019,11,AZ,web,lenient,75,0.017,0.010
2019,11,AZ,web,stringent,50,0.005,0.008
2019,11,AZ,web,stringent,75,0.004,0.003
2019,11,CA,tv,lenient,50,0.078,0.049
2019,11,CA,tv,lenient,75,0.045,0.035
2019,11,CA,tv,stringent,50,0.034,0.049
2019,11,CA,tv,stringent,75,0.017,0.035
2019,11,CA,web,lenient,50,0.031,0.008
2019,11,CA,web,lenient,75,0.025,0.005
2019,11,CA,web,stringent,50,0.010,0.003
2019,11,CA,web,stringent,75,0.007,0.001
2019,11,CO,tv,lenient,50,0.067,0.071
2019,11,CO,tv,lenient,75,0.036,0.051
2019,11,CO,tv,stringent,50,0.035,0.071
2019,11,CO,tv,stringent,75,0.016,0.051
2019,11,CO,web,lenient,50,0.019,0.023
2019,11,CO,web,lenient,75,0.015,0.018
2019,11,CO,web,stringent,50,0.006,0.007
2019,11,CO,web,stringent,75,0.006,0.006
2019,11,CT,tv,lenient,50,0.116,0.075
2019,11,CT,tv,lenient,75,0.070,0.052
2019,11,CT,tv,stringent,50,0.060,0.075
2019,11,CT,tv,stringent,75,0.031,0.052
2019,11,CT,web,lenient,50,0.012,0.006
2019,11,CT,web,lenient,75,0.011,0.004
2019,11,CT,web,stringent,50,0.008,0.000
2019,11,CT,web,stringent,75,0.007,0.000
2019,11,DC,tv,lenient,50,0.204,0.005
2019,11,DC,tv,lenient,75,0.129,0.000
2019,11,DC,tv,stringent,50,0.128,0.005
2019,11,DC,tv,stringent,75,0.072,0.000
2019,11,DC,web,lenient,50,0.019,0.000
2019,11,DC,web,lenient,75,0.019,0.000
2019,11,DC,web,stringent,50,0.013,0.000
2019,11,DC,web,stringent,75,0.013,0.000
2019,11,DE,tv,lenient,50,0.082,0.106
2019,11,DE,tv,lenient,75,0.045,0.077
2019,11,DE,tv,stringent,50,0.029,0.106
2019,11,DE,tv,stringent,75,0.014,0.077
2019,11,DE,web,lenient,50,0.038,0.002
2019,11,DE,web,lenient,75,0.023,0.002
2019,11,DE,web,stringent,50,0.021,0.002
2019,11,DE,web,stringent,75,0.008,0.000
2019,11,FL,tv,lenient,50,0.081,0.091
2019,11,FL,tv,lenient,75,0.048,0.066
2019,11,FL,tv,stringent,50,0.041,0.091
2019,11,FL,tv,stringent,75,0.021,0.066
2019,11,FL,web,lenient,50,0.023,0.015
2019,11,FL,web,lenient,75,0.013,0.011
2019,11,FL,web,stringent,50,0.010,0.004
2019,11,FL,web,stringent,75,0.005,0.002
2019,11,GA,tv,lenient,50,0.081,0.077
2019,11,GA,tv,lenient,75,0.050,0.055
2019,11,GA,tv,stringent,50,0.035,0.077
2019,11,GA,tv,stringent,75,0.016,0.055
2019,11,GA,web,lenient,50,0.019,0.016
2019,11,GA,web,lenient,75,0.013,0.010
2019,11,GA,web,stringent,50,0.012,0.006
2019,11,GA,web,stringent,75,0.006,0.006
2019,11,HI,tv,lenient,50,0.092,0.048
2019,11,HI,tv,lenient,75,0.074,0.048
2019,11,HI,tv,stringent,50,0.085,0.048
2019,11,HI,tv,stringent,75,0.065,0.048
2019,11,HI,web,lenient,50,0.021,0.006
2019,11,HI,web,lenient,75,0.007,0.006
2019,11,HI,web,stringent,50,0.000,0.000
2019,11,HI,web,stringent,75,0.000,0.000
2019,11,IA,tv,lenient,50,0.053,0.042
2019,11,IA,tv,lenient,75,0.021,0.032
2019,11,IA,tv,stringent,50,0.027,0.042
2019,11,IA,tv,stringent,75,0.008,0.032
2019,11,IA,web,lenient,50,0.012,0.009
2019,11,IA,web,lenient,75,0.006,0.007
2019,11,IA,web,stringent,50,0.000,0.001
2019,11,IA,web,stringent,75,0.000,0.000
2019,11,ID,tv,lenient,50,0.019,0.102
2019,11,ID,tv,lenient,75,0.016,0.071
2019,11,ID,tv,stringent,50,0.008,0.102
2019,11,ID,tv,stringent,75,0.005,0.071
2019,11,ID,web,lenient,50,0.027,0.046
2019,11,ID,web,lenient,75,0.024,0.040
2019,11,ID,web,stringent,50,0.022,0.010
2019,11,ID,web,stringent,75,0.020,0.004
2019,11,IL,tv,lenient,50,0.075,0.060
2019,11,IL,tv,lenient,75,0.045,0.040
2019,11,IL,tv,stringent,50,0.041,0.060
2019,11,IL,tv,stringent,75,0.020,0.040
2019,11,IL,web,lenient,50,0.020,0.008
2019,11,IL,web,lenient,75,0.016,0.005
2019,11,IL,web,stringent,50,0.009,0.000
2019,11,IL,web,stringent,75,0.007,0.000
2019,11,IN,tv,lenient,50,0.058,0.078
2019,11,IN,tv,lenient,75,0.036,0.054
2019,11,IN,tv,stringent,50,0.038,0.078
2019,11,IN,tv,stringent,75,0.022,0.054
2019,11,IN,web,lenient,50,0.021,0.017
2019,11,IN,web,lenient,75,0.013,0.016
2019,11,IN,web,stringent,50,0.013,0.001
2019,11,IN,web,stringent,75,0.010,0.001
2019,11,KS,tv,lenient,50,0.037,0.078
2019,11,KS,tv,lenient,75,0.016,0.052
2019,11,KS,tv,stringent,50,0.020,0.078
2019,11,KS,tv,stringent,75,0.008,0.052
2019,11,KS,web,lenient,50,0.026,0.018
2019,11,KS,web,lenient,75,0.014,0.014
2019,11,KS,web,stringent,50,0.004,0.008
2019,11,KS,web,stringent,75,0.003,0.007
2019,11,KY,tv,lenient,50,0.064,0.074
2019,11,KY,tv,lenient,75,0.039,0.056
2019,11,KY,tv,stringent,50,0.034,0.074
2019,11,KY,tv,stringent,75,0.021,0.056
2019,11,KY,web,lenient,50,0.021,0.014
2019,11,KY,web,lenient,75,0.018,0.007
2019,11,KY,web,stringent,50,0.002,0.000
2019,11,KY,web,stringent,75,0.002,0.000
2019,11,LA,tv,lenient,50,0.060,0.101
2019,11,LA,tv,lenient,75,0.030,0.078
2019,11,LA,tv,stringent,50,0.032,0.101
2019,11,LA,tv,stringent,75,0.010,0.078
2019,11,LA,web,lenient,50,0.013,0.022
2019,11,LA,web,lenient,75,0.008,0.003
2019,11,LA,web,stringent,50,0.005,0.008
2019,11,LA,web,stringent,75,0.004,0.000
2019,11,MA,tv,lenient,50,0.114,0.052
2019,11,MA,tv,lenient,75,0.075,0.043
2019,11,MA,tv,stringent,50,0.048,0.052
2019,11,MA,tv,stringent,75,0.028,0.043
2019,11,MA,web,lenient,50,0.016,0.031
2019,11,MA,web,lenient,75,0.013,0.030
2019,11,MA,web,stringent,50,0.011,0.002
2019,11,MA,web,stringent,75,0.008,0.002
2019,11,MD,tv,lenient,50,0.130,0.063
2019,11,MD,tv,lenient,75,0.087,0.044
2019,11,MD,tv,stringent,50,0.060,0.063
2019,11,MD,tv,stringent,75,0.027,0.044
2019,11,MD,web,lenient,50,0.023,0.024
2019,11,MD,web,lenient,75,0.016,0.020
2019,11,MD,web,stringent,50,0.006,0.006
2019,11,MD,web,stringent,75,0.004,0.006
2019,11,ME,tv,lenient,50,0.063,0.065
2019,11,ME,tv,lenient,75,0.015,0.059
2019,11,ME,tv,stringent,50,0.041,0.065
2019,11,ME,tv,stringent,75,0.015,0.059
2019,11,ME,web,lenient,50,0.009,0.016
2019,11,ME,web,lenient,75,0.006,0.015
2019,11,ME,web,stringent,50,0.002,0.001
2019,11,ME,web,stringent,75,0.001,0.001
2019,11,MI,tv,lenient,50,0.058,0.072
2019,11,MI,tv,lenient,75,0.035,0.056
2019,11,MI,tv,stringent,50,0.030,0.072
2019,11,MI,tv,stringent,75,0.021,0.056
2019,11,MI,web,lenient,50,0.020,0.008
2019,11,MI,web,lenient,75,0.011,0.007
2019,11,MI,web,stringent,50,0.009,0.003
2019,11,MI,web,stringent,75,0.006,0.003
2019,11,MN,tv,lenient,50,0.077,0.049
2019,11,MN,tv,lenient,75,0.044,0.036
2019,11,MN,tv,stringent,50,0.030,0.049
2019,11,MN,tv,stringent,75,0.018,0.036
2019,11,MN,web,lenient,50,0.022,0.024
2019,11,MN,web,lenient,75,0.016,0.017
2019,11,MN,web,stringent,50,0.010,0.010
2019,11,MN,web,stringent,75,0.010,0.007
2019,11,MO,tv,lenient,50,0.045,0.083
2019,11,MO,tv,lenient,75,0.023,0.059
2019,11,MO,tv,stringent,50,0.019,0.083
2019,11,MO,tv,stringent,75,0.011,0.059
2019,11,MO,web,lenient,50,0.013,0.026
2019,11,MO,web,lenient,75,0.007,0.016
2019,11,MO,web,stringent,50,0.005,0.010
2019,11,MO,web,stringent,75,0.003,0.008
