start year,start month,end year,end month,archetype,delta
2018,5,2021,10,No or Minimal News,37375096.2903765
2018,5,2021,10,Hard Broadcast News,-1802118.2258135304
2018,5,2021,10,Soft Broadcast News,-19670909.935462423
2018,5,2021,10,FOX,-472318.5483596958
2018,5,2021,10,CNN,-2937163.1289820513
2018,5,2021,10,MSNBC,-2722686.612914577
2018,5,2021,10,Newsmax,1525194.5161290325
2018,5,2021,10,Spanish News,-1824781.1613120325
2018,5,2021,10,Other Cable,-2452097.129039753
2018,5,2021,11,No or Minimal News,37299328.76564461
2018,5,2021,11,Hard Broadcast News,-3655281.837641567
2018,5,2021,11,Soft Broadcast News,-18885099.741914064
2018,5,2021,11,FOX,1307425.824758742
2018,5,2021,11,CNN,-2747309.9633906865
2018,5,2021,11,MSNBC,-3017713.305387712
2018,5,2021,11,Newsmax,1532605.7999999984
2018,5,2021,11,Spanish News,-2057403.029053999
2018,5,2021,11,Other Cable,-2687204.0064590797
2018,5,2021,12,No or Minimal News,37273442.83876477
2018,5,2021,12,Hard Broadcast News,-1597572.5161364079
2018,5,2021,12,Soft Broadcast News,-18726314.741914045
2018,5,2021,12,FOX,-138590.9031983763
2018,5,2021,12,CNN,-1441250.516078854
2018,5,2021,12,MSNBC,-3109017.516140376
2018,5,2021,12,Newsmax,1235617.967741935
2018,5,2021,12,Spanish News,-1645522.3226023559
2018,5,2021,12,Other Cable,-4752590.290330119
2018,5,2022,1,No or Minimal News,35612680.48392406
2018,5,2022,1,Hard Broadcast News,804180.6774123311
2018,5,2022,1,Soft Broadcast News,-19288861.225785088
2018,5,2022,1,FOX,-475569.09674668685
2018,5,2022,1,CNN,-3105689.741885299
2018,5,2022,1,MSNBC,-3281727.2580758585
2018,5,2022,1,Newsmax,1655027.677419353
2018,5,2022,1,Spanish News,-1666834.9677636698
2018,5,2022,1,Other Cable,-3147888.7096849084
2018,5,2022,2,No or Minimal News,39036995.17516971
2018,5,2022,2,Hard Broadcast News,-7860909.835260704
2018,5,2022,2,Soft Broadcast News,-20370187.70619979
2018,5,2022,2,FOX,2757916.115234796
2018,5,2022,2,CNN,1137674.653276015
2018,5,2022,2,MSNBC,-2612285.6244352963
2018,5,2022,2,Newsmax,1587855.892857143
2018,5,2022,2,Spanish News,-2143550.557625398
2018,5,2022,2,Other Cable,-4345541.4136019405
2018,5,2022,3,No or Minimal News,35530386.35489318
2018,5,2022,3,Hard Broadcast News,-4865056.032265253
2018,5,2022,3,Soft Broadcast News,-21876780.129010808
2018,5,2022,3,FOX,4073490.2258339114
2018,5,2022,3,CNN,2114831.3548889197
2018,5,2022,3,MSNBC,-2659769.6774307135
2018,5,2022,3,Newsmax,1557352.9354838722
2018,5,2022,3,Spanish News,-1930271.9032475818
2018,5,2022,3,Other Cable,-4850063.612910729
2018,5,2022,4,No or Minimal News,43387643.86564614
2018,5,2022,4,Hard Broadcast News,-5570041.970975161
2018,5,2022,4,Soft Broadcast News,-21696977.375247404
2018,5,2022,4,FOX,1565171.124758672
2018,5,2022,4,CNN,-1600513.6300573237
2018,5,2022,4,MSNBC,-3384818.038721038
2018,5,2022,4,Newsmax,1371242.6333333338
2018,5,2022,4,Spanish News,-2938418.7290539946
2018,5,2022,4,Other Cable,-4080651.8064591307
2018,5,2022,5,No or Minimal News,43154821.54844168
2018,5,2022,5,Hard Broadcast News,-5527037.67742642
2018,5,2022,5,Soft Broadcast News,-21255861.999978635
2018,5,2022,5,FOX,759448.2258339971
2018,5,2022,5,CNN,-1839953.0322078578
2018,5,2022,5,MSNBC,-3529957.4193661828
2018,5,2022,5,Newsmax,1350369.2580645161
2018,5,2022,5,Spanish News,-2590984.387118498
2018,5,2022,5,Other Cable,-3470722.7096849624
2018,5,2022,6,No or Minimal News,44015762.19897814
2018,5,2022,6,Hard Broadcast News,-5228393.937641412
2018,5,2022,6,Soft Broadcast News,-23586819.44191406
2018,5,2022,6,FOX,580525.1914254688
2018,5,2022,6,CNN,-1609667.8633906674
2018,5,2022,6,MSNBC,-1843848.8387210201
2018,5,2022,6,Newsmax,1370964.1999999993
2018,5,2022,6,Spanish News,-3066792.229053965
2018,5,2022,6,Other Cable,-3557720.6397924703
2018,5,2022,7,No or Minimal News,50543848.258118466
2018,5,2022,7,Hard Broadcast News,-8818643.516136244
2018,5,2022,7,Soft Broadcast News,-23241360.870946318
2018,5,2022,7,FOX,490.1935759037733
2018,5,2022,7,CNN,-1634263.387046583
2018,5,2022,7,MSNBC,-2353780.9354952294
2018,5,2022,7,Newsmax,1426089.838709678
2018,5,2022,7,Spanish News,-3303085.870989457
2018,5,2022,7,Other Cable,-5510890.451620396
2018,5,2022,8,No or Minimal News,50341995.03231229
2018,5,2022,8,Hard Broadcast News,-10598154.645168506
2018,5,2022,8,Soft Broadcast News,-22176609.999978647
2018,5,2022,8,FOX,91671.12905965373
2018,5,2022,8,CNN,-1947722.6451110877
2018,5,2022,8,MSNBC,-2366349.8709790856
2018,5,2022,8,Newsmax,1632384.9354838724
2018,5,2022,8,Spanish News,-3555303.7419572175
2018,5,2022,8,Other Cable,-4265940.935491411
2018,5,2022,9,No or Minimal News,43953450.36564541
2018,5,2022,9,Hard Broadcast News,-2044251.6376415193
2018,5,2022,9,Soft Broadcast News,-23769151.275247425
2018,5,2022,9,FOX,-166678.0419080034
2018,5,2022,9,CNN,-21429.19672400877
2018,5,2022,9,MSNBC,-2600823.872054344
2018,5,2022,9,Newsmax,1383947.4000000004
2018,5,2022,9,Spanish News,-2769171.7290539555
2018,5,2022,9,Other Cable,-6642263.473125827
2018,5,2022,10,No or Minimal News,48069203.80650473
2018,5,2022,10,Hard Broadcast News,-4950209.741942473
2018,5,2022,10,Soft Broadcast News,-21625249.032236636
2018,5,2022,10,FOX,-288267.5483594984
2018,5,2022,10,CNN,-2623634.3870465597
2018,5,2022,10,MSNBC,-2497595.80646294
2018,5,2022,10,Newsmax,1378853.1290322577
2018,5,2022,10,Spanish News,-3307490.580666909
2018,5,2022,10,Other Cable,-6052851.612910718
2018,6,2018,7,No or Minimal News,3391444.5892525017
2018,6,2018,7,Hard Broadcast News,-2466743.2214909643
2018,6,2018,7,Soft Broadcast News,-195845.2817580998
2018,6,2018,7,FOX,-746251.2344249673
2018,6,2018,7,CNN,671955.5289969668
2018,6,2018,7,MSNBC,336886.02902695164
2018,6,2018,7,Newsmax,0.0
2018,6,2018,7,Spanish News,-537292.712931972
2018,6,2018,7,Other Cable,-500293.5515690781
2018,6,2018,8,No or Minimal News,3015960.298896134
2018,6,2018,8,Hard Broadcast News,-3395755.3827812895
2018,6,2018,8,Soft Broadcast News,547742.3310899697
2018,6,2018,8,FOX,-1497556.427965019
2018,6,2018,8,CNN,1193191.1096820347
2018,6,2018,8,MSNBC,915385.6741829589
2018,6,2018,8,Newsmax,0.0
2018,6,2018,8,Spanish News,-1421145.0354709737
2018,6,2018,8,Other Cable,820762.835563004
2018,6,2018,9,No or Minimal News,-2218853.0667223185
2018,6,2018,9,Hard Broadcast News,-1801369.1333523318
2018,6,2018,9,Soft Broadcast News,-925648.2334430069
2018,6,2018,9,FOX,486412.26664598286
2018,6,2018,9,CNN,2507424.833304025
2018,6,2018,9,MSNBC,1372093.9999709707
2018,6,2018,9,Newsmax,0.0
2018,6,2018,9,Spanish News,-706413.2000060063
2018,6,2018,9,Other Cable,2382028.466681991
2018,6,2018,10,No or Minimal News,-787975.3786091805
2018,6,2018,10,Hard Broadcast News,-4443827.576394215
2018,6,2018,10,Soft Broadcast News,4545630.202080127
2018,6,2018,10,FOX,1291128.7332939021
2018,6,2018,10,CNN,1559171.1419129856
2018,6,2018,10,MSNBC,190049.31936498545
2018,6,2018,10,Newsmax,0.0
2018,6,2018,10,Spanish News,-1002523.1967809796
2018,6,2018,10,Other Cable,-192943.93873098865
2018,6,2018,11,No or Minimal News,-6484628.933420509
2018,6,2018,11,Hard Broadcast News,961553.5333732218
2018,6,2018,11,Soft Broadcast News,3735700.266582798
2018,6,2018,11,FOX,1076291.6999508888
2018,6,2018,11,CNN,3292246.6999780014
2018,6,2018,11,MSNBC,1203428.0333039798
2018,6,2018,11,Newsmax,0.0
2018,6,2018,11,Spanish News,-530544.1999650057
2018,6,2018,11,Other Cable,-2140559.16666298
2018,6,2018,12,No or Minimal News,-1617434.281799212
2018,6,2018,12,Hard Broadcast News,1430663.3269072548
2018,6,2018,12,Soft Broadcast News,3009381.6536549404
2018,6,2018,12,FOX,-1436397.395710986
2018,6,2018,12,CNN,2339550.2064060178
2018,6,2018,12,MSNBC,957724.5451439433
2018,6,2018,12,Newsmax,0.0
2018,6,2018,12,Spanish News,-1053168.6483889986
2018,6,2018,12,Other Cable,-2518970.3580510467
2018,6,2019,1,No or Minimal News,1450319.1052965522
2018,6,2019,1,Hard Broadcast News,5966857.617196068
2018,6,2019,1,Soft Broadcast News,-6288873.12051978
2018,6,2019,1,FOX,-525081.008616481
2018,6,2019,1,CNN,2605312.52901127
2018,6,2019,1,MSNBC,1037917.6419094689
2018,6,2019,1,Newsmax,0.0
2018,6,2019,1,Spanish News,-434648.58387397416
2018,6,2019,1,Other Cable,-2635306.6161140352
2018,6,2019,2,No or Minimal News,3461159.0165873915
2018,6,2019,2,Hard Broadcast News,7418529.7404678315
2018,6,2019,2,Soft Broadcast News,-8745942.376280162
2018,6,2019,2,FOX,-252238.98096681386
2018,6,2019,2,CNN,1070906.1142647006
2018,6,2019,2,MSNBC,678279.2571167871
2018,6,2019,2,Newsmax,0.0
2018,6,2019,2,Spanish News,-436521.06428870186
2018,6,2019,2,Other Cable,-2006054.9928421937
2018,6,2019,3,No or Minimal News,5206611.847232074
2018,6,2019,3,Hard Broadcast News,4453596.84300185
2018,6,2019,3,Soft Broadcast News,-7497140.346326187
2018,6,2019,3,FOX,-892206.4602294043
2018,6,2019,3,CNN,-44657.470988741145
2018,6,2019,3,MSNBC,103795.7709417399
2018,6,2019,3,Newsmax,0.0
2018,6,2019,3,Spanish News,-990152.293551404
2018,6,2019,3,Other Cable,780221.5129182898
2018,6,2019,4,No or Minimal News,9891765.766587287
2018,6,2019,4,Hard Broadcast News,81985.89999127388
2018,6,2019,4,Soft Broadcast News,-7402026.633422963
2018,6,2019,4,FOX,-1035022.3666809797
2018,6,2019,4,CNN,-556387.5000210069
2018,6,2019,4,MSNBC,-101022.56669274904
2018,6,2019,4,Newsmax,0.0
2018,6,2019,4,Spanish News,-1012686.8000029977
2018,6,2019,4,Other Cable,1340096.8000149913
2018,6,2019,5,No or Minimal News,8454468.78271608
2018,6,2019,5,Hard Broadcast News,3760242.4881634563
2018,6,2019,5,Soft Broadcast News,-7728517.281810146
2018,6,2019,5,FOX,-1933613.8795842417
2018,6,2019,5,CNN,-1070007.2129242485
2018,6,2019,5,MSNBC,-245015.3903486207
2018,6,2019,5,Newsmax,0.0
2018,6,2019,5,Spanish News,-923973.6161320731
2018,6,2019,5,Other Cable,869945.1580795012
2018,6,2019,6,No or Minimal News,9618602.033253148
2018,6,2019,6,Hard Broadcast News,4592971.266658388
2018,6,2019,6,Soft Broadcast News,-10038742.100089721
2018,6,2019,6,FOX,-2059828.3000143394
2018,6,2019,6,CNN,-1388141.3666876638
2018,6,2019,6,MSNBC,329039.0333073009
2018,6,2019,6,Newsmax,0.0
2018,6,2019,6,Spanish News,-1002264.5333363209
2018,6,2019,6,Other Cable,1058563.9000149071
2018,6,2019,7,No or Minimal News,13796548.42787747
2018,6,2019,7,Hard Broadcast News,-2820492.318287857
2018,6,2019,7,Soft Broadcast News,-9902621.9592295
2018,6,2019,7,FOX,-634910.20216484
2018,6,2019,7,CNN,2825624.8515918944
2018,6,2019,7,MSNBC,-641803.4226067197
2018,6,2019,7,Newsmax,0.0
2018,6,2019,7,Spanish News,-1021036.4548416827
2018,6,2019,7,Other Cable,-433403.2290172726
2018,6,2019,8,No or Minimal News,15379516.298843652
2018,6,2019,8,Hard Broadcast News,-4240151.156997785
2018,6,2019,8,Soft Broadcast News,-8956424.572132755
2018,6,2019,8,FOX,-906375.2344229743
2018,6,2019,8,CNN,742476.1419145279
2018,6,2019,8,MSNBC,-457050.8742195759
2018,6,2019,8,Newsmax,0.0
2018,6,2019,8,Spanish News,-1060685.583873978
2018,6,2019,8,Other Cable,924635.5129182041
2018,6,2019,9,No or Minimal News,10833247.399920017
2018,6,2019,9,Hard Broadcast News,4184532.0333254263
2018,6,2019,9,Soft Broadcast News,-9589556.533422992
2018,6,2019,9,FOX,-1166263.7666810453
2018,6,2019,9,CNN,595067.4333123267
2018,6,2019,9,MSNBC,232853.36664064229
2018,6,2019,9,Newsmax,0.0
2018,6,2019,9,Spanish News,-571866.3666696455
2018,6,2019,9,Other Cable,-1609577.2666516975
2018,6,2019,10,No or Minimal News,10707382.46013479
2018,6,2019,10,Hard Broadcast News,1410938.875260152
2018,6,2019,10,Soft Broadcast News,-8102052.926971424
2018,6,2019,10,FOX,-701703.0086165257
2018,6,2019,10,CNN,1647065.5612693485
2018,6,2019,10,MSNBC,1021118.3193288259
2018,6,2019,10,Newsmax,0.0
2018,6,2019,10,Spanish News,-815203.9064545836
2018,6,2019,10,Other Cable,-2215484.1967591867
2018,6,2019,11,No or Minimal News,8928751.73325412
2018,6,2019,11,Hard Broadcast News,4551745.499991499
2018,6,2019,11,Soft Broadcast News,-9752834.733422995
2018,6,2019,11,FOX,-482481.7000143267
2018,6,2019,11,CNN,652623.2666456793
2018,6,2019,11,MSNBC,1625133.366640633
2018,6,2019,11,Newsmax,0.0
2018,6,2019,11,Spanish News,-589323.566669669
2018,6,2019,11,Other Cable,-2025500.3333183378
2018,6,2019,12,No or Minimal News,7702160.234328002
2018,6,2019,12,Hard Broadcast News,6156130.455905311
2018,6,2019,12,Soft Broadcast News,-8566714.830197174
2018,6,2019,12,FOX,143200.86235116422
2018,6,2019,12,CNN,1668171.4967532381
2018,6,2019,12,MSNBC,296150.60965136066
2018,6,2019,12,Newsmax,0.0
2018,6,2019,12,Spanish News,-939558.1000030059
2018,6,2019,12,Other Cable,-3545286.7128882706
2018,6,2020,1,No or Minimal News,6240019.040779471
2018,6,2020,1,Hard Broadcast News,4266445.262356937
2018,6,2020,1,Soft Broadcast News,-11245704.314068187
2018,6,2020,1,FOX,2536035.1204157807
2018,6,2020,1,CNN,3646849.9483660925
2018,6,2020,1,MSNBC,854310.0612643138
2018,6,2020,1,Newsmax,0.0
2018,6,2020,1,Spanish News,-317037.90645457804
2018,6,2020,1,Other Cable,-3002622.0677269567
2018,6,2020,2,No or Minimal News,9486177.611414403
2018,6,2020,2,Hard Broadcast News,3642070.6850491986
2018,6,2020,2,Soft Broadcast News,-10724950.802388452
2018,6,2020,2,FOX,2277850.354008753
2018,6,2020,2,CNN,288488.98618588224
2018,6,2020,2,MSNBC,962692.5551463664
2018,6,2020,2,Newsmax,0.0
2018,6,2020,2,Spanish News,-813089.1000029873
2018,6,2020,2,Other Cable,-2152055.203433253
2018,6,2020,3,No or Minimal News,-3769748.9592202306
2018,6,2020,3,Hard Broadcast News,6402062.391389042
2018,6,2020,3,Soft Broadcast News,-13129257.79793917
2018,6,2020,3,FOX,6371938.572028611
2018,6,2020,3,CNN,8367660.94836615
2018,6,2020,3,MSNBC,2082757.738683667
2018,6,2020,3,Newsmax,0.0
2018,6,2020,3,Spanish News,566514.4161260333
2018,6,2020,3,Other Cable,-3960024.8096624315
2018,6,2020,4,No or Minimal News,6752089.533253282
2018,6,2020,4,Hard Broadcast News,-1301944.5333419591
2018,6,2020,4,Soft Broadcast News,-11658639.766756386
2018,6,2020,4,FOX,5485589.066652276
2018,6,2020,4,CNN,6880339.933312278
2018,6,2020,4,MSNBC,901702.8333073258
2018,6,2020,4,Newsmax,0.0
2018,6,2020,4,Spanish News,-281611.8333363738
2018,6,2020,4,Other Cable,-3831052.633318359
2018,6,2020,5,No or Minimal News,13655663.814973295
2018,6,2020,5,Hard Broadcast News,-3796656.9311911166
2018,6,2020,5,Soft Broadcast News,-11946186.443100475
2018,6,2020,5,FOX,3357780.8300931267
2018,6,2020,5,CNN,6632588.658043491
2018,6,2020,5,MSNBC,802156.8031997625
2018,6,2020,5,Newsmax,0.0
2018,6,2020,5,Spanish News,-1370635.80968038
2018,6,2020,5,Other Cable,-4447429.777404372
2018,6,2020,6,No or Minimal News,16676526.266586691
2018,6,2020,6,Hard Broadcast News,-4982892.70000834
2018,6,2020,6,Soft Broadcast News,-13855363.033423038
2018,6,2020,6,FOX,3677626.166652266
2018,6,2020,6,CNN,6199966.466645684
2018,6,2020,6,MSNBC,1024844.6999739651
2018,6,2020,6,Newsmax,4379.9
2018,6,2020,6,Spanish News,-1867682.033336345
2018,6,2020,6,Other Cable,-3888619.9666516986
2018,6,2020,7,No or Minimal News,22267061.169812456
2018,6,2020,7,Hard Broadcast News,-7054064.156997703
2018,6,2020,7,Soft Broadcast News,-14148025.4431004
2018,6,2020,7,FOX,2361788.7010607943
2018,6,2020,7,CNN,3287006.3032048326
2018,6,2020,7,MSNBC,1271258.6741674654
2018,6,2020,7,Newsmax,129516.70967741932
2018,6,2020,7,Spanish News,-2020122.7451643124
2018,6,2020,7,Other Cable,-3120397.0999850016
2018,6,2020,8,No or Minimal News,19696234.814973354
2018,6,2020,8,Hard Broadcast News,-7232860.705384359
2018,6,2020,8,Soft Broadcast News,-15466959.539874613
2018,6,2020,8,FOX,4180783.862351328
2018,6,2020,8,CNN,4658443.496753143
2018,6,2020,8,MSNBC,2016629.6419094484
2018,6,2020,8,Newsmax,180416.41935483867
2018,6,2020,8,Spanish News,-2001448.5838739313
2018,6,2020,8,Other Cable,-3078591.8096624445
2018,6,2020,9,No or Minimal News,14904867.333253726
2018,6,2020,9,Hard Broadcast News,-184543.86667491496
2018,6,2020,9,Soft Broadcast News,-15224400.966756353
2018,6,2020,9,FOX,4992733.066652335
2018,6,2020,9,CNN,3965037.899978947
2018,6,2020,9,MSNBC,1482978.0333072934
2018,6,2020,9,Newsmax,248853.60000000003
2018,6,2020,9,Spanish News,-2233874.0000029765
2018,6,2020,9,Other Cable,-4074128.833318332
2018,6,2020,10,No or Minimal News,10255819.81497392
2018,6,2020,10,Hard Broadcast News,2223605.6817118675
2018,6,2020,10,Soft Broadcast News,-16876061.991487563
2018,6,2020,10,FOX,6498133.281706136
2018,6,2020,10,CNN,6166413.3677209485
2018,6,2020,10,MSNBC,1942892.9644901082
2018,6,2020,10,Newsmax,382650.96774193534
2018,6,2020,10,Spanish News,-2485158.583873937
2018,6,2020,10,Other Cable,-4273120.32579142
2018,6,2020,11,No or Minimal News,550802.4999198914
2018,6,2020,11,Hard Broadcast News,-2640069.800007947
2018,6,2020,11,Soft Broadcast News,-16800580.00008968
2018,6,2020,11,FOX,9655219.566652123
2018,6,2020,11,CNN,16233102.13331234
2018,6,2020,11,MSNBC,4116991.599974001
2018,6,2020,11,Newsmax,1833926.5666666664
2018,6,2020,11,Spanish News,-1449771.833336357
2018,6,2020,11,Other Cable,-7714323.833318304
2018,6,2020,12,No or Minimal News,21321436.718199983
2018,6,2020,12,Hard Broadcast News,-7233684.382804133
2018,6,2020,12,Soft Broadcast News,-11916546.443100411
2018,6,2020,12,FOX,-1539999.5892617628
2018,6,2020,12,CNN,6350791.174172584
2018,6,2020,12,MSNBC,1114727.3193288129
2018,6,2020,12,Newsmax,2475557.161290321
2018,6,2020,12,Spanish News,-1997109.5516159087
2018,6,2020,12,Other Cable,-4680730.390307598
2018,6,2021,1,No or Minimal News,11135651.976263404
2018,6,2021,1,Hard Broadcast News,-2428894.382803984
2018,6,2021,1,Soft Broadcast News,-18077837.088261683
2018,6,2021,1,FOX,879415.1849319078
2018,6,2021,1,CNN,14527299.819333803
2018,6,2021,1,MSNBC,3490930.4806191195
2018,6,2021,1,Newsmax,2976677.258064513
2018,6,2021,1,Spanish News,-1710858.0354868565
2018,6,2021,1,Other Cable,-6962336.745146321
2018,6,2021,2,No or Minimal News,28809768.588015303
2018,6,2021,2,Hard Broadcast News,-10533442.545246564
2018,6,2021,2,Soft Broadcast News,-16689171.87628012
2018,6,2021,2,FOX,-1829345.052395355
2018,6,2021,2,CNN,5962137.935693251
2018,6,2021,2,MSNBC,1799091.3285453878
2018,6,2021,2,Newsmax,1935990.4642857134
2018,6,2021,2,Spanish News,-3284692.0285744127
2018,6,2021,2,Other Cable,-2233970.957127899
2018,6,2021,3,No or Minimal News,28110247.36336091
2018,6,2021,3,Hard Broadcast News,-7393212.415062167
2018,6,2021,3,Soft Broadcast News,-14566191.76568109
2018,6,2021,3,FOX,-2529407.460229356
2018,6,2021,3,CNN,2345252.3032048177
2018,6,2021,3,MSNBC,-189276.970993774
2018,6,2021,3,Newsmax,1681397.41935484
2018,6,2021,3,Spanish News,-2278177.680648148
2018,6,2021,3,Other Cable,-1263137.164501179
2018,6,2021,4,No or Minimal News,27138568.733252794
2018,6,2021,4,Hard Broadcast News,-6463842.633341707
2018,6,2021,4,Soft Broadcast News,-15001612.366756348
2018,6,2021,4,FOX,-2152733.1000142954
2018,6,2021,4,CNN,2669633.86664569
2018,6,2021,4,MSNBC,-565746.1000260115
2018,6,2021,4,Newsmax,1488835.7666666666
2018,6,2021,4,Spanish News,-1919885.6333363466
2018,6,2021,4,Other Cable,-1330650.2666516267
2018,6,2021,5,No or Minimal News,31649556.00852266
2018,6,2021,5,Hard Broadcast News,-7885577.092481554
2018,6,2021,5,Soft Broadcast News,-13828568.701164953
2018,6,2021,5,FOX,-2712929.331197165
2018,6,2021,5,CNN,265881.20643059723
2018,6,2021,5,MSNBC,-1014769.4548647255
2018,6,2021,5,Newsmax,1514674.096774192
2018,6,2021,5,Spanish News,-2151720.841938505
2018,6,2021,5,Other Cable,-1934342.9064366557
2018,6,2021,6,No or Minimal News,34288631.63325344
2018,6,2021,6,Hard Broadcast News,-10919539.833342
2018,6,2021,6,Soft Broadcast News,-13971569.833422994
2018,6,2021,6,FOX,-3048286.4333476163
2018,6,2021,6,CNN,151949.29997899383
2018,6,2021,6,MSNBC,-1734865.8000260517
2018,6,2021,6,Newsmax,1649534.2666666673
2018,6,2021,6,Spanish News,-1906901.4666696507
2018,6,2021,6,Other Cable,-556693.0999849401
2018,6,2021,7,No or Minimal News,36582676.42787689
2018,6,2021,7,Hard Broadcast News,-8950099.802158631
2018,6,2021,7,Soft Broadcast News,-12671861.86245526
2018,6,2021,7,FOX,-3623075.9763584435
2018,6,2021,7,CNN,596180.1096564308
2018,6,2021,7,MSNBC,-1951785.4226066694
2018,6,2021,7,Newsmax,1578360.161290323
2018,6,2021,7,Spanish News,-2436537.938712653
2018,6,2021,7,Other Cable,-5256899.487081811
2018,6,2021,8,No or Minimal News,32203979.460135296
2018,6,2021,8,Hard Broadcast News,-9196360.0279653
2018,6,2021,8,Soft Broadcast News,-13162904.443100505
2018,6,2021,8,FOX,-441835.52474553883
2018,6,2021,8,CNN,1589709.8515918907
2018,6,2021,8,MSNBC,-2084047.229058301
2018,6,2021,8,Newsmax,1985139.7096774187
2018,6,2021,8,Spanish News,-2620901.3903255817
2018,6,2021,8,Other Cable,-4251049.970952803
2018,6,2021,9,No or Minimal News,34236019.46658787
2018,6,2021,9,Hard Broadcast News,-7340036.900008701
2018,6,2021,9,Soft Broadcast News,-13115460.133422986
2018,6,2021,9,FOX,-941279.5666810647
2018,6,2021,9,CNN,200928.13331231847
2018,6,2021,9,MSNBC,-2317615.3666926976
2018,6,2021,9,Newsmax,1765979.9666666675
2018,6,2021,9,Spanish News,-2345370.2333363313
2018,6,2021,9,Other Cable,-2909228.9333183505
2018,6,2021,10,No or Minimal News,32899579.524650782
2018,6,2021,10,Hard Broadcast News,-4657999.221513674
2018,6,2021,10,Soft Broadcast News,-12700914.926971372
2018,6,2021,10,FOX,-1298551.0731327422
2018,6,2021,10,CNN,-1734483.6322790561
2018,6,2021,10,MSNBC,-2701889.8742195833
2018,6,2021,10,Newsmax,1525194.5161290325
2018,6,2021,10,Spanish News,-2327917.1322610546
2018,6,2021,10,Other Cable,-1895669.4225656502
2018,6,2021,11,No or Minimal News,32823811.999918893
2018,6,2021,11,Hard Broadcast News,-6511162.83334171
2018,6,2021,11,Soft Broadcast News,-11915104.733423013
2018,6,2021,11,FOX,481193.29998569563
2018,6,2021,11,CNN,-1544630.4666876914
2018,6,2021,11,MSNBC,-2996916.5666927183
2018,6,2021,11,Newsmax,1532605.7999999984
2018,6,2021,11,Spanish News,-2560539.000003021
2018,6,2021,11,Other Cable,-2130776.2999849766
2018,6,2021,12,No or Minimal News,32797926.073039055
2018,6,2021,12,Hard Broadcast News,-4453453.511836551
2018,6,2021,12,Soft Broadcast News,-11756319.733422995
2018,6,2021,12,FOX,-964823.4279714227
2018,6,2021,12,CNN,-238571.01937585883
2018,6,2021,12,MSNBC,-3088220.7774453824
2018,6,2021,12,Newsmax,1235617.967741935
2018,6,2021,12,Spanish News,-2148658.293551378
2018,6,2021,12,Other Cable,-4196162.583856016
2018,6,2022,1,No or Minimal News,31137163.718198344
2018,6,2022,1,Hard Broadcast News,-2051700.3182878122
2018,6,2022,1,Soft Broadcast News,-12318866.217294037
2018,6,2022,1,FOX,-1301801.6215197332
2018,6,2022,1,CNN,-1903010.2451823037
2018,6,2022,1,MSNBC,-3260930.5193808647
2018,6,2022,1,Newsmax,1655027.677419353
2018,6,2022,1,Spanish News,-2169970.938712692
2018,6,2022,1,Other Cable,-2591461.0032108054
2018,6,2022,2,No or Minimal News,34561478.40944399
2018,6,2022,2,Hard Broadcast News,-10716790.830960847
2018,6,2022,2,Soft Broadcast News,-13400192.69770874
2018,6,2022,2,FOX,1931683.5904617496
2018,6,2022,2,CNN,2340354.14997901
2018,6,2022,2,MSNBC,-2591488.8857403025
2018,6,2022,2,Newsmax,1587855.892857143
2018,6,2022,2,Spanish News,-2646686.52857442
2018,6,2022,2,Other Cable,-3789113.7071278375
2018,6,2022,3,No or Minimal News,31054869.58916746
2018,6,2022,3,Hard Broadcast News,-7720937.027965397
2018,6,2022,3,Soft Broadcast News,-14906785.120519757
2018,6,2022,3,FOX,3247257.701060865
2018,6,2022,3,CNN,3317510.851591915
2018,6,2022,3,MSNBC,-2638972.93873572
2018,6,2022,3,Newsmax,1557352.9354838722
2018,6,2022,3,Spanish News,-2433407.874196604
2018,6,2022,3,Other Cable,-4293635.906436626
2018,6,2022,4,No or Minimal News,38912127.09992042
2018,6,2022,4,Hard Broadcast News,-8425922.966675304
2018,6,2022,4,Soft Broadcast News,-14726982.366756354
2018,6,2022,4,FOX,738938.5999856256
2018,6,2022,4,CNN,-397834.1333543286
2018,6,2022,4,MSNBC,-3364021.3000260442
2018,6,2022,4,Newsmax,1371242.6333333338
2018,6,2022,4,Spanish News,-3441554.7000030167
2018,6,2022,4,Other Cable,-3524224.0999850277
2018,6,2022,5,No or Minimal News,38679304.78271596
2018,6,2022,5,Hard Broadcast News,-8382918.673126563
2018,6,2022,5,Soft Broadcast News,-14285866.991487585
2018,6,2022,5,FOX,-66784.29893904924
2018,6,2022,5,CNN,-637273.5355048627
2018,6,2022,5,MSNBC,-3509160.680671189
2018,6,2022,5,Newsmax,1350369.2580645161
2018,6,2022,5,Spanish News,-3094120.35806752
2018,6,2022,5,Other Cable,-2914295.0032108594
2018,6,2022,6,No or Minimal News,39540245.433252424
2018,6,2022,6,Hard Broadcast News,-8084274.933341555
2018,6,2022,6,Soft Broadcast News,-16616824.433423009
2018,6,2022,6,FOX,-245707.3333475776
2018,6,2022,6,CNN,-406988.3666876722
2018,6,2022,6,MSNBC,-1823052.1000260264
2018,6,2022,6,Newsmax,1370964.1999999993
2018,6,2022,6,Spanish News,-3569928.200002987
2018,6,2022,6,Other Cable,-3001292.933318367
2018,6,2022,7,No or Minimal News,46068331.49239275
2018,6,2022,7,Hard Broadcast News,-11674524.511836387
