start year,start month,end year,end month,from,CNN,FOX,Hard Broadcast News,MSNBC,Newsmax,No or Minimal News,Other Cable,Soft Broadcast News,Spanish News
2018,2,2021,5,Hard Broadcast News,3249801.808,2311942.798,,,234932.311,16569874.132,,,153144.650
2018,2,2021,5,MSNBC,,189676.730,38889.207,,,2607789.848,782910.263,,
2018,2,2021,5,Newsmax,,,,4988.734,,539553.482,37234.845,11468.423,9514.300
2018,2,2021,5,Other Cable,,,686866.332,,,8897382.820,,,8776.003
2018,2,2021,5,Soft Broadcast News,405116.975,926503.033,9635860.717,106941.719,,9435515.962,901195.857,,57934.845
2018,2,2021,5,Spanish News,5811.217,9548.331,,10550.046,,5968497.563,,,
2018,2,2021,6,CNN,,458945.386,,289101.016,28580.472,5620860.221,231967.952,,76653.052
2018,2,2021,6,FOX,,,,,1714344.223,6703718.673,43933.066,,9693.275
2018,2,2021,6,Hard Broadcast News,3529332.591,2364924.967,,,240389.478,18529254.189,118080.402,,196157.970
2018,2,2021,6,MSNBC,,184826.314,180608.683,,3555.104,2893934.535,939591.214,,
2018,2,2021,6,Newsmax,,,,,,393169.012,29614.950,,8620.090
2018,2,2021,6,Other Cable,,,,,,9055390.995,,,10176.242
2018,2,2021,6,Soft Broadcast News,421912.979,865144.800,9558939.741,102316.052,3682.823,9833813.384,1123512.520,,54260.503
2018,2,2021,6,Spanish News,,,,25059.773,,5978216.756,,,
2018,2,2021,7,CNN,,443532.799,,187850.747,32762.472,5582296.423,,,63903.535
2018,2,2021,7,FOX,,,,,1739104.356,6920331.061,30907.397,,27603.722
2018,2,2021,7,Hard Broadcast News,3634490.969,2303035.701,,,273627.477,17897364.652,,,98938.763
2018,2,2021,7,MSNBC,,189232.148,245504.853,,1631.136,3093252.401,742848.726,,
2018,2,2021,7,Newsmax,,,,,,490330.474,15418.741,21649.117,12243.623
2018,2,2021,7,Other Cable,157289.458,,1047642.610,,,11191865.989,,,103568.216
2018,2,2021,7,Soft Broadcast News,393736.767,751083.293,9440558.276,83292.069,,9432496.663,850934.947,,6823.213
2018,2,2021,7,Spanish News,,,,28609.515,,6160268.388,,,
2018,2,2021,8,CNN,,450205.863,,240129.296,32762.472,5072540.617,,,11097.116
2018,2,2021,8,FOX,,,,,1799034.904,5546244.899,,,
2018,2,2021,8,Hard Broadcast News,3945868.936,3091015.475,,,271071.251,17507151.781,,,186881.570
2018,2,2021,8,MSNBC,,195615.374,300228.208,,1029.814,3023395.981,902149.242,,
2018,2,2021,8,Newsmax,,,,,,253867.022,,7586.956,10236.365
2018,2,2021,8,Other Cable,150376.200,518246.894,815772.642,,34174.227,10307218.827,,,3102.409
2018,2,2021,8,Soft Broadcast News,422245.380,1075524.164,9746601.212,81431.392,,9520473.018,863640.753,,8040.407
2018,2,2021,8,Spanish News,,4726.633,,34676.225,,6385879.839,,,
2018,2,2021,9,CNN,,548234.932,,197163.417,29451.505,5319757.265,108704.855,,9159.574
2018,2,2021,9,FOX,,,,,1727435.977,5933985.939,,,28040.396
2018,2,2021,9,Hard Broadcast News,3298702.646,2713645.359,,,257087.812,18020357.931,,,121027.349
2018,2,2021,9,MSNBC,,189278.831,639958.435,,7986.556,3178646.502,900373.778,,
2018,2,2021,9,Newsmax,,,,,,355478.385,,30807.831,6658.457
2018,2,2021,9,Other Cable,,325794.588,1007698.996,,15230.807,9644001.699,,,15547.830
2018,2,2021,9,Soft Broadcast News,289481.772,965255.252,9859351.736,53600.721,,9803575.930,962953.934,,35150.412
2018,2,2021,9,Spanish News,,,,19622.399,,6250732.565,,,
2018,2,2021,10,CNN,,563834.569,,305882.076,42050.917,6007429.212,312990.646,,22115.598
2018,2,2021,10,FOX,,,,,1677633.217,6330362.326,,,
2018,2,2021,10,Hard Broadcast News,2551566.956,2625123.531,,,248878.873,16763499.515,,,85712.104
2018,2,2021,10,MSNBC,,200141.794,834837.007,,6825.524,3243773.605,1092161.388,,
2018,2,2021,10,Newsmax,,,,,,444835.431,,41669.885,10252.990
2018,2,2021,10,Other Cable,,223713.960,1045455.204,,16013.555,9441648.963,,,7918.875
2018,2,2021,10,Soft Broadcast News,130331.263,933222.701,9806971.078,36580.775,,9744684.658,973883.533,,32103.351
2018,2,2021,10,Spanish News,,5226.081,,19622.399,,6290772.497,,,
2018,2,2021,11,CNN,,569765.787,,244690.235,38036.134,5861940.894,454320.147,,17820.485
2018,2,2021,11,FOX,,,,,1636900.158,5517589.795,,,
2018,2,2021,11,Hard Broadcast News,2620629.419,2920928.212,,,290399.864,17111455.137,,,135502.570
2018,2,2021,11,MSNBC,,204330.950,892080.576,,,3305455.970,1096230.373,8523.431,
2018,2,2021,11,Newsmax,,,,2928.576,,427724.439,,37603.904,12174.377
2018,2,2021,11,Other Cable,,484448.927,1034054.752,,30332.576,9208142.577,,,75650.066
2018,2,2021,11,Soft Broadcast News,228118.514,1048462.946,9381937.307,,,9321827.743,861924.683,,
2018,2,2021,11,Spanish News,,23258.027,,22937.766,,6313980.674,,8380.593,
2018,2,2021,12,CNN,,574723.557,,219007.022,38036.134,5156636.328,117738.289,,14308.075
2018,2,2021,12,FOX,,,,,1555431.717,6117887.933,,,5521.574
2018,2,2021,12,Hard Broadcast News,2715892.994,2452122.997,,,217353.748,16616622.909,,,143128.953
2018,2,2021,12,MSNBC,,222480.634,958778.840,,,3323821.465,954416.492,56583.708,
2018,2,2021,12,Newsmax,,,,1060.376,,511983.820,47984.780,43978.276,12174.377
2018,2,2021,12,Other Cable,,217964.812,1820925.810,,,10324294.042,,,65851.252
2018,2,2021,12,Soft Broadcast News,290641.542,904210.695,9416183.503,,,9524681.593,780147.139,,
2018,2,2021,12,Spanish News,,,,41058.226,,6061319.209,,56344.103,
2018,2,2022,1,CNN,,592420.202,,290535.764,39538.134,5689691.908,380603.256,,11563.236
2018,2,2022,1,FOX,,,,,1683072.781,6250552.707,,,
2018,2,2022,1,Hard Broadcast News,1996177.704,2264806.190,,,240062.361,16190140.780,,,38853.146
2018,2,2022,1,MSNBC,,203257.989,1136421.873,,,3310943.078,1120075.718,39589.418,
2018,2,2022,1,Newsmax,,,,6903.570,,329481.626,,42451.567,12174.377
2018,2,2022,1,Other Cable,,42859.715,1731248.035,,4314.994,9812451.655,,,16856.930
2018,2,2022,1,Soft Broadcast News,217453.058,940686.115,10192764.052,,,9311057.851,989752.042,,
2018,2,2022,1,Spanish News,,7409.555,,26907.097,,5984692.854,,84338.361,
2018,2,2022,2,CNN,,507350.357,,210834.650,39538.134,4729033.348,,,
2018,2,2022,2,FOX,,,,,1587366.560,5407295.324,,,
2018,2,2022,2,Hard Broadcast News,4001749.504,3526548.067,,,311227.804,18797046.343,,,168707.249
2018,2,2022,2,MSNBC,,194790.739,682891.459,,,3115819.578,989157.910,21612.134,
2018,2,2022,2,Newsmax,,,,9339.139,,423702.652,,50153.566,12174.377
2018,2,2022,2,Other Cable,71521.471,635317.339,1042444.858,,51722.352,10166513.701,,,33766.398
2018,2,2022,2,Soft Broadcast News,622193.782,1283509.290,9345760.612,,,10055148.172,971481.314,,
2018,2,2022,2,Spanish News,4056.865,66773.946,,27201.846,,6539162.904,,69711.393,
2018,2,2022,3,CNN,,531392.116,,135734.236,46138.313,4580157.020,,,20000.076
2018,2,2022,3,FOX,,,,,1492088.997,4773660.911,,,
2018,2,2022,3,Hard Broadcast News,4166844.837,3675231.389,,,290188.171,16951309.718,,,94798.508
2018,2,2022,3,MSNBC,,195077.344,656779.026,,,3201747.001,1002580.306,,
2018,2,2022,3,Newsmax,,,,17122.471,,403430.008,,46623.366,20205.234
2018,2,2022,3,Other Cable,303056.160,720556.606,1510027.579,,66519.883,10125992.206,,,17518.277
2018,2,2022,3,Soft Broadcast News,839922.253,1506589.686,10094913.318,42195.000,,10159114.787,1042804.770,,
2018,2,2022,3,Spanish News,,31736.336,,11017.224,,6385147.895,,40607.846,
2018,2,2022,4,CNN,,495059.173,,224195.097,46138.313,6108626.949,182057.362,,47801.168
2018,2,2022,4,FOX,,,,,1450082.001,6041425.528,,,13079.073
2018,2,2022,4,Hard Broadcast News,2931475.192,2990738.802,,,248253.848,19876233.907,,,85196.809
2018,2,2022,4,MSNBC,,191676.396,869378.428,,,3496102.948,1066596.743,91368.467,
2018,2,2022,4,Newsmax,,,,19118.407,,450758.475,,39840.753,81673.930
2018,2,2022,4,Other Cable,,364293.945,1231677.123,,54013.971,10477946.666,,,26855.411
2018,2,2022,4,Soft Broadcast News,584789.660,1351406.521,10064586.999,,,10682400.332,981899.173,,
2018,2,2022,4,Spanish News,,,,9317.077,,7432589.554,,59571.318,
2018,2,2022,5,CNN,,561435.408,,210836.643,42856.395,5941087.409,279099.421,,65354.739
2018,2,2022,5,FOX,,,,,1413494.586,6438773.837,,,8453.147
2018,2,2022,5,Hard Broadcast News,2715283.121,2834720.029,,,249168.483,19609036.360,,,44189.093
2018,2,2022,5,MSNBC,,204722.120,1000268.587,,,3402728.244,1136560.198,110106.257,
2018,2,2022,5,Newsmax,,,,9786.636,,474420.061,,30543.178,60879.601
2018,2,2022,5,Other Cable,,264614.576,898976.716,,52028.353,10531105.189,,,17324.302
2018,2,2022,5,Soft Broadcast News,505430.615,1259855.613,9878552.759,,,10585565.728,1018851.471,,
2018,2,2022,5,Spanish News,,,,571.390,,7153504.200,,32714.633,
2018,2,2022,6,CNN,,600822.805,,442242.406,42856.395,5810932.278,205255.296,,75705.595
2018,2,2022,6,FOX,,,,,1463129.728,6407751.326,,,8288.988
2018,2,2022,6,Hard Broadcast News,2933581.954,2800794.570,,,283211.223,19896365.335,,,118608.799
2018,2,2022,6,MSNBC,,178398.691,448352.671,,,3019812.337,909216.973,,
2018,2,2022,6,Newsmax,,,,13069.657,,481465.865,,19712.093,41142.553
2018,2,2022,6,Other Cable,,204494.964,835655.045,,36576.877,10688189.011,,,
2018,2,2022,6,Soft Broadcast News,579759.894,1364658.223,11097449.121,36813.482,,11172240.757,1115582.133,,
2018,2,2022,6,Spanish News,,,,11950.183,,7644092.669,12090.788,20541.818,
2018,2,2022,7,CNN,,543035.933,,314386.132,43512.534,6178897.608,131566.035,,74470.683
2018,2,2022,7,FOX,,,,,1521369.156,7021534.549,,,33712.682
2018,2,2022,7,Hard Broadcast News,3166865.793,2976516.254,,,271670.656,22124823.214,,,186659.158
2018,2,2022,7,MSNBC,,197009.919,376011.715,,,3156396.133,832764.314,,6482.384
2018,2,2022,7,Newsmax,,,,12695.754,,478247.822,,23377.451,53688.430
2018,2,2022,7,Other Cable,,255828.600,779966.324,,61474.522,12128951.333,,,
2018,2,2022,7,Soft Broadcast News,499354.272,1408466.364,10485223.868,4165.884,,11328932.686,1149181.147,,
2018,2,2022,7,Spanish News,,,,,,7815715.379,26197.063,26693.415,
2018,2,2022,8,CNN,,597669.578,,299959.906,46499.728,6229707.415,343594.841,,62664.392
2018,2,2022,8,FOX,,,,,1664699.866,6816789.065,,,3221.844
2018,2,2022,8,Hard Broadcast News,3147943.019,2908120.544,,,284944.333,22668862.214,,,164290.707
2018,2,2022,8,MSNBC,,207526.758,350331.425,,,3307475.166,838035.346,,10761.352
2018,2,2022,8,Newsmax,,,,15322.496,,442695.886,,43638.451,24645.720
2018,2,2022,8,Other Cable,,209227.181,246297.260,,54465.973,11822391.688,,,
2018,2,2022,8,Soft Broadcast News,464690.982,1484309.944,9633907.062,63565.142,,11302861.395,1085711.856,,
2018,2,2022,8,Spanish News,,,,,,7982113.185,62351.192,16058.576,
2018,2,2022,9,CNN,,513976.158,,248533.609,41990.561,5490021.470,10251.549,,49185.832
2018,2,2022,9,FOX,,,,,1690025.266,6744195.598,,,35513.806
2018,2,2022,9,Hard Broadcast News,3413107.952,2569891.877,,,252522.241,18173688.286,,,166283.499
2018,2,2022,9,MSNBC,,213129.977,517384.101,,,3244535.825,913863.646,,23893.015
2018,2,2022,9,Newsmax,,,,11070.088,,538993.329,,50509.543,97937.946
2018,2,2022,9,Other Cable,,223316.710,1649715.796,,40925.306,12290307.286,,,
2018,2,2022,9,Soft Broadcast News,643569.293,1470701.635,11421273.482,60127.123,,10986916.155,1030708.395,,
2018,2,2022,9,Spanish News,,,,,,7580589.420,87557.991,51739.247,
2018,2,2022,10,CNN,,594779.675,,456095.643,47816.395,6406901.752,423477.947,,89025.940
2018,2,2022,10,FOX,,,,,1707704.522,6874510.760,,,37561.985
2018,2,2022,10,Hard Broadcast News,2718217.282,2567978.291,,,270452.848,19991389.435,,,167544.821
2018,2,2022,10,MSNBC,,202757.318,600522.776,,,3232993.313,961040.164,,17946.474
2018,2,2022,10,Newsmax,,,,10372.699,,593298.365,,47622.766,78357.533
2018,2,2022,10,Other Cable,,151366.645,1362975.566,,36382.715,12235043.717,,,
2018,2,2022,10,Soft Broadcast News,462938.129,1407096.917,9702751.008,20989.280,,11006398.104,968298.919,,
2018,2,2022,10,Spanish News,,,,,,8091176.549,103855.902,17893.001,
2018,3,2018,4,CNN,,,,,-0.000,160975.963,,,10945.812
2018,3,2018,4,FOX,12285.992,,,24160.511,-0.000,,,,
2018,3,2018,4,Hard Broadcast News,211215.405,211330.027,,,-0.000,1196313.580,,,57193.015
2018,3,2018,4,MSNBC,86262.087,,75825.904,,-0.000,81022.383,,,14582.891
2018,3,2018,4,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,4,No or Minimal News,,46538.537,,,-0.000,,,,
2018,3,2018,4,Other Cable,96377.015,70308.946,334939.332,30471.459,,759356.994,,,45953.048
2018,3,2018,4,Soft Broadcast News,159721.610,138379.740,959607.438,11394.573,-0.000,986691.133,183780.483,,8466.065
2018,3,2018,4,Spanish News,,25168.917,,,,262495.101,,,
2018,3,2018,5,CNN,,,,,-0.000,105666.859,,30632.818,5221.080
2018,3,2018,5,FOX,50186.938,,67830.191,,-0.000,,,,
2018,3,2018,5,Hard Broadcast News,63269.555,,,,-0.000,883682.666,,1361360.961,39448.616
2018,3,2018,5,MSNBC,22890.016,1927.585,85741.990,,-0.000,,152767.984,173912.784,
2018,3,2018,5,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,5,No or Minimal News,,38340.653,,29789.700,-0.000,,,224417.419,
2018,3,2018,5,Other Cable,127670.116,55580.114,228482.342,,,788746.246,,375916.666,55573.816
2018,3,2018,5,Soft Broadcast News,,52840.066,,,-0.000,,,,40664.395
2018,3,2018,5,Spanish News,,27719.306,,4988.227,,384065.194,,,
2018,3,2018,6,CNN,,54427.918,145296.877,74127.153,-0.000,617766.356,39031.087,33672.511,35209.820
2018,3,2018,6,FOX,,,,25194.233,-0.000,61028.698,,,
2018,3,2018,6,Hard Broadcast News,,15013.856,,,-0.000,2402592.231,,,
2018,3,2018,6,MSNBC,,,172594.863,,-0.000,154399.917,128054.674,60668.559,5778.815
2018,3,2018,6,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,6,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,6,Other Cable,,240744.619,269877.899,,,1912596.231,,,70859.954
2018,3,2018,6,Soft Broadcast News,,351215.471,2442800.708,,-0.000,2103268.171,145307.358,,112419.471
2018,3,2018,6,Spanish News,,41529.147,17475.972,,,164073.562,,,
2018,3,2018,7,CNN,,,,47772.857,-0.000,635765.872,,,40353.937
2018,3,2018,7,FOX,24950.577,,,8960.437,-0.000,478863.221,,,
2018,3,2018,7,Hard Broadcast News,213821.559,69103.877,,,-0.000,3847692.913,,,
2018,3,2018,7,MSNBC,,,25820.171,,-0.000,153485.527,13959.323,,
2018,3,2018,7,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,7,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,7,Other Cable,155020.196,153224.318,98508.709,,,2472058.530,,,130248.161
2018,3,2018,7,Soft Broadcast News,20677.715,324112.352,2130449.770,30597.061,-0.000,2582047.977,136537.661,,103578.460
2018,3,2018,7,Spanish News,,9040.080,540.352,22525.780,,690901.774,,,
2018,3,2018,8,CNN,,,,133056.728,-0.000,628373.162,,,
2018,3,2018,8,FOX,35156.610,,164126.187,37678.404,-0.000,702870.544,,,
2018,3,2018,8,Hard Broadcast News,522254.624,,,263835.474,-0.000,3666093.816,193914.356,,
2018,3,2018,8,MSNBC,,,,,-0.000,165668.946,86577.258,,
2018,3,2018,8,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,8,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,8,Other Cable,261784.389,22696.447,,,,2104048.466,,,13120.226
2018,3,2018,8,Soft Broadcast News,66610.554,138111.029,1626964.060,91376.577,-0.000,2515027.268,265024.887,,
2018,3,2018,8,Spanish News,27084.031,10756.692,45641.706,38082.457,,1240805.935,,2052.443,
2018,3,2018,9,CNN,,,,143753.183,-0.000,142796.824,,,
2018,3,2018,9,FOX,54237.174,,,36533.734,-0.000,144416.460,,,
2018,3,2018,9,Hard Broadcast News,791841.812,568797.657,,420831.175,-0.000,2202073.256,68329.684,,
2018,3,2018,9,MSNBC,,,,,-0.000,98540.145,64533.739,,
2018,3,2018,9,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,9,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,9,Other Cable,418482.511,150518.772,,,,761130.377,,,44617.643
2018,3,2018,9,Soft Broadcast News,153474.527,610727.442,2612174.881,136180.031,-0.000,2099643.367,681802.902,,
2018,3,2018,9,Spanish News,44181.383,24428.718,23406.335,45779.797,,867664.390,,30165.035,
2018,3,2018,10,CNN,,27430.267,,23609.698,-0.000,601121.915,,92912.929,
2018,3,2018,10,FOX,,,,,-0.000,5753.780,,,
2018,3,2018,10,Hard Broadcast News,497622.716,951530.876,,179862.705,-0.000,2536393.009,,389488.973,
2018,3,2018,10,MSNBC,,10486.797,,,-0.000,331906.123,262781.858,76700.877,
2018,3,2018,10,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,10,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,10,Other Cable,331990.894,355402.001,211790.128,,,1958680.625,,333699.517,
2018,3,2018,10,Soft Broadcast News,,618924.656,,,-0.000,1555103.962,,,
2018,3,2018,10,Spanish News,26857.048,28756.585,67299.095,47514.283,,1140278.494,40321.648,23256.595,
2018,3,2018,11,CNN,,62618.610,,12545.998,-0.000,,,16444.584,
2018,3,2018,11,FOX,,,,5302.688,-0.000,,,,
2018,3,2018,11,Hard Broadcast News,610548.590,607588.233,,365487.989,-0.000,44873.187,,,
2018,3,2018,11,MSNBC,,,,,-0.000,44150.100,,,
2018,3,2018,11,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,11,No or Minimal News,505021.190,171576.071,,,-0.000,,,,
2018,3,2018,11,Other Cable,701284.919,318977.957,1152466.309,74090.785,,1874179.335,,626984.445,55487.352
2018,3,2018,11,Soft Broadcast News,,430884.375,907804.977,70818.905,-0.000,1246961.398,,,
2018,3,2018,11,Spanish News,55568.951,40314.320,49021.046,51824.305,,751863.483,,30156.726,
2018,3,2018,12,CNN,,49926.566,,,-0.000,370462.644,,113809.403,
2018,3,2018,12,FOX,,,169656.392,47684.740,-0.000,906804.933,,,
2018,3,2018,12,Hard Broadcast News,590119.803,,,315479.830,-0.000,1492014.494,,,
2018,3,2018,12,MSNBC,6031.317,,,,-0.000,345276.277,,,
2018,3,2018,12,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2018,12,No or Minimal News,,,,,-0.000,,,,
2018,3,2018,12,Other Cable,740429.144,79677.989,1201369.469,32407.640,,2730132.267,,655799.952,
2018,3,2018,12,Soft Broadcast News,,130648.202,1815969.414,106886.133,-0.000,1689432.594,,,
2018,3,2018,12,Spanish News,37888.442,6454.530,104237.926,42381.069,,1224227.047,26831.909,66860.529,
2018,3,2019,1,CNN,,76060.308,,27876.360,-0.000,402202.063,,,
2018,3,2019,1,FOX,,,,,-0.000,717121.901,,,
2018,3,2019,1,Hard Broadcast News,593172.932,67260.640,,305038.669,-0.000,2641190.526,,,
2018,3,2019,1,MSNBC,,3315.905,,,-0.000,437000.600,10592.909,,
2018,3,2019,1,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,1,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,1,Other Cable,676338.402,150958.957,1873473.211,,,3040168.363,,,58262.608
2018,3,2019,1,Soft Broadcast News,266320.661,441794.105,6903401.962,270970.617,-0.000,4030613.852,158898.339,,80868.019
2018,3,2019,1,Spanish News,37711.990,29002.433,22087.958,24691.520,,1094201.789,,,
2018,3,2019,2,CNN,,126004.831,,184837.913,-0.000,792545.971,,,66995.466
2018,3,2019,2,FOX,,,,,-0.000,930777.201,,,18078.463
2018,3,2019,2,Hard Broadcast News,230673.276,251117.258,,117563.564,-0.000,3002869.352,,,
2018,3,2019,2,MSNBC,,33007.826,,,-0.000,613407.508,117954.714,,8526.916
2018,3,2019,2,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,2,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,2,Other Cable,375859.105,218200.766,1997057.912,,,3125435.419,,,71228.889
2018,3,2019,2,Soft Broadcast News,225881.615,554000.723,8181274.375,241886.697,-0.000,4720852.859,367830.463,,67696.133
2018,3,2019,2,Spanish News,,,104581.574,,,1295959.508,,,
2018,3,2019,3,CNN,,142164.014,83997.182,223103.320,-0.000,984557.628,,,41230.162
2018,3,2019,3,FOX,,,163282.814,,-0.000,1081040.890,,,556.282
2018,3,2019,3,Hard Broadcast News,,,,,-0.000,4637041.926,,,
2018,3,2019,3,MSNBC,,35219.470,167539.560,,-0.000,701220.269,266732.765,,9305.362
2018,3,2019,3,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,3,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,3,Other Cable,104989.924,118327.483,688847.713,,,2873386.931,,,
2018,3,2019,3,Soft Broadcast News,61180.589,401039.377,7264748.084,186808.602,-0.000,4707372.253,450890.998,,33873.815
2018,3,2019,3,Spanish News,,,46836.289,,,1769114.706,45331.316,,
2018,3,2019,4,CNN,,140301.914,129001.630,253734.963,-0.000,1173598.444,,,39702.839
2018,3,2019,4,FOX,,,,,-0.000,1385250.874,,,
2018,3,2019,4,Hard Broadcast News,,96371.956,,,-0.000,7634743.308,,,9531.617
2018,3,2019,4,MSNBC,,66172.330,130615.102,,-0.000,924653.704,358639.002,,
2018,3,2019,4,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,4,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,4,Other Cable,30500.126,52960.650,161202.821,,,3339655.698,,,
2018,3,2019,4,Soft Broadcast News,20919.490,362967.567,6779009.812,197429.848,-0.000,5248845.600,533837.482,,30282.603
2018,3,2019,4,Spanish News,,7204.404,,14899.793,,1960582.762,16944.128,,
2018,3,2019,5,CNN,,159572.778,282667.497,252135.150,-0.000,1500865.566,,,40501.165
2018,3,2019,5,FOX,,,413515.649,,-0.000,1546471.395,,,
2018,3,2019,5,Hard Broadcast News,,,,,-0.000,6115397.137,,,
2018,3,2019,5,MSNBC,,86335.209,218841.357,,-0.000,934060.502,415026.614,,
2018,3,2019,5,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,5,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,5,Other Cable,65362.161,9848.015,631462.031,,,3485085.481,,,
2018,3,2019,5,Soft Broadcast News,7123.064,266657.308,7409926.551,163461.156,-0.000,5116101.491,570731.138,,6349.355
2018,3,2019,5,Spanish News,,12542.574,6593.935,3353.578,,1757875.011,56590.850,,
2018,3,2019,6,CNN,,116572.207,489177.041,296276.710,-0.000,1647137.792,,,59499.924
2018,3,2019,6,FOX,,,443938.523,,-0.000,1630375.882,229.654,,
2018,3,2019,6,Hard Broadcast News,,,,,-0.000,6804017.108,,,
2018,3,2019,6,MSNBC,,63226.809,290013.980,,-0.000,617850.665,367670.564,,1964.585
2018,3,2019,6,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,6,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,6,Other Cable,31081.449,,465582.622,,,3933375.756,,,
2018,3,2019,6,Soft Broadcast News,107007.094,278395.322,8595536.238,175224.736,-0.000,5870314.440,899118.071,,48685.465
2018,3,2019,6,Spanish News,,32678.901,34898.913,,,1906434.980,111952.667,,
2018,3,2019,7,CNN,,35650.238,,,-0.000,926615.418,,,28931.764
2018,3,2019,7,FOX,,,,,-0.000,1501010.388,,,
2018,3,2019,7,Hard Broadcast News,1423326.460,355622.314,,,-0.000,9870429.865,76074.505,,59193.376
2018,3,2019,7,MSNBC,397788.207,152989.438,38293.007,,-0.000,1082889.924,271737.694,,8690.292
2018,3,2019,7,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,7,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,7,Other Cable,583998.367,334717.566,,,,4737904.565,,,
2018,3,2019,7,Soft Broadcast News,242765.918,422113.540,7962633.529,151694.451,-0.000,5991936.258,843299.444,,99801.552
2018,3,2019,7,Spanish News,,24584.359,,,,2023942.445,79218.605,,
2018,3,2019,8,CNN,,132771.497,,,-0.000,2052761.902,,,40702.119
2018,3,2019,8,FOX,,,,,-0.000,1685999.485,,,
2018,3,2019,8,Hard Broadcast News,1236397.976,390304.249,,95657.251,-0.000,10259506.801,738212.537,,
2018,3,2019,8,MSNBC,165324.562,125142.244,,,-0.000,1202763.795,401303.984,,3491.518
2018,3,2019,8,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,8,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,8,Other Cable,113789.948,209898.889,,,,4935217.920,,,
2018,3,2019,8,Soft Broadcast News,172845.531,320363.765,7312204.238,137439.580,-0.000,6048759.742,935646.992,,80886.133
2018,3,2019,8,Spanish News,,8137.617,11175.366,,,2261114.155,74791.250,,
2018,3,2019,9,CNN,,196235.781,,,-0.000,1922737.732,,,34310.650
2018,3,2019,9,FOX,,,3727.253,,-0.000,1579907.831,,,9248.517
2018,3,2019,9,Hard Broadcast News,759225.668,,,,-0.000,6890084.884,,,
2018,3,2019,9,MSNBC,80630.125,65668.054,121189.421,,-0.000,1020997.365,219082.380,,
2018,3,2019,9,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,9,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,9,Other Cable,234071.246,216487.576,870471.416,,,5139188.495,,,
2018,3,2019,9,Soft Broadcast News,272643.799,261869.421,8705283.344,178453.983,-0.000,5581918.001,652249.664,,56634.955
2018,3,2019,9,Spanish News,,,11896.182,18666.222,,2238294.026,45406.838,,
2018,3,2019,10,CNN,,162301.718,,,-0.000,1709484.921,,,60052.082
2018,3,2019,10,FOX,,,,,-0.000,1563825.776,,,
2018,3,2019,10,Hard Broadcast News,1440521.799,194454.292,,282055.042,-0.000,7624587.756,,,71922.407
2018,3,2019,10,MSNBC,24771.797,75658.208,,,-0.000,880189.497,117567.208,,
2018,3,2019,10,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,10,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,10,Other Cable,358187.305,233372.168,1080839.885,,,5149057.284,,,
2018,3,2019,10,Soft Broadcast News,233115.003,384313.659,7619457.389,266727.158,-0.000,5471754.022,445647.223,,33108.189
2018,3,2019,10,Spanish News,,17415.619,,25967.776,,2573491.174,71786.878,,
2018,3,2019,11,CNN,,192496.748,,312673.238,-0.000,2031154.956,,,34304.624
2018,3,2019,11,FOX,,,,,-0.000,1521651.842,,,
2018,3,2019,11,Hard Broadcast News,1133114.986,167252.421,,194743.434,-0.000,6678601.672,,,39632.720
2018,3,2019,11,MSNBC,,87655.817,,,-0.000,654934.541,117550.648,,
2018,3,2019,11,Newsmax,,,,,,,-0.000,,-0.000
2018,3,2019,11,No or Minimal News,,,,,-0.000,,,,
2018,3,2019,11,Other Cable,336491.030,347477.201,1287212.540,,,4751055.064,,,
